SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE
50,44,1,Rhode Island,Bristol County,1,0,315,160,155
50,44,1,Rhode Island,Bristol County,1,1,338,174,164
50,44,1,Rhode Island,Bristol County,1,2,421,213,208
50,44,1,Rhode Island,Bristol County,1,3,420,206,214
50,44,1,Rhode Island,Bristol County,1,4,445,214,231
50,44,1,Rhode Island,Bristol County,1,5,508,248,260
50,44,1,Rhode Island,Bristol County,1,6,453,237,216
50,44,1,Rhode Island,Bristol County,1,7,466,236,230
50,44,1,Rhode Island,Bristol County,1,8,499,246,253
50,44,1,Rhode Island,Bristol County,1,9,566,294,272
50,44,1,Rhode Island,Bristol County,1,10,588,305,283
50,44,1,Rhode Island,Bristol County,1,11,565,288,277
50,44,1,Rhode Island,Bristol County,1,12,607,334,273
50,44,1,Rhode Island,Bristol County,1,13,633,316,317
50,44,1,Rhode Island,Bristol County,1,14,649,345,304
50,44,1,Rhode Island,Bristol County,1,15,608,320,288
50,44,1,Rhode Island,Bristol County,1,16,643,311,332
50,44,1,Rhode Island,Bristol County,1,17,662,323,339
50,44,1,Rhode Island,Bristol County,1,18,1054,516,538
50,44,1,Rhode Island,Bristol County,1,19,1161,567,594
50,44,1,Rhode Island,Bristol County,1,20,981,491,490
50,44,1,Rhode Island,Bristol County,1,21,976,477,499
50,44,1,Rhode Island,Bristol County,1,22,725,361,364
50,44,1,Rhode Island,Bristol County,1,23,546,276,270
50,44,1,Rhode Island,Bristol County,1,24,529,247,282
50,44,1,Rhode Island,Bristol County,1,25,475,243,232
50,44,1,Rhode Island,Bristol County,1,26,465,242,223
50,44,1,Rhode Island,Bristol County,1,27,478,259,219
50,44,1,Rhode Island,Bristol County,1,28,499,269,230
50,44,1,Rhode Island,Bristol County,1,29,538,282,256
50,44,1,Rhode Island,Bristol County,1,30,512,266,246
50,44,1,Rhode Island,Bristol County,1,31,506,255,251
50,44,1,Rhode Island,Bristol County,1,32,493,247,246
50,44,1,Rhode Island,Bristol County,1,33,521,259,262
50,44,1,Rhode Island,Bristol County,1,34,538,261,277
50,44,1,Rhode Island,Bristol County,1,35,551,269,282
50,44,1,Rhode Island,Bristol County,1,36,571,289,282
50,44,1,Rhode Island,Bristol County,1,37,606,293,313
50,44,1,Rhode Island,Bristol County,1,38,601,275,326
50,44,1,Rhode Island,Bristol County,1,39,598,294,304
50,44,1,Rhode Island,Bristol County,1,40,579,277,302
50,44,1,Rhode Island,Bristol County,1,41,568,272,296
50,44,1,Rhode Island,Bristol County,1,42,534,268,266
50,44,1,Rhode Island,Bristol County,1,43,549,273,276
50,44,1,Rhode Island,Bristol County,1,44,545,246,299
50,44,1,Rhode Island,Bristol County,1,45,543,253,290
50,44,1,Rhode Island,Bristol County,1,46,613,304,309
50,44,1,Rhode Island,Bristol County,1,47,653,338,315
50,44,1,Rhode Island,Bristol County,1,48,657,320,337
50,44,1,Rhode Island,Bristol County,1,49,725,357,368
50,44,1,Rhode Island,Bristol County,1,50,721,334,387
50,44,1,Rhode Island,Bristol County,1,51,691,323,368
50,44,1,Rhode Island,Bristol County,1,52,693,334,359
50,44,1,Rhode Island,Bristol County,1,53,720,381,339
50,44,1,Rhode Island,Bristol County,1,54,707,349,358
50,44,1,Rhode Island,Bristol County,1,55,801,383,418
50,44,1,Rhode Island,Bristol County,1,56,786,364,422
50,44,1,Rhode Island,Bristol County,1,57,783,367,416
50,44,1,Rhode Island,Bristol County,1,58,817,395,422
50,44,1,Rhode Island,Bristol County,1,59,843,388,455
50,44,1,Rhode Island,Bristol County,1,60,803,393,410
50,44,1,Rhode Island,Bristol County,1,61,780,386,394
50,44,1,Rhode Island,Bristol County,1,62,781,379,402
50,44,1,Rhode Island,Bristol County,1,63,791,383,408
50,44,1,Rhode Island,Bristol County,1,64,750,371,379
50,44,1,Rhode Island,Bristol County,1,65,718,351,367
50,44,1,Rhode Island,Bristol County,1,66,674,321,353
50,44,1,Rhode Island,Bristol County,1,67,628,302,326
