SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE
50,25,1,Massachusetts,Barnstable County,1,0,1579,813,766
50,25,1,Massachusetts,Barnstable County,1,1,1606,814,792
50,25,1,Massachusetts,Barnstable County,1,2,1679,864,815
50,25,1,Massachusetts,Barnstable County,1,3,1668,856,812
50,25,1,Massachusetts,Barnstable County,1,4,1717,863,854
50,25,1,Massachusetts,Barnstable County,1,5,1705,898,807
50,25,1,Massachusetts,Barnstable County,1,6,1707,907,800
50,25,1,Massachusetts,Barnstable County,1,7,1730,868,862
50,25,1,Massachusetts,Barnstable County,1,8,1803,928,875
50,25,1,Massachusetts,Barnstable County,1,9,1836,941,895
50,25,1,Massachusetts,Barnstable County,1,10,1939,991,948
50,25,1,Massachusetts,Barnstable County,1,11,2056,1014,1042
50,25,1,Massachusetts,Barnstable County,1,12,2135,1084,1051
50,25,1,Massachusetts,Barnstable County,1,13,2102,1079,1023
50,25,1,Massachusetts,Barnstable County,1,14,2152,1077,1075
50,25,1,Massachusetts,Barnstable County,1,15,2181,1111,1070
50,25,1,Massachusetts,Barnstable County,1,16,2251,1158,1093
50,25,1,Massachusetts,Barnstable County,1,17,2270,1146,1124
50,25,1,Massachusetts,Barnstable County,1,18,2154,1176,978
50,25,1,Massachusetts,Barnstable County,1,19,1963,1158,805
50,25,1,Massachusetts,Barnstable County,1,20,2199,1288,911
50,25,1,Massachusetts,Barnstable County,1,21,2308,1312,996
50,25,1,Massachusetts,Barnstable County,1,22,2340,1260,1080
50,25,1,Massachusetts,Barnstable County,1,23,2235,1185,1050
50,25,1,Massachusetts,Barnstable County,1,24,2160,1116,1044
50,25,1,Massachusetts,Barnstable County,1,25,2056,1069,987
50,25,1,Massachusetts,Barnstable County,1,26,2118,1121,997
50,25,1,Massachusetts,Barnstable County,1,27,2088,1085,1003
50,25,1,Massachusetts,Barnstable County,1,28,2106,1096,1010
50,25,1,Massachusetts,Barnstable County,1,29,2104,1113,991
50,25,1,Massachusetts,Barnstable County,1,30,2074,1056,1018
50,25,1,Massachusetts,Barnstable County,1,31,2036,1013,1023
50,25,1,Massachusetts,Barnstable County,1,32,2014,1021,993
50,25,1,Massachusetts,Barnstable County,1,33,1998,999,999
50,25,1,Massachusetts,Barnstable County,1,34,2024,1015,1009
50,25,1,Massachusetts,Barnstable County,1,35,2022,995,1027
50,25,1,Massachusetts,Barnstable County,1,36,2038,1004,1034
50,25,1,Massachusetts,Barnstable County,1,37,2117,1106,1011
50,25,1,Massachusetts,Barnstable County,1,38,2194,1121,1073
50,25,1,Massachusetts,Barnstable County,1,39,2157,1093,1064
50,25,1,Massachusetts,Barnstable County,1,40,2041,999,1042
50,25,1,Massachusetts,Barnstable County,1,41,2018,1012,1006
50,25,1,Massachusetts,Barnstable County,1,42,2072,1013,1059
50,25,1,Massachusetts,Barnstable County,1,43,1933,950,983
50,25,1,Massachusetts,Barnstable County,1,44,1858,896,962
50,25,1,Massachusetts,Barnstable County,1,45,1927,932,995
50,25,1,Massachusetts,Barnstable County,1,46,1977,945,1032
50,25,1,Massachusetts,Barnstable County,1,47,2114,1010,1104
50,25,1,Massachusetts,Barnstable County,1,48,2400,1143,1257
50,25,1,Massachusetts,Barnstable County,1,49,2790,1343,1447
50,25,1,Massachusetts,Barnstable County,1,50,2769,1292,1477
50,25,1,Massachusetts,Barnstable County,1,51,2755,1287,1468
50,25,1,Massachusetts,Barnstable County,1,52,2849,1340,1509
50,25,1,Massachusetts,Barnstable County,1,53,3040,1406,1634
50,25,1,Massachusetts,Barnstable County,1,54,3232,1552,1680
50,25,1,Massachusetts,Barnstable County,1,55,3539,1679,1860
50,25,1,Massachusetts,Barnstable County,1,56,3709,1766,1943
50,25,1,Massachusetts,Barnstable County,1,57,3923,1876,2047
50,25,1,Massachusetts,Barnstable County,1,58,4041,1916,2125
50,25,1,Massachusetts,Barnstable County,1,59,4087,1951,2136
50,25,1,Massachusetts,Barnstable County,1,60,4237,1973,2264
50,25,1,Massachusetts,Barnstable County,1,61,4311,2008,2303
50,25,1,Massachusetts,Barnstable County,1,62,4376,2024,2352
50,25,1,Massachusetts,Barnstable County,1,63,4425,2063,2362
50,25,1,Massachusetts,Barnstable County,1,64,4400,2007,2393
50,25,1,Massachusetts,Barnstable County,1,65,4394,2033,2361
50,25,1,Massachusetts,Barnstable County,1,66,4439,2035,2404
50,25,1,Massachusetts,Barnstable County,1,67,4449,2027,2422
50,25,1,Massachusetts,Barnstable County,1,68,4404,2047,2357
50,25,1,Massachusetts,Barnstable County,1,69,4189,1980,2209
50,25,1,Massachusetts,Barnstable County,1,70,4059,1909,2150
50,25,1,Massachusetts,Barnstable County,1,71,4053,1852,2201
50,25,1,Massachusetts,Barnstable County,1,72,4298,1991,2307
50,25,1,Massachusetts,Barnstable County,1,73,4310,2048,2262
50,25,1,Massachusetts,Barnstable County,1,74,3061,1421,1640
50,25,1,Massachusetts,Barnstable County,1,75,2975,1389,1586
50,25,1,Massachusetts,Barnstable County,1,76,2932,1338,1594
50,25,1,Massachusetts,Barnstable County,1,77,2935,1323,1612
50,25,1,Massachusetts,Barnstable County,1,78,2449,1101,1348
50,25,1,Massachusetts,Barnstable County,1,79,2229,986,1243
50,25,1,Massachusetts,Barnstable County,1,80,1879,807,1072
50,25,1,Massachusetts,Barnstable County,1,81,1751,767,984
50,25,1,Massachusetts,Barnstable County,1,82,1614,698,916
50,25,1,Massachusetts,Barnstable County,1,83,1498,662,836
50,25,1,Massachusetts,Barnstable County,1,84,1376,584,792
50,25,1,Massachusetts,Barnstable County,1,85,8329,3041,5288
50,25,1,Massachusetts,Barnstable County,2,0,1547,801,746
50,25,1,Massachusetts,Barnstable County,2,1,1589,809,780
50,25,1,Massachusetts,Barnstable County,2,2,1656,852,804
50,25,1,Massachusetts,Barnstable County,2,3,1664,851,813
50,25,1,Massachusetts,Barnstable County,2,4,1706,862,844
50,25,1,Massachusetts,Barnstable County,2,5,1702,887,815
50,25,1,Massachusetts,Barnstable County,2,6,1709,902,807
50,25,1,Massachusetts,Barnstable County,2,7,1720,873,847
50,25,1,Massachusetts,Barnstable County,2,8,1776,912,864
50,25,1,Massachusetts,Barnstable County,2,9,1827,939,888
50,25,1,Massachusetts,Barnstable County,2,10,1914,979,935
50,25,1,Massachusetts,Barnstable County,2,11,2019,1004,1015
50,25,1,Massachusetts,Barnstable County,2,12,2124,1070,1054
50,25,1,Massachusetts,Barnstable County,2,13,2113,1082,1031
50,25,1,Massachusetts,Barnstable County,2,14,2141,1079,1062
50,25,1,Massachusetts,Barnstable County,2,15,2176,1102,1074
50,25,1,Massachusetts,Barnstable County,2,16,2240,1150,1090
50,25,1,Massachusetts,Barnstable County,2,17,2270,1154,1116
50,25,1,Massachusetts,Barnstable County,2,18,2049,1092,957
50,25,1,Massachusetts,Barnstable County,2,19,1765,970,795
50,25,1,Massachusetts,Barnstable County,2,20,1983,1083,900
50,25,1,Massachusetts,Barnstable County,2,21,2121,1145,976
50,25,1,Massachusetts,Barnstable County,2,22,2217,1160,1057
50,25,1,Massachusetts,Barnstable County,2,23,2197,1144,1053
50,25,1,Massachusetts,Barnstable County,2,24,2144,1112,1032
50,25,1,Massachusetts,Barnstable County,2,25,2063,1068,995
50,25,1,Massachusetts,Barnstable County,2,26,2095,1105,990
50,25,1,Massachusetts,Barnstable County,2,27,2091,1092,999
50,25,1,Massachusetts,Barnstable County,2,28,2099,1093,1006
50,25,1,Massachusetts,Barnstable County,2,29,2099,1102,997
50,25,1,Massachusetts,Barnstable County,2,30,2093,1070,1023
50,25,1,Massachusetts,Barnstable County,2,31,2047,1025,1022
50,25,1,Massachusetts,Barnstable County,2,32,2017,1012,1005
50,25,1,Massachusetts,Barnstable County,2,33,1999,1004,995
50,25,1,Massachusetts,Barnstable County,2,34,2016,1011,1005
50,25,1,Massachusetts,Barnstable County,2,35,2039,1005,1034
50,25,1,Massachusetts,Barnstable County,2,36,2014,991,1023
50,25,1,Massachusetts,Barnstable County,2,37,2101,1079,1022
