DESTINATION_FIPS,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
01003,196.21736523682344,196.21736523682344,196.21736523682344,196.21736523682344,196.21736523682344,66.98905147689925,66.98905147689925,66.98905147689925,66.98905147689925,66.98905147689925,66.98905147689925,66.98905147689925,66.98905147689925,66.98905147689925,66.98905147689925,66.98905147689925,66.98905147689925,66.98905147689925,416.8017413050526,416.8017413050526,1248.8084593841675,1248.8084593841675,1248.8084593841675,1248.8084593841675,1248.8084593841675,0.0,0.0,0.0,0.0,0.0,401.01445819695226,401.01445819695226,401.01445819695226,401.01445819695226,401.01445819695226,61.87018089294139,61.87018089294139,61.87018089294139,61.87018089294139,61.87018089294139,0.0,0.0,0.0,0.0,0.0,217.21908461322226,217.21908461322226,217.21908461322226,217.21908461322226,217.21908461322226,523.5525952211283,523.5525952211283,523.5525952211283,523.5525952211283,523.5525952211283,857.138404475821,857.138404475821,857.138404475821,857.138404475821,857.138404475821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354,243.11183144246354
01005,0.0,0.0,0.0,0.0,0.0,20.93407858653101,20.93407858653101,20.93407858653101,20.93407858653101,20.93407858653101,20.93407858653101,20.93407858653101,20.93407858653101,20.93407858653101,20.93407858653101,20.93407858653101,20.93407858653101,20.93407858653101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.40922484397112,162.40922484397112,162.40922484397112,162.40922484397112,162.40922484397112,289.5501356059802,289.5501356059802,289.5501356059802,289.5501356059802,289.5501356059802,76.66555927525492,76.66555927525492,76.66555927525492,76.66555927525492,76.66555927525492,0.0,0.0,0.0,0.0,0.0,124.67467701466487,124.67467701466487,124.67467701466487,124.67467701466487,124.67467701466487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01009,10.90096473537908,10.90096473537908,10.90096473537908,10.90096473537908,10.90096473537908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.20043532626315,104.20043532626315,114.53568710328163,114.53568710328163,114.53568710328163,114.53568710328163,114.53568710328163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.06065938540743,189.06065938540743,189.06065938540743,189.06065938540743,189.06065938540743,249.34935402932973,249.34935402932973,249.34935402932973,249.34935402932973,249.34935402932973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177
01015,0.0,0.0,0.0,0.0,0.0,33.494525738449624,33.494525738449624,33.494525738449624,33.494525738449624,33.494525738449624,33.494525738449624,33.494525738449624,33.494525738449624,33.494525738449624,33.494525738449624,33.494525738449624,33.494525738449624,33.494525738449624,0.0,0.0,88.67279001544385,88.67279001544385,88.67279001544385,88.67279001544385,88.67279001544385,263.1830797205474,263.1830797205474,263.1830797205474,263.1830797205474,263.1830797205474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.5951220453822,260.5951220453822,260.5951220453822,260.5951220453822,260.5951220453822,38.33277963762746,38.33277963762746,38.33277963762746,38.33277963762746,38.33277963762746,378.12131877081487,378.12131877081487,378.12131877081487,378.12131877081487,378.12131877081487,0.0,0.0,0.0,0.0,0.0,148.30927427328456,148.30927427328456,148.30927427328456,148.30927427328456,148.30927427328456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763
01017,0.0,0.0,0.0,0.0,0.0,58.61542004228684,58.61542004228684,58.61542004228684,58.61542004228684,58.61542004228684,58.61542004228684,58.61542004228684,58.61542004228684,58.61542004228684,58.61542004228684,58.61542004228684,58.61542004228684,58.61542004228684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.257342899876445,16.257342899876445,16.257342899876445,16.257342899876445,16.257342899876445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.22074570033989,102.22074570033989,102.22074570033989,102.22074570033989,102.22074570033989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01031,109.00964735379081,109.00964735379081,109.00964735379081,109.00964735379081,109.00964735379081,288.890284494128,288.890284494128,288.890284494128,288.890284494128,288.890284494128,288.890284494128,288.890284494128,288.890284494128,288.890284494128,288.890284494128,288.890284494128,288.890284494128,288.890284494128,69.46695688417543,69.46695688417543,22.168197503860963,22.168197503860963,22.168197503860963,22.168197503860963,22.168197503860963,215.33161068044788,215.33161068044788,215.33161068044788,215.33161068044788,215.33161068044788,119.22051459909393,119.22051459909393,119.22051459909393,119.22051459909393,119.22051459909393,201.0780879020595,201.0780879020595,201.0780879020595,201.0780879020595,201.0780879020595,453.62854578270225,453.62854578270225,453.62854578270225,453.62854578270225,453.62854578270225,268.3294574633922,268.3294574633922,268.3294574633922,268.3294574633922,268.3294574633922,407.20757406087756,407.20757406087756,407.20757406087756,407.20757406087756,407.20757406087756,327.27102716349526,327.27102716349526,327.27102716349526,327.27102716349526,327.27102716349526,329.5761650517435,329.5761650517435,329.5761650517435,329.5761650517435,329.5761650517435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.11519334362923,59.11519334362923,59.11519334362923,59.11519334362923,59.11519334362923,91.71531566019077,91.71531566019077,91.71531566019077,91.71531566019077,91.71531566019077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.555186425084973,25.555186425084973,25.555186425084973,25.555186425084973,25.555186425084973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.9152330103487,65.9152330103487,65.9152330103487,65.9152330103487,65.9152330103487,449.0433424443577,449.0433424443577,449.0433424443577,449.0433424443577,449.0433424443577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01043,98.10868261841172,98.10868261841172,98.10868261841172,98.10868261841172,98.10868261841172,37.68134145575582,37.68134145575582,37.68134145575582,37.68134145575582,37.68134145575582,37.68134145575582,37.68134145575582,37.68134145575582,37.68134145575582,37.68134145575582,37.68134145575582,37.68134145575582,37.68134145575582,0.0,0.0,44.336395007721926,44.336395007721926,44.336395007721926,44.336395007721926,44.336395007721926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.53904395102975,100.53904395102975,100.53904395102975,100.53904395102975,100.53904395102975,260.5951220453822,260.5951220453822,260.5951220453822,260.5951220453822,260.5951220453822,0.0,0.0,0.0,0.0,0.0,29.08625529006268,29.08625529006268,29.08625529006268,29.08625529006268,29.08625529006268,140.25901164149795,140.25901164149795,140.25901164149795,140.25901164149795,140.25901164149795,0.0,0.0,0.0,0.0,0.0,292.85435376805935,292.85435376805935,292.85435376805935,292.85435376805935,292.85435376805935,228.9311775647446,228.9311775647446,228.9311775647446,228.9311775647446,228.9311775647446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01045,0.0,0.0,0.0,0.0,0.0,16.747262869224812,16.747262869224812,16.747262869224812,16.747262869224812,16.747262869224812,16.747262869224812,16.747262869224812,16.747262869224812,16.747262869224812,16.747262869224812,16.747262869224812,16.747262869224812,16.747262869224812,0.0,0.0,188.42967878281817,188.42967878281817,188.42967878281817,188.42967878281817,188.42967878281817,95.70293808019906,95.70293808019906,95.70293808019906,95.70293808019906,95.70293808019906,146.31608609888798,146.31608609888798,146.31608609888798,146.31608609888798,146.31608609888798,0.0,0.0,0.0,0.0,0.0,38.60668474746402,38.60668474746402,38.60668474746402,38.60668474746402,38.60668474746402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.8433462683311,155.8433462683311,155.8433462683311,155.8433462683311,155.8433462683311,346.05497330433064,346.05497330433064,346.05497330433064,346.05497330433064,346.05497330433064,0.0,0.0,0.0,0.0,0.0,257.5475747603377,257.5475747603377,257.5475747603377,257.5475747603377,257.5475747603377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.6644464158462,392.6644464158462,392.6644464158462,392.6644464158462,392.6644464158462,109.09034238783175,109.09034238783175,109.09034238783175,109.09034238783175,109.09034238783175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
