DESTINATION_FIPS,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
37,26177.725531173808,26177.725531173808,26177.725531173808,26177.725531173808,26177.725531173808,21919.10200636051,21919.10200636051,21919.10200636051,21919.10200636051,21919.10200636051,21919.10200636051,21919.10200636051,21919.10200636051,21919.10200636051,21919.10200636051,21919.10200636051,21919.10200636051,21919.10200636051,18307.191203308,18307.191203308,30117.813801045264,30117.813801045264,30117.813801045264,30117.813801045264,30117.813801045264,27986.568359164943,27986.568359164943,27986.568359164943,27986.568359164943,27986.568359164943,27056.569876297362,27056.569876297362,27056.569876297362,27056.569876297362,27056.569876297362,21271.995861419316,21271.995861419316,21271.995861419316,21271.995861419316,21271.995861419316,21887.91694703451,21887.91694703451,21887.91694703451,21887.91694703451,21887.91694703451,24321.49780634629,24321.49780634629,24321.49780634629,24321.49780634629,24321.49780634629,21920.668058455118,21920.668058455118,21920.668058455118,21920.668058455118,21920.668058455118,18767.963955565912,18767.963955565912,18767.963955565912,18767.963955565912,18767.963955565912,20270.159371050602,20270.159371050602,20270.159371050602,20270.159371050602,20270.159371050602,20185.275475377864,20185.275475377864,20185.275475377864,20185.275475377864,20185.275475377864,16146.516802647344,16146.516802647344,16146.516802647344,16146.516802647344,16146.516802647344,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747,17100.731162003747
38,1317.049808429119,1317.049808429119,1317.049808429119,1317.049808429119,1317.049808429119,1379.0855409149606,1379.0855409149606,1379.0855409149606,1379.0855409149606,1379.0855409149606,1379.0855409149606,1379.0855409149606,1379.0855409149606,1379.0855409149606,1379.0855409149606,1379.0855409149606,1379.0855409149606,1379.0855409149606,1559.2875788306499,1559.2875788306499,2517.1996338618715,2517.1996338618715,2517.1996338618715,2517.1996338618715,2517.1996338618715,1298.5512788340125,1298.5512788340125,1298.5512788340125,1298.5512788340125,1298.5512788340125,1141.7872487797488,1141.7872487797488,1141.7872487797488,1141.7872487797488,1141.7872487797488,1019.2027055199093,1019.2027055199093,1019.2027055199093,1019.2027055199093,1019.2027055199093,1297.7025857925598,1297.7025857925598,1297.7025857925598,1297.7025857925598,1297.7025857925598,765.2280379553107,765.2280379553107,765.2280379553107,765.2280379553107,765.2280379553107,1362.7928554859661,1362.7928554859661,1362.7928554859661,1362.7928554859661,1362.7928554859661,1398.2754602656723,1398.2754602656723,1398.2754602656723,1398.2754602656723,1398.2754602656723,2084.461732893463,2084.461732893463,2084.461732893463,2084.461732893463,2084.461732893463,1053.1448074110192,1053.1448074110192,1053.1448074110192,1053.1448074110192,1053.1448074110192,656.1305414503338,656.1305414503338,656.1305414503338,656.1305414503338,656.1305414503338,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773,765.4037504783773
39,21236.067572274467,21236.067572274467,21236.067572274467,21236.067572274467,21236.067572274467,18600.938613977243,18600.938613977243,18600.938613977243,18600.938613977243,18600.938613977243,18600.938613977243,18600.938613977243,18600.938613977243,18600.938613977243,18600.938613977243,18600.938613977243,18600.938613977243,18600.938613977243,35320.751230104644,35320.751230104644,20410.724303894647,20410.724303894647,20410.724303894647,20410.724303894647,20410.724303894647,20501.973718278103,20501.973718278103,20501.973718278103,20501.973718278103,20501.973718278103,18723.146354397773,18723.146354397773,18723.146354397773,18723.146354397773,18723.146354397773,18461.46718862199,18461.46718862199,18461.46718862199,18461.46718862199,18461.46718862199,20446.025185042778,20446.025185042778,20446.025185042778,20446.025185042778,20446.025185042778,19156.208550147945,19156.208550147945,19156.208550147945,19156.208550147945,19156.208550147945,22007.65483646486,22007.65483646486,22007.65483646486,22007.65483646486,22007.65483646486,20290.530567855203,20290.530567855203,20290.530567855203,20290.530567855203,20290.530567855203,20319.39862458352,20319.39862458352,20319.39862458352,20319.39862458352,20319.39862458352,19795.22184300341,19795.22184300341,19795.22184300341,19795.22184300341,19795.22184300341,17344.668226165344,17344.668226165344,17344.668226165344,17344.668226165344,17344.668226165344,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225,27252.401957822225
53,36692.35458028562,36692.35458028562,36692.35458028562,36692.35458028562,36692.35458028562,29416.312492425477,29416.312492425477,29416.312492425477,29416.312492425477,29416.312492425477,29416.312492425477,29416.312492425477,29416.312492425477,29416.312492425477,29416.312492425477,29416.312492425477,29416.312492425477,29416.312492425477,32259.927464251887,32259.927464251887,27567.395990196947,27567.395990196947,27567.395990196947,27567.395990196947,27567.395990196947,33969.464128516745,33969.464128516745,33969.464128516745,33969.464128516745,33969.464128516745,38339.15951471336,38339.15951471336,38339.15951471336,38339.15951471336,38339.15951471336,31572.120173264462,31572.120173264462,31572.120173264462,31572.120173264462,31572.120173264462,28126.50197058541,28126.50197058541,28126.50197058541,28126.50197058541,28126.50197058541,25163.248648097135,25163.248648097135,25163.248648097135,25163.248648097135,25163.248648097135,28560.65877986546,28560.65877986546,28560.65877986546,28560.65877986546,28560.65877986546,26971.179989124525,26971.179989124525,26971.179989124525,26971.179989124525,26971.179989124525,24553.97442841433,24553.97442841433,24553.97442841433,24553.97442841433,24553.97442841433,25529.01023890785,25529.01023890785,25529.01023890785,25529.01023890785,25529.01023890785,25389.39921264335,25389.39921264335,25389.39921264335,25389.39921264335,25389.39921264335,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546,24271.355771748546
54,315.6565656565657,315.6565656565657,315.6565656565657,315.6565656565657,315.6565656565657,204.77330759040322,204.77330759040322,204.77330759040322,204.77330759040322,204.77330759040322,204.77330759040322,204.77330759040322,204.77330759040322,204.77330759040322,204.77330759040322,204.77330759040322,204.77330759040322,204.77330759040322,2367.807064150246,2367.807064150246,2823.5450438479934,2823.5450438479934,2823.5450438479934,2823.5450438479934,2823.5450438479934,1043.620966424881,1043.620966424881,1043.620966424881,1043.620966424881,1043.620966424881,860.3989220662561,860.3989220662561,860.3989220662561,860.3989220662561,860.3989220662561,501.88012014237955,501.88012014237955,501.88012014237955,501.88012014237955,501.88012014237955,1115.0629626069403,1115.0629626069403,1115.0629626069403,1115.0629626069403,1115.0629626069403,624.9362309968371,624.9362309968371,624.9362309968371,624.9362309968371,624.9362309968371,594.4096497332406,594.4096497332406,594.4096497332406,594.4096497332406,594.4096497332406,2004.1948263807972,2004.1948263807972,2004.1948263807972,2004.1948263807972,2004.1948263807972,328.261690219443,328.261690219443,328.261690219443,328.261690219443,328.261690219443,565.5777669429547,565.5777669429547,565.5777669429547,565.5777669429547,565.5777669429547,1454.898157129001,1454.898157129001,1454.898157129001,1454.898157129001,1454.898157129001,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265,1591.2341128366265
23,2525.2525252525256,2525.2525252525256,2525.2525252525256,2525.2525252525256,2525.2525252525256,3067.420566762367,3067.420566762367,3067.420566762367,3067.420566762367,3067.420566762367,3067.420566762367,3067.420566762367,3067.420566762367,3067.420566762367,3067.420566762367,3067.420566762367,3067.420566762367,3067.420566762367,2610.362909746125,2610.362909746125,2144.4178699028557,2144.4178699028557,2144.4178699028557,2144.4178699028557,2144.4178699028557,2031.475927010265,2031.475927010265,2031.475927010265,2031.475927010265,2031.475927010265,1704.563902206734,1704.563902206734,1704.563902206734,1704.563902206734,1704.563902206734,1482.4766625744135,1482.4766625744135,1482.4766625744135,1482.4766625744135,1482.4766625744135,2431.990771892723,2431.990771892723,2431.990771892723,2431.990771892723,2431.990771892723,2754.8209366391184,2754.8209366391184,2754.8209366391184,2754.8209366391184,2754.8209366391184,2000.6958942240778,2000.6958942240778,2000.6958942240778,2000.6958942240778,2000.6958942240778,2516.89582847821,2516.89582847821,2516.89582847821,2516.89582847821,2516.89582847821,1903.917803272769,1903.917803272769,1903.917803272769,1903.917803272769,1903.917803272769,799.6099463676255,799.6099463676255,799.6099463676255,799.6099463676255,799.6099463676255,3080.9608033320023,3080.9608033320023,3080.9608033320023,3080.9608033320023,3080.9608033320023,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492,2598.344310834492
13,30237.722048066877,30237.722048066877,30237.722048066877,30237.722048066877,30237.722048066877,24171.608389854944,24171.608389854944,24171.608389854944,24171.608389854944,24171.608389854944,24171.608389854944,24171.608389854944,24171.608389854944,24171.608389854944,24171.608389854944,24171.608389854944,24171.608389854944,24171.608389854944,25191.157106886276,25191.157106886276,22473.94218560841,22473.94218560841,22473.94218560841,22473.94218560841,22473.94218560841,27843.170058434807,27843.170058434807,27843.170058434807,27843.170058434807,27843.170058434807,28339.051288433857,28339.051288433857,28339.051288433857,28339.051288433857,28339.051288433857,25588.164894643778,25588.164894643778,25588.164894643778,25588.164894643778,25588.164894643778,22205.13313467269,22205.13313467269,22205.13313467269,22205.13313467269,22205.13313467269,22446.68911335578,22446.68911335578,22446.68911335578,22446.68911335578,22446.68911335578,30010.438413361167,30010.438413361167,30010.438413361167,30010.438413361167,30010.438413361167,23475.491338460342,23475.491338460342,23475.491338460342,23475.491338460342,23475.491338460342,21451.901455840598,21451.901455840598,21451.901455840598,21451.901455840598,21451.901455840598,20341.296928327647,20341.296928327647,20341.296928327647,20341.296928327647,20341.296928327647,25161.179893878016,25161.179893878016,25161.179893878016,25161.179893878016,25161.179893878016,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954,17946.703728321954
30,1295.2803901079762,1295.2803901079762,1295.2803901079762,1295.2803901079762,1295.2803901079762,940.2855960783822,940.2855960783822,940.2855960783822,940.2855960783822,940.2855960783822,940.2855960783822,940.2855960783822,940.2855960783822,940.2855960783822,940.2855960783822,940.2855960783822,940.2855960783822,940.2855960783822,2009.748434937282,2009.748434937282,1753.1815631735908,1753.1815631735908,1753.1815631735908,1753.1815631735908,1753.1815631735908,1278.634848177049,1278.634848177049,1278.634848177049,1278.634848177049,1278.634848177049,611.4784792043204,611.4784792043204,611.4784792043204,611.4784792043204,611.4784792043204,926.5479141090083,926.5479141090083,926.5479141090083,926.5479141090083,926.5479141090083,769.0089397289242,769.0089397289242,769.0089397289242,769.0089397289242,769.0089397289242,522.905825936129,522.905825936129,522.905825936129,522.905825936129,522.905825936129,1377.2906518209231,1377.2906518209231,1377.2906518209231,1377.2906518209231,1377.2906518209231,512.7010020974133,512.7010020974133,512.7010020974133,512.7010020974133,512.7010020974133,1756.2000426740199,1756.2000426740199,1756.2000426740199,1756.2000426740199,1756.2000426740199,1540.7118478790833,1540.7118478790833,1540.7118478790833,1540.7118478790833,1540.7118478790833,570.5482969133337,570.5482969133337,570.5482969133337,570.5482969133337,570.5482969133337,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152
32,4626.001393242773,4626.001393242773,4626.001393242773,4626.001393242773,4626.001393242773,7346.764790692426,7346.764790692426,7346.764790692426,7346.764790692426,7346.764790692426,7346.764790692426,7346.764790692426,7346.764790692426,7346.764790692426,7346.764790692426,7346.764790692426,7346.764790692426,7346.764790692426,4851.1169119175765,4851.1169119175765,5835.32642395252,5835.32642395252,5835.32642395252,5835.32642395252,5835.32642395252,7484.594640886839,7484.594640886839,7484.594640886839,7484.594640886839,7484.594640886839,8506.585569107892,8506.585569107892,8506.585569107892,8506.585569107892,8506.585569107892,6964.551821052713,6964.551821052713,6964.551821052713,6964.551821052713,6964.551821052713,8439.873113524945,8439.873113524945,8439.873113524945,8439.873113524945,8439.873113524945,10904.499540863177,10904.499540863177,10904.499540863177,10904.499540863177,10904.499540863177,13163.999072141036,13163.999072141036,13163.999072141036,13163.999072141036,13163.999072141036,17121.10619125301,17121.10619125301,17121.10619125301,17121.10619125301,17121.10619125301,11374.267566103697,11374.267566103697,11374.267566103697,11374.267566103697,11374.267566103697,11818.62506094588,11818.62506094588,11818.62506094588,11818.62506094588,11818.62506094588,6789.524733268671,6789.524733268671,6789.524733268671,6789.524733268671,6789.524733268671,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568,12468.024251213568
33,2808.2549634273773,2808.2549634273773,2808.2549634273773,2808.2549634273773,2808.2549634273773,2256.6854305881175,2256.6854305881175,2256.6854305881175,2256.6854305881175,2256.6854305881175,2256.6854305881175,2256.6854305881175,2256.6854305881175,2256.6854305881175,2256.6854305881175,2256.6854305881175,2256.6854305881175,2256.6854305881175,3349.58072489547,3349.58072489547,5097.1447131425875,5097.1447131425875,5097.1447131425875,5097.1447131425875,5097.1447131425875,3895.6538365020374,3895.6538365020374,3895.6538365020374,3895.6538365020374,3895.6538365020374,2072.533252524378,2072.533252524378,2072.533252524378,2072.533252524378,2072.533252524378,1853.0958282180165,1853.0958282180165,1853.0958282180165,1853.0958282180165,1853.0958282180165,1864.8466788426415,1864.8466788426415,1864.8466788426415,1864.8466788426415,1864.8466788426415,2435.975920824406,2435.975920824406,2435.975920824406,2435.975920824406,2435.975920824406,2783.5768963117607,2783.5768963117607,2783.5768963117607,2783.5768963117607,2783.5768963117607,1973.122038374893,1973.122038374893,1973.122038374893,1973.122038374893,1973.122038374893,3282.6169021944293,3282.6169021944293,3282.6169021944293,3282.6169021944293,3282.6169021944293,1891.7601170160897,1891.7601170160897,1891.7601170160897,1891.7601170160897,1891.7601170160897,1483.4255719746677,1483.4255719746677,1483.4255719746677,1483.4255719746677,1483.4255719746677,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613,2376.7800672749613
41,10373.127830024381,10373.127830024381,10373.127830024381,10373.127830024381,10373.127830024381,10401.648216173748,10401.648216173748,10401.648216173748,10401.648216173748,10401.648216173748,10401.648216173748,10401.648216173748,10401.648216173748,10401.648216173748,10401.648216173748,10401.648216173748,10401.648216173748,10401.648216173748,11792.834207304397,11792.834207304397,13331.56169722739,13331.56169722739,13331.56169722739,13331.56169722739,13331.56169722739,11185.067456950635,11185.067456950635,11185.067456950635,11185.067456950635,11185.067456950635,10963.32211387569,10963.32211387569,10963.32211387569,10963.32211387569,10963.32211387569,10493.15512728452,10493.15512728452,10493.15512728452,10493.15512728452,10493.15512728452,9804.863981543785,9804.863981543785,9804.863981543785,9804.863981543785,9804.863981543785,9820.426487093155,9820.426487093155,9820.426487093155,9820.426487093155,9820.426487093155,8742.171189979123,8742.171189979123,8742.171189979123,8742.171189979123,8742.171189979123,10828.866620057484,10828.866620057484,10828.866620057484,10828.866620057484,10828.866620057484,11177.310551972032,11177.310551972032,11177.310551972032,11177.310551972032,11177.310551972032,8717.698683568991,8717.698683568991,8717.698683568991,8717.698683568991,8717.698683568991,11553.603012495008,11553.603012495008,11553.603012495008,11553.603012495008,11553.603012495008,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974,9446.693657219974
42,27407.697666318356,27407.697666318356,27407.697666318356,27407.697666318356,27407.697666318356,29804.963872137876,29804.963872137876,29804.963872137876,29804.963872137876,29804.963872137876,29804.963872137876,29804.963872137876,29804.963872137876,29804.963872137876,29804.963872137876,29804.963872137876,29804.963872137876,29804.963872137876,39848.46034789438,39848.46034789438,29767.177488410547,29767.177488410547,29767.177488410547,29767.177488410547,29767.177488410547,30201.27544821927,30201.27544821927,30201.27544821927,30201.27544821927,30201.27544821927,28025.195077868808,28025.195077868808,28025.195077868808,28025.195077868808,28025.195077868808,25039.957378795953,25039.957378795953,25039.957378795953,25039.957378795953,25039.957378795953,26636.547149860617,26636.547149860617,26636.547149860617,26636.547149860617,26636.547149860617,22905.825936128967,22905.825936128967,22905.825936128967,22905.825936128967,22905.825936128967,24167.826490373463,24167.826490373463,24167.826490373463,24167.826490373463,24167.826490373463,34956.886506641815,34956.886506641815,34956.886506641815,34956.886506641815,34956.886506641815,27212.89411919182,27212.89411919182,27212.89411919182,27212.89411919182,27212.89411919182,24748.902974158947,24748.902974158947,24748.902974158947,24748.902974158947,24748.902974158947,24818.850915730018,24818.850915730018,24818.850915730018,24818.850915730018,24818.850915730018,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813,33899.32926460813
45,12332.375478927202,12332.375478927202,12332.375478927202,12332.375478927202,12332.375478927202,6920.501987136893,6920.501987136893,6920.501987136893,6920.501987136893,6920.501987136893,6920.501987136893,6920.501987136893,6920.501987136893,6920.501987136893,6920.501987136893,6920.501987136893,6920.501987136893,6920.501987136893,8304.650142068424,8304.650142068424,8083.089733368766,8083.089733368766,8083.089733368766,8083.089733368766,8083.089733368766,8153.786710960809,8153.786710960809,8153.786710960809,8153.786710960809,8153.786710960809,8750.094697994567,8750.094697994567,8750.094697994567,8750.094697994567,8750.094697994567,9489.39488699976,9489.39488699976,9489.39488699976,9489.39488699976,9489.39488699976,8593.674901470731,8593.674901470731,8593.674901470731,8593.674901470731,8593.674901470731,7805.325987144169,7805.325987144169,7805.325987144169,7805.325987144169,7805.325987144169,7495.360705172814,7495.360705172814,7495.360705172814,7495.360705172814,7495.360705172814,10254.020041948263,10254.020041948263,10254.020041948263,10254.020041948263,10254.020041948263,6466.755297323026,6466.755297323026,6466.755297323026,6466.755297323026,6466.755297323026,8971.233544612385,8971.233544612385,8971.233544612385,8971.233544612385,8971.233544612385,5876.647458207337,5876.647458207337,5876.647458207337,5876.647458207337,5876.647458207337,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102,9386.267045340102
46,1502.0898641588296,1502.0898641588296,1502.0898641588296,1502.0898641588296,1502.0898641588296,1266.251269385555,1266.251269385555,1266.251269385555,1266.251269385555,1266.251269385555,1266.251269385555,1266.251269385555,1266.251269385555,1266.251269385555,1266.251269385555,1266.251269385555,1266.251269385555,1266.251269385555,970.2233823835155,970.2233823835155,1129.4180175391973,1129.4180175391973,1129.4180175391973,1129.4180175391973,1129.4180175391973,888.2728073005668,888.2728073005668,888.2728073005668,888.2728073005668,888.2728073005668,2007.597484821264,2007.597484821264,2007.597484821264,2007.597484821264,2007.597484821264,733.5170986696317,733.5170986696317,733.5170986696317,733.5170986696317,733.5170986696317,1557.2431029510717,1557.2431029510717,1557.2431029510717,1557.2431029510717,1557.2431029510717,816.2432404856647,816.2432404856647,816.2432404856647,816.2432404856647,816.2432404856647,869.8677800974252,869.8677800974252,869.8677800974252,869.8677800974252,869.8677800974252,1600.2485823040472,1600.2485823040472,1600.2485823040472,1600.2485823040472,1600.2485823040472,361.08785924138726,361.08785924138726,361.08785924138726,361.08785924138726,361.08785924138726,721.5992198927353,721.5992198927353,721.5992198927353,721.5992198927353,721.5992198927353,427.91122268500027,427.91122268500027,427.91122268500027,427.91122268500027,427.91122268500027,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152,1973.9359880758152
50,283.00243817485193,283.00243817485193,283.00243817485193,283.00243817485193,283.00243817485193,1583.858848505364,1583.858848505364,1583.858848505364,1583.858848505364,1583.858848505364,1583.858848505364,1583.858848505364,1583.858848505364,1583.858848505364,1583.858848505364,1583.858848505364,1583.858848505364,1583.858848505364,4816.466076832452,4816.466076832452,2070.599698821862,2070.599698821862,2070.599698821862,2070.599698821862,2070.599698821862,493.92748029269194,493.92748029269194,493.92748029269194,493.92748029269194,493.92748029269194,535.7200835506878,535.7200835506878,535.7200835506878,535.7200835506878,535.7200835506878,378.3403982611784,378.3403982611784,378.3403982611784,378.3403982611784,378.3403982611784,1922.522349322311,1922.522349322311,1922.522349322311,1922.522349322311,1922.522349322311,1173.349658198143,1173.349658198143,1173.349658198143,1173.349658198143,1173.349658198143,1362.7928554859661,1362.7928554859661,1362.7928554859661,1362.7928554859661,1362.7928554859661,854.5016701623554,854.5016701623554,854.5016701623554,854.5016701623554,854.5016701623554,755.0018875047188,755.0018875047188,755.0018875047188,755.0018875047188,755.0018875047188,1033.6421257922964,1033.6421257922964,1033.6421257922964,1033.6421257922964,1033.6421257922964,342.32897814800026,342.32897814800026,342.32897814800026,342.32897814800026,342.32897814800026,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649,1007.1101979978649
05,5627.394636015326,5627.394636015326,5627.394636015326,5627.394636015326,5627.394636015326,4601.130850143551,4601.130850143551,4601.130850143551,4601.130850143551,4601.130850143551,4601.130850143551,4601.130850143551,4601.130850143551,4601.130850143551,4601.130850143551,4601.130850143551,4601.130850143551,4601.130850143551,3130.125436023008,3130.125436023008,2705.4359701184044,2705.4359701184044,2705.4359701184044,2705.4359701184044,2705.4359701184044,4592.728909495756,4592.728909495756,4592.728909495756,4592.728909495756,4592.728909495756,6342.0599790041015,6342.0599790041015,6342.0599790041015,6342.0599790041015,6342.0599790041015,3713.9128890536085,3713.9128890536085,3713.9128890536085,3713.9128890536085,3713.9128890536085,3143.3240411419783,3143.3240411419783,3143.3240411419783,3143.3240411419783,3143.3240411419783,1798.2858891949802,1798.2858891949802,1798.2858891949802,1798.2858891949802,1798.2858891949802,2682.0923219670613,2682.0923219670613,2682.0923219670613,2682.0923219670613,2682.0923219670613,3091.742406587431,3091.742406587431,3091.742406587431,3091.742406587431,3091.742406587431,820.6542255486073,820.6542255486073,820.6542255486073,820.6542255486073,820.6542255486073,2574.3539736713797,2574.3539736713797,2574.3539736713797,2574.3539736713797,2574.3539736713797,8415.587379471672,8415.587379471672,8415.587379471672,8415.587379471672,8415.587379471672,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399,3585.312304872399
