GEOID,AGE_GROUP,SEX,MORTALITY_RATE_100K
12,35-39,FEMALE,135.7798033637115
12,35-39,MALE,273.88559907626603
13,35-39,FEMALE,148.6601791838896
13,35-39,MALE,293.79482052152093
15,35-39,FEMALE,128.17031678728767
15,35-39,MALE,200.2233476585547
16,35-39,FEMALE,118.00581212729395
16,35-39,MALE,229.2600479388472
17,35-39,FEMALE,117.911593018301
17,35-39,MALE,243.80216601528403
18,35-39,FEMALE,159.7956280647777
18,35-39,MALE,309.9817236296896
19,35-39,FEMALE,106.65196688335756
19,35-39,MALE,205.5262151243554
20,35-39,FEMALE,115.74996485851948
20,35-39,MALE,265.491571794498
21,35-39,FEMALE,193.24439698702662
21,35-39,MALE,368.1127930335692
22,35-39,FEMALE,201.4932125750661
22,35-39,MALE,419.10979085085285
23,35-39,FEMALE,164.17178807309193
23,35-39,MALE,335.6770389844697
24,35-39,FEMALE,131.52486763428155
24,35-39,MALE,282.919004144781
25,35-39,FEMALE,104.15693986750449
25,35-39,MALE,216.91310760904227
26,35-39,FEMALE,149.54454945504025
26,35-39,MALE,297.510792319526
27,35-39,FEMALE,101.34327374504556
27,35-39,MALE,193.81047635361455
28,35-39,FEMALE,208.51887648720745
28,35-39,MALE,429.7379111740607
29,35-39,FEMALE,158.32662217452904
29,35-39,MALE,319.52470904140415
30,35-39,FEMALE,147.52886966803797
30,35-39,MALE,269.71955813977496
31,35-39,FEMALE,101.05543444441666
31,35-39,MALE,185.4130750408065
32,35-39,FEMALE,135.96998443403794
32,35-39,MALE,322.6735870772022
33,35-39,FEMALE,155.08743844108363
33,35-39,MALE,272.61615430600995
34,35-39,FEMALE,98.54446030735278
34,35-39,MALE,201.51457002970642
35,35-39,FEMALE,246.74518099201552
35,35-39,MALE,529.3050967837328
36,35-39,FEMALE,101.13631391126803
36,35-39,MALE,222.06658994148918
37,35-39,FEMALE,149.72126211855846
37,35-39,MALE,324.0076859206418
38,35-39,FEMALE,129.88499304028107
38,35-39,MALE,220.6013917534483
39,35-39,FEMALE,169.81840838346525
39,35-39,MALE,310.44309271499446
40,35-39,FEMALE,182.4515756984201
40,35-39,MALE,346.7859954721185
41,35-39,FEMALE,128.2657705029856
41,35-39,MALE,301.53193689781006
42,35-39,FEMALE,127.01063612963651
42,35-39,MALE,259.03097252424703
44,35-39,FEMALE,123.71046933582971
44,35-39,MALE,236.96653281229354
45,35-39,FEMALE,174.48773573241232
45,35-39,MALE,353.37925615801504
46,35-39,FEMALE,166.17184257012553
46,35-39,MALE,272.4411838324762
47,35-39,FEMALE,190.59012866728696
47,35-39,MALE,415.1370979725149
48,35-39,FEMALE,120.73985994069147
48,35-39,MALE,228.55025017758908
49,35-39,FEMALE,122.96479742089937
49,35-39,MALE,233.11677769218718
50,35-39,FEMALE,214.7148600628926
50,35-39,MALE,323.62117997756985
51,35-39,FEMALE,124.26952793759753
51,35-39,MALE,247.36207534224226
53,35-39,FEMALE,121.43863392355613
53,35-39,MALE,257.2685345296116
54,35-39,FEMALE,249.76419005664619
54,35-39,MALE,461.29710869509006
55,35-39,FEMALE,142.7322464742555
55,35-39,MALE,254.78098117210854
56,35-39,FEMALE,115.2917299817758
56,35-39,MALE,323.79805016158315
01,40-44,FEMALE,279.87206031563846
01,40-44,MALE,544.7562224064633
02,40-44,FEMALE,335.99631390917096
02,40-44,MALE,462.18937393640005
04,40-44,FEMALE,197.94855122807314
04,40-44,MALE,384.6389009768048
05,40-44,FEMALE,215.2096432264616
05,40-44,MALE,484.1971187255931
06,40-44,FEMALE,139.8984658987737
06,40-44,MALE,287.6352146386844
08,40-44,FEMALE,159.50643972631642
08,40-44,MALE,304.21331288008804
09,40-44,FEMALE,137.27669957851106
09,40-44,MALE,293.76043737929956
10,40-44,FEMALE,264.38575405193166
10,40-44,MALE,399.23429155386555
11,40-44,FEMALE,168.65234305588226
11,40-44,MALE,368.93313949789973
12,40-44,FEMALE,180.2644070353343
12,40-44,MALE,334.07065110257923
13,40-44,FEMALE,202.3266997324874
13,40-44,MALE,364.893167087729
15,40-44,FEMALE,148.50550053385967
15,40-44,MALE,311.48026642585705
16,40-44,FEMALE,177.1065671230531
16,40-44,MALE,289.24144332361607
17,40-44,FEMALE,161.84523586388352
17,40-44,MALE,308.42205325004215
18,40-44,FEMALE,213.68826394031336
18,40-44,MALE,378.4372592730631
19,40-44,FEMALE,158.37379585504965
19,40-44,MALE,253.84529219001513
20,40-44,FEMALE,201.47232753199498
20,40-44,MALE,296.5101839526458
21,40-44,FEMALE,317.03541407534175
21,40-44,MALE,502.27735903989947
22,40-44,FEMALE,268.03874010349483
22,40-44,MALE,542.4291091193948
23,40-44,FEMALE,213.06154032833075
23,40-44,MALE,427.6875527288291
24,40-44,FEMALE,166.02954919493317
24,40-44,MALE,324.98370020467655
25,40-44,FEMALE,129.278279724231
25,40-44,MALE,270.15102399772036
26,40-44,FEMALE,196.49917052403705
26,40-44,MALE,350.0881306173732
27,40-44,FEMALE,146.0162471572023
27,40-44,MALE,231.55816349445445
28,40-44,FEMALE,303.9177392426862
28,40-44,MALE,518.1467643777963
29,40-44,FEMALE,214.46870771108811
29,40-44,MALE,416.857460509548
30,40-44,FEMALE,188.7156429639557
30,40-44,MALE,303.5690202784627
31,40-44,FEMALE,132.52064134879092
31,40-44,MALE,247.76437461205114
32,40-44,FEMALE,206.3361522183435
32,40-44,MALE,368.2560907938311
33,40-44,FEMALE,138.87992766532582
33,40-44,MALE,291.249939149995
34,40-44,FEMALE,136.1133064524713
34,40-44,MALE,265.0472260761634
35,40-44,FEMALE,267.11420806138767
35,40-44,MALE,628.9299116443589
36,40-44,FEMALE,142.00444465438022
36,40-44,MALE,293.65967680954356
37,40-44,FEMALE,215.7462026118268
37,40-44,MALE,404.8882380248955
38,40-44,FEMALE,205.41751691553011
38,40-44,MALE,248.45461438606253
39,40-44,FEMALE,216.82525219590465
39,40-44,MALE,381.99245708634965
40,40-44,FEMALE,248.71704274916846
40,40-44,MALE,430.08552760426284
41,40-44,FEMALE,169.84965043774346
41,40-44,MALE,363.2244536085307
42,40-44,FEMALE,187.6181863941266
42,40-44,MALE,321.2101934601016
44,40-44,FEMALE,159.6232894638366
44,40-44,MALE,286.43136053577473
45,40-44,FEMALE,247.39483787523181
45,40-44,MALE,433.72386133822283
46,40-44,FEMALE,211.29071374745598
46,40-44,MALE,321.0159685467936
47,40-44,FEMALE,258.50380994316885
47,40-44,MALE,522.3072424136465
48,40-44,FEMALE,166.5276812225479
48,40-44,MALE,286.87868493154633
49,40-44,FEMALE,140.55851649200784
49,40-44,MALE,260.1766825678595
50,40-44,FEMALE,157.40593438334687
50,40-44,MALE,360.21370346890143
51,40-44,FEMALE,169.28903332304128
51,40-44,MALE,285.81010608536633
53,40-44,FEMALE,175.65230978228652
53,40-44,MALE,331.88626657517324
54,40-44,FEMALE,377.57163302989767
54,40-44,MALE,605.4461505331141
55,40-44,FEMALE,182.7286452115469
55,40-44,MALE,269.38750914234487
56,40-44,FEMALE,233.13459611633985
56,40-44,MALE,336.6518515467854
01,45-49,FEMALE,378.4199401467663
01,45-49,MALE,693.3617231060864
02,45-49,FEMALE,385.4818821324834
02,45-49,MALE,491.06405716296945
04,45-49,FEMALE,243.56874157044808
04,45-49,MALE,438.4824732693074
05,45-49,FEMALE,345.3775590016261
05,45-49,MALE,596.865118331589
06,45-49,FEMALE,188.5156632678511
06,45-49,MALE,349.25007089622943
08,45-49,FEMALE,203.42149347752786
08,45-49,MALE,368.53822641435147
09,45-49,FEMALE,181.05314710035157
09,45-49,MALE,355.5739512520098
10,45-49,FEMALE,272.84452445686696
10,45-49,MALE,492.3791238035603
11,45-49,FEMALE,269.4312038452447
11,45-49,MALE,524.423331144645
12,45-49,FEMALE,233.8591474065923
12,45-49,MALE,401.2336801754215
13,45-49,FEMALE,268.72432917035115
13,45-49,MALE,469.38619158654996
15,45-49,FEMALE,209.70658238652334
15,45-49,MALE,392.1366442668276
16,45-49,FEMALE,190.80541761875887
16,45-49,MALE,350.1034790973945
17,45-49,FEMALE,208.9310683306737
17,45-49,MALE,395.8953152385561
18,45-49,FEMALE,288.6822443774099
18,45-49,MALE,492.0675044003415
19,45-49,FEMALE,239.16484825256114
19,45-49,MALE,384.3165224155993
20,45-49,FEMALE,244.87856435393977
20,45-49,MALE,440.3057310500018
21,45-49,FEMALE,373.4477610485484
21,45-49,MALE,648.4950009319238
22,45-49,FEMALE,357.54784908446504
22,45-49,MALE,652.7520174594771
23,45-49,FEMALE,266.05803177300965
23,45-49,MALE,473.15502232620116
24,45-49,FEMALE,210.8080966135316
24,45-49,MALE,403.5884663442508
25,45-49,FEMALE,170.8251110257402
25,45-49,MALE,322.42273500729357
26,45-49,FEMALE,252.23312200299335
26,45-49,MALE,445.67432350783105
27,45-49,FEMALE,202.39392976031718
27,45-49,MALE,318.3680899940603
28,45-49,FEMALE,421.46804071847737
28,45-49,MALE,663.9524565768305
29,45-49,FEMALE,283.87894044676347
29,45-49,MALE,506.6649941632677
30,45-49,FEMALE,298.5796486915463
30,45-49,MALE,364.12629502946766
31,45-49,FEMALE,210.02543013471887
31,45-49,MALE,341.3878430085021
32,45-49,FEMALE,261.1517856856754
32,45-49,MALE,448.5357242052073
33,45-49,FEMALE,177.79736371969037
33,45-49,MALE,407.4199415367141
34,45-49,FEMALE,163.15894176636553
34,45-49,MALE,320.51536541084096
35,45-49,FEMALE,362.87759598943126
35,45-49,MALE,729.0374048715577
36,45-49,FEMALE,201.38633101123963
36,45-49,MALE,350.08724046208164
37,45-49,FEMALE,265.1678124810527
37,45-49,MALE,482.0791611015842
38,45-49,FEMALE,224.08304458252508
38,45-49,MALE,480.27466525542496
39,45-49,FEMALE,302.5261505992152
39,45-49,MALE,499.4600857292245
40,45-49,FEMALE,368.8416635543884
40,45-49,MALE,568.3273043342044
41,45-49,FEMALE,213.8738989132735
41,45-49,MALE,403.73457138534883
42,45-49,FEMALE,239.0904008813111
42,45-49,MALE,412.6617806501183
44,45-49,FEMALE,202.892913715101
44,45-49,MALE,326.40978294242393
45,45-49,FEMALE,323.92282965467456
45,45-49,MALE,542.2526885548494
46,45-49,FEMALE,280.216989290697
46,45-49,MALE,455.79659648928714
47,45-49,FEMALE,380.4932692291821
47,45-49,MALE,637.2305383299147
48,45-49,FEMALE,220.5786974278816
48,45-49,MALE,380.2041805378779
49,45-49,FEMALE,197.16439524253073
49,45-49,MALE,314.3921103576339
50,45-49,FEMALE,166.31205121192494
50,45-49,MALE,392.5467797813478
51,45-49,FEMALE,221.27234019512235
51,45-49,MALE,383.7937354536852
53,45-49,FEMALE,212.81332032545268
53,45-49,MALE,396.84410728590666
54,45-49,FEMALE,443.44239882432015
54,45-49,MALE,770.1735020527034
55,45-49,FEMALE,216.74519021605695
55,45-49,MALE,365.35926003403176
56,45-49,FEMALE,275.13022201608453
56,45-49,MALE,357.944026360441
01,50-54,FEMALE,530.7479253728138
01,50-54,MALE,818.2608749795337
02,50-54,FEMALE,377.41252621394716
02,50-54,MALE,649.6317620199885
04,50-54,FEMALE,364.6678305264948
04,50-54,MALE,635.060460839026
05,50-54,FEMALE,535.7137258752805
05,50-54,MALE,888.8581016036725
06,50-54,FEMALE,271.76021141612847
06,50-54,MALE,481.2110351837252
08,50-54,FEMALE,307.8890222249031
08,50-54,MALE,510.92359892929255
09,50-54,FEMALE,265.97360543336515
09,50-54,MALE,486.6108008496795
10,50-54,FEMALE,404.8406858920204
10,50-54,MALE,669.8165867163893
11,50-54,FEMALE,529.4328066809584
11,50-54,MALE,579.9204620861555
12,50-54,FEMALE,326.0265942294971
12,50-54,MALE,560.4672397233002
13,50-54,FEMALE,408.2768689180736
13,50-54,MALE,636.0657864290928
15,50-54,FEMALE,297.01100106771935
15,50-54,MALE,539.2734305100525
16,50-54,FEMALE,310.1811147956234
16,50-54,MALE,413.9988317666507
17,50-54,FEMALE,316.79505693137514
17,50-54,MALE,578.131277714627
18,50-54,FEMALE,424.70170955592187
18,50-54,MALE,699.8117276190884
19,50-54,FEMALE,350.28900335527555
19,50-54,MALE,558.6346414874863
20,50-54,FEMALE,385.0073745508118
20,50-54,MALE,594.6059838622576
21,50-54,FEMALE,577.6584811774769
21,50-54,MALE,866.5371196182058
22,50-54,FEMALE,485.3621662756321
22,50-54,MALE,846.9164274433066
23,50-54,FEMALE,374.8866202931712
23,50-54,MALE,627.4510804437349
24,50-54,FEMALE,299.008265771377
24,50-54,MALE,546.065662676155
25,50-54,FEMALE,275.85163573443907
25,50-54,MALE,476.04939028496716
26,50-54,FEMALE,363.70102496090595
26,50-54,MALE,588.3137816291953
27,50-54,FEMALE,289.2038562599231
27,50-54,MALE,470.72438796303163
28,50-54,FEMALE,551.3246970388866
28,50-54,MALE,946.309462131746
29,50-54,FEMALE,430.12560770866423
29,50-54,MALE,681.032212205385
30,50-54,FEMALE,345.83193254410753
30,50-54,MALE,601.1703608157117
31,50-54,FEMALE,307.60617915411257
31,50-54,MALE,504.89109606374745
32,50-54,FEMALE,364.95160225147424
32,50-54,MALE,671.0055557774109
33,50-54,FEMALE,299.98452579561297
33,50-54,MALE,530.9658170908439
34,50-54,FEMALE,261.4083587793849
34,50-54,MALE,466.7584916354254
35,50-54,FEMALE,443.8710259003472
35,50-54,MALE,876.1577710029471
36,50-54,FEMALE,282.9256376505093
36,50-54,MALE,501.84095004072236
37,50-54,FEMALE,410.71396806841915
37,50-54,MALE,658.0162084159992
38,50-54,FEMALE,384.9160627701553
38,50-54,MALE,634.7246532564144
39,50-54,FEMALE,410.79033403249673
39,50-54,MALE,690.753199601741
40,50-54,FEMALE,480.5969460248184
40,50-54,MALE,798.4348771389576
41,50-54,FEMALE,402.5631944857782
41,50-54,MALE,601.3068084462642
42,50-54,FEMALE,346.9463007036938
42,50-54,MALE,576.4102187228979
44,50-54,FEMALE,305.50097122369215
44,50-54,MALE,499.48827994748143
45,50-54,FEMALE,453.0026521061898
45,50-54,MALE,772.3259733035322
46,50-54,FEMALE,464.14838753700576
46,50-54,MALE,545.8423436474488
47,50-54,FEMALE,503.9548458838922
47,50-54,MALE,834.0035599457285
48,50-54,FEMALE,338.693777804645
48,50-54,MALE,550.2315678456632
49,50-54,FEMALE,267.06118133481493
49,50-54,MALE,436.209491317374
50,50-54,FEMALE,271.6365632716306
50,50-54,MALE,625.5579015899062
51,50-54,FEMALE,331.12385660404834
51,50-54,MALE,514.9289831668406
53,50-54,FEMALE,317.5935702124171
53,50-54,MALE,558.0065800659507
54,50-54,FEMALE,643.4756738171833
54,50-54,MALE,953.2599337783952
55,50-54,FEMALE,335.0678698138773
55,50-54,MALE,541.0297172331154
56,50-54,FEMALE,436.93112647561503
56,50-54,MALE,658.8799717681911
01,55-59,FEMALE,777.2155850697499
01,55-59,MALE,1189.4317663116844
02,55-59,FEMALE,658.6733294949748
02,55-59,MALE,946.9340559824435
04,55-59,FEMALE,509.3601938870744
04,55-59,MALE,914.5575497391985
05,55-59,FEMALE,832.5241018006745
05,55-59,MALE,1222.3396501756952
06,55-59,FEMALE,422.77117957069134
06,55-59,MALE,741.5610880336417
08,55-59,FEMALE,448.14635248758276
08,55-59,MALE,729.6283049457882
09,55-59,FEMALE,370.2960973005575
09,55-59,MALE,697.9857189506822
10,55-59,FEMALE,556.7051219992311
10,55-59,MALE,1103.0826754808086
11,55-59,FEMALE,810.9456868196646
11,55-59,MALE,1047.3732871315508
12,55-59,FEMALE,483.51565951574344
12,55-59,MALE,851.7977814158888
13,55-59,FEMALE,604.238014205928
13,55-59,MALE,955.7145511565076
15,55-59,FEMALE,383.72882791007186
15,55-59,MALE,853.7844214366006
16,55-59,FEMALE,497.56181979045584
16,55-59,MALE,772.3216211614686
17,55-59,FEMALE,498.8340075561205
17,55-59,MALE,857.4940828941606
18,55-59,FEMALE,631.9505960478716
18,55-59,MALE,1012.6664042642019
19,55-59,FEMALE,507.9822488291187
19,55-59,MALE,791.7717577922186
20,55-59,FEMALE,567.9478155857664
20,55-59,MALE,897.2604296481468
21,55-59,FEMALE,838.9731182074797
21,55-59,MALE,1308.4503035256548
22,55-59,FEMALE,733.5642806988465
22,55-59,MALE,1197.3309086723011
23,55-59,FEMALE,531.6271660234669
23,55-59,MALE,916.9761932992591
24,55-59,FEMALE,485.2947768937713
24,55-59,MALE,836.447758057369
25,55-59,FEMALE,403.68060739001277
25,55-59,MALE,696.1509756450555
26,55-59,FEMALE,551.5195092368932
26,55-59,MALE,943.0381878563225
27,55-59,FEMALE,400.1059758442511
27,55-59,MALE,699.9416096192945
28,55-59,FEMALE,897.8716494633295
28,55-59,MALE,1282.322174809196
29,55-59,FEMALE,671.328641865733
29,55-59,MALE,1057.1940869027183
30,55-59,FEMALE,538.3629773098228
30,55-59,MALE,821.9745112406199
31,55-59,FEMALE,492.5366589969993
31,55-59,MALE,778.6190923238865
32,55-59,FEMALE,542.4220751439354
32,55-59,MALE,989.4999367569266
33,55-59,FEMALE,415.1840185550412
33,55-59,MALE,710.0248433260124
34,55-59,FEMALE,416.8961748930822
34,55-59,MALE,694.0401760369147
35,55-59,FEMALE,635.1081947364906
35,55-59,MALE,1152.2497966825888
36,55-59,FEMALE,441.37581202561176
36,55-59,MALE,762.1167802914346
37,55-59,FEMALE,600.6327674872911
37,55-59,MALE,979.6936023192316
38,55-59,FEMALE,532.4027451129912
38,55-59,MALE,813.8363487966977
39,55-59,FEMALE,611.1879313381594
39,55-59,MALE,995.2585857299011
40,55-59,FEMALE,788.982447960842
40,55-59,MALE,1291.9304504797462
41,55-59,FEMALE,515.112991586191
41,55-59,MALE,851.5910059878586
42,55-59,FEMALE,543.2086757903247
42,55-59,MALE,874.0453521125332
44,55-59,FEMALE,429.98584099354895
44,55-59,MALE,727.0652074971964
45,55-59,FEMALE,658.610466337148
45,55-59,MALE,1149.289943040634
46,55-59,FEMALE,506.09933797209817
46,55-59,MALE,728.1417827235138
47,55-59,FEMALE,732.6237438214713
47,55-59,MALE,1182.9935174847978
48,55-59,FEMALE,519.4147114839891
48,55-59,MALE,866.2744701541882
49,55-59,FEMALE,448.06612808268625
49,55-59,MALE,648.385918593405
50,55-59,FEMALE,499.51698734198635
50,55-59,MALE,778.0267494704544
51,55-59,FEMALE,511.00571472366465
51,55-59,MALE,824.1806182001831
53,55-59,FEMALE,502.1172087715868
53,55-59,MALE,822.4707479368119
54,55-59,FEMALE,980.5968059534158
54,55-59,MALE,1451.880447288089
55,55-59,FEMALE,483.87800040997615
55,55-59,MALE,795.0264552927282
56,55-59,FEMALE,593.0410349020025
56,55-59,MALE,831.1797827026578
01,60-64,FEMALE,1143.488470446079
01,60-64,MALE,1806.188676268723
02,60-64,FEMALE,875.2820642720676
02,60-64,MALE,1357.7906597382757
04,60-64,FEMALE,771.4315448453098
04,60-64,MALE,1314.860035382913
05,60-64,FEMALE,1211.4267811039103
05,60-64,MALE,1884.3870405306484
06,60-64,FEMALE,645.6165373073196
06,60-64,MALE,1120.4775712020223
08,60-64,FEMALE,675.6534150929776
08,60-64,MALE,1087.3328617122636
09,60-64,FEMALE,630.5173410328346
09,60-64,MALE,1043.6149092957262
10,60-64,FEMALE,755.6829421060233
10,60-64,MALE,1255.5372583604567
11,60-64,FEMALE,1070.1614895712507
11,60-64,MALE,1638.9825254691038
12,60-64,FEMALE,765.54223181296
12,60-64,MALE,1229.4807890592747
13,60-64,FEMALE,916.9336348476668
13,60-64,MALE,1457.7119678209465
15,60-64,FEMALE,604.9717164605158
15,60-64,MALE,1209.3568410821883
16,60-64,FEMALE,661.4587810783642
16,60-64,MALE,1035.9266442716926
17,60-64,FEMALE,773.0745046011915
17,60-64,MALE,1276.538290663461
18,60-64,FEMALE,1024.158216325897
18,60-64,MALE,1538.3177387413937
19,60-64,FEMALE,775.9246560584108
19,60-64,MALE,1290.6151872165647
20,60-64,FEMALE,919.2608510510503
20,60-64,MALE,1403.270121914928
21,60-64,FEMALE,1172.3098234397023
21,60-64,MALE,1850.048352750031
22,60-64,FEMALE,1093.7504987161567
22,60-64,MALE,1814.611521590193
23,60-64,FEMALE,787.0272318048344
23,60-64,MALE,1302.423000079562
24,60-64,FEMALE,755.7106801359567
24,60-64,MALE,1214.4484830195636
25,60-64,FEMALE,584.2643927447122
25,60-64,MALE,972.2924729932259
26,60-64,FEMALE,880.5964333675095
26,60-64,MALE,1398.2809950693902
27,60-64,FEMALE,634.2001596634132
27,60-64,MALE,984.3660429595764
28,60-64,FEMALE,1226.5990000727656
28,60-64,MALE,1941.844343641964
29,60-64,FEMALE,962.8318161507945
29,60-64,MALE,1574.2557635727562
30,60-64,FEMALE,814.7350308988196
30,60-64,MALE,1217.2110055767428
31,60-64,FEMALE,779.2947256009743
31,60-64,MALE,1188.3424153578396
32,60-64,FEMALE,824.8586546759685
32,60-64,MALE,1302.2600582070581
33,60-64,FEMALE,663.7315341042371
33,60-64,MALE,1003.021699805131
34,60-64,FEMALE,650.767159534684
34,60-64,MALE,995.1810317865296
35,60-64,FEMALE,842.5633566894802
35,60-64,MALE,1458.1713454164299
36,60-64,FEMALE,639.1184783681884
36,60-64,MALE,1089.2587810832867
37,60-64,FEMALE,922.2130658897979
37,60-64,MALE,1430.3138211857877
38,60-64,FEMALE,711.2243029175181
38,60-64,MALE,1249.3330901670518
39,60-64,FEMALE,959.6323462088944
39,60-64,MALE,1525.1988986048757
40,60-64,FEMALE,1190.4152996189416
40,60-64,MALE,1792.121494488367
41,60-64,FEMALE,789.8008745355071
41,60-64,MALE,1325.705806089077
42,60-64,FEMALE,789.6662829436565
42,60-64,MALE,1276.2948145648622
44,60-64,FEMALE,686.02198449376
44,60-64,MALE,1104.585419085409
45,60-64,FEMALE,896.2191160052898
45,60-64,MALE,1586.2432464871963
46,60-64,FEMALE,716.4300757370577
46,60-64,MALE,1028.806260441384
47,60-64,FEMALE,1091.8203817835056
47,60-64,MALE,1710.600382425753
48,60-64,FEMALE,821.5560035094876
48,60-64,MALE,1324.735967320292
49,60-64,FEMALE,647.4297382091056
49,60-64,MALE,1004.6587297833514
50,60-64,FEMALE,666.7002891132288
50,60-64,MALE,1141.2414270881159
51,60-64,FEMALE,795.34459514284
51,60-64,MALE,1240.4394000211491
53,60-64,FEMALE,760.5685871381162
53,60-64,MALE,1217.2448785081126
54,60-64,FEMALE,1339.4058625089451
54,60-64,MALE,1963.8163376505604
55,60-64,FEMALE,717.0922959884472
55,60-64,MALE,1170.5808757892066
56,60-64,FEMALE,840.697482964983
56,60-64,MALE,1203.9400228735226
01,65-69,FEMALE,1560.6026576438348
01,65-69,MALE,2483.876780316181
02,65-69,FEMALE,1086.2519720217497
02,65-69,MALE,1949.5758341494804
04,65-69,FEMALE,1122.8832258090995
04,65-69,MALE,1827.548741011706
05,65-69,FEMALE,1620.6102142279547
05,65-69,MALE,2397.1935727687587
06,65-69,FEMALE,931.6642516237483
06,65-69,MALE,1587.7979785660111
08,65-69,FEMALE,954.3302209459296
08,65-69,MALE,1545.5390503014455
09,65-69,FEMALE,928.9576658977651
09,65-69,MALE,1436.5304627768337
10,65-69,FEMALE,1018.1015402498306
10,65-69,MALE,1568.806836729282
11,65-69,FEMALE,1479.465108391205
11,65-69,MALE,2533.0265711852608
12,65-69,FEMALE,1042.0445722816746
12,65-69,MALE,1749.049329982085
13,65-69,FEMALE,1351.7499692195179
13,65-69,MALE,2064.006545770525
15,65-69,FEMALE,895.7257379139054
15,65-69,MALE,1522.2058217986798
16,65-69,FEMALE,1043.6567099085548
16,65-69,MALE,1585.1527002173814
17,65-69,FEMALE,1132.4241214188708
17,65-69,MALE,1821.2760595784189
18,65-69,FEMALE,1374.5594168622383
18,65-69,MALE,2130.9385986815673
19,65-69,FEMALE,1189.3104018998295
19,65-69,MALE,1793.055811513002
20,65-69,FEMALE,1267.4026546024022
20,65-69,MALE,1858.341901564176
21,65-69,FEMALE,1662.2377194819649
21,65-69,MALE,2502.099999025274
22,65-69,FEMALE,1516.9644190181023
22,65-69,MALE,2385.0855152920535
23,65-69,FEMALE,1104.4195034458448
23,65-69,MALE,1615.904091540153
24,65-69,FEMALE,1061.503574304091
24,65-69,MALE,1662.718573519602
25,65-69,FEMALE,926.0112353341029
25,65-69,MALE,1437.6169835701294
26,65-69,FEMALE,1264.3222231960758
26,65-69,MALE,1900.675711675274
27,65-69,FEMALE,942.6192468451591
27,65-69,MALE,1460.942785518087
28,65-69,FEMALE,1725.547850892958
28,65-69,MALE,2636.513461910961
29,65-69,FEMALE,1351.1726617846298
29,65-69,MALE,2209.5425727483525
30,65-69,FEMALE,1092.770208350122
30,65-69,MALE,1503.2683098932832
31,65-69,FEMALE,1102.343951088522
31,65-69,MALE,1730.7794178197512
32,65-69,FEMALE,1202.7366385784271
32,65-69,MALE,1966.9482094181985
33,65-69,FEMALE,991.9578900540149
33,65-69,MALE,1556.309238323665
34,65-69,FEMALE,905.6845658387342
34,65-69,MALE,1444.8270123506181
35,65-69,FEMALE,1153.6012961089928
35,65-69,MALE,1916.3296509673319
36,65-69,FEMALE,922.634980559562
36,65-69,MALE,1491.440578564902
37,65-69,FEMALE,1287.6805306201832
37,65-69,MALE,2031.9175436803328
38,65-69,FEMALE,1095.8502279519168
38,65-69,MALE,1596.1443969745335
39,65-69,FEMALE,1346.4739303411586
39,65-69,MALE,2147.5695106815733
40,65-69,FEMALE,1659.7874859947478
40,65-69,MALE,2451.428429661935
41,65-69,FEMALE,1143.5566982058417
41,65-69,MALE,1825.5908979808496
42,65-69,FEMALE,1167.456620572877
42,65-69,MALE,1847.4988741888656
44,65-69,FEMALE,1054.152590819394
44,65-69,MALE,1665.5417334837919
45,65-69,FEMALE,1305.477506825788
45,65-69,MALE,2115.382442844545
46,65-69,FEMALE,1033.4141451573664
46,65-69,MALE,1475.291089900456
47,65-69,FEMALE,1562.9960809244142
47,65-69,MALE,2337.5260991747896
48,65-69,FEMALE,1210.6066633183823
48,65-69,MALE,1891.2994968970634
49,65-69,FEMALE,933.7101452683379
49,65-69,MALE,1427.2904596436742
50,65-69,FEMALE,935.0454613829935
50,65-69,MALE,1527.302230483434
51,65-69,FEMALE,1223.2751005822545
51,65-69,MALE,1805.7823826828003
53,65-69,FEMALE,1041.0997171271104
53,65-69,MALE,1619.6089236996352
54,65-69,FEMALE,1741.994264171334
54,65-69,MALE,2630.0895506247725
55,65-69,FEMALE,1022.35892752748
55,65-69,MALE,1585.9356342448527
56,65-69,FEMALE,1199.0339918104685
56,65-69,MALE,1750.0794008127261
01,70-74,FEMALE,2226.339627159088
01,70-74,MALE,3367.8688952228385
02,70-74,FEMALE,1574.2049522040786
02,70-74,MALE,2616.5129618742817
04,70-74,FEMALE,1585.0568708871078
04,70-74,MALE,2512.341083168171
05,70-74,FEMALE,2361.2105990726027
05,70-74,MALE,3573.4238932627677
06,70-74,FEMALE,1471.0174861100843
06,70-74,MALE,2257.2270207071647
08,70-74,FEMALE,1460.8042769841302
08,70-74,MALE,2151.3539878429374
09,70-74,FEMALE,1423.6607721913483
09,70-74,MALE,2021.808891448568
10,70-74,FEMALE,1642.9686144655755
10,70-74,MALE,2330.4896043550852
11,70-74,FEMALE,1876.3923758861497
11,70-74,MALE,2898.128935273038
12,70-74,FEMALE,1516.1593460541774
12,70-74,MALE,2373.772108342174
13,70-74,FEMALE,1995.1606261616487
13,70-74,MALE,2923.454327402814
15,70-74,FEMALE,1238.6864330243593
15,70-74,MALE,2279.007059213168
16,70-74,FEMALE,1677.326394267059
16,70-74,MALE,2258.7447488776565
17,70-74,FEMALE,1726.0208294625481
17,70-74,MALE,2566.0793635144037
18,70-74,FEMALE,2122.9141437074527
18,70-74,MALE,2944.1824367372155
19,70-74,FEMALE,1824.944457946677
19,70-74,MALE,2811.839732179095
20,70-74,FEMALE,1966.6592916244172
