GEOID,AGE_GROUP,SEX,MORTALITY_RATE_100K
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
05,15-19,MALE,117.1
05,15-19,FEMALE,40.7
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
06,15-19,MALE,63.5
06,15-19,FEMALE,26.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
08,15-19,MALE,98.8
08,15-19,FEMALE,39.4
09,15-19,MALE,52.1
09,15-19,FEMALE,21.3
10,15-19,MALE,85.8
10,15-19,FEMALE,30.1
10,15-19,MALE,85.8
10,15-19,FEMALE,30.1
10,15-19,MALE,85.8
10,15-19,FEMALE,30.1
11,15-19,MALE,156.2
11,15-19,FEMALE,33.2
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
12,15-19,MALE,80.4
12,15-19,FEMALE,32.8
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
13,15-19,MALE,93.4
13,15-19,FEMALE,38.0
15,15-19,MALE,51.9
15,15-19,FEMALE,20.5
15,15-19,MALE,51.9
15,15-19,FEMALE,20.5
15,15-19,MALE,51.9
15,15-19,FEMALE,20.5
15,15-19,MALE,51.9
15,15-19,FEMALE,20.5
15,15-19,MALE,51.9
15,15-19,FEMALE,20.5
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
16,15-19,MALE,77.5
16,15-19,FEMALE,35.6
17,15-19,MALE,87.0
17,15-19,FEMALE,30.3
17,15-19,MALE,87.0
17,15-19,FEMALE,30.3
17,15-19,MALE,87.0
17,15-19,FEMALE,30.3
17,15-19,MALE,87.0
17,15-19,FEMALE,30.3
17,15-19,MALE,87.0
17,15-19,FEMALE,30.3
17,15-19,MALE,87.0
17,15-19,FEMALE,30.3
17,15-19,MALE,87.0
17,15-19,FEMALE,30.3
17,15-19,MALE,87.0
17,15-19,FEMALE,30.3
17,15-19,MALE,87.0
17,15-19,FEMALE,30.3
17,15-19,MALE,87.0
17,15-19,FEMALE,30.3
17,15-19,MALE,87.0
17,15-19,FEMALE,30.3
17,15-19,MALE,87.0
17,15-19,FEMALE,30.3
17,15-19,MALE,87.0
17,15-19,FEMALE,30.3
17,15-19,MALE,87.0
17,15-19,FEMALE,30.3
17,15-19,MALE,87.0
17,15-19,FEMALE,30.3
17,15-19,MALE,87.0
17,15-19,FEMALE,30.3
17,15-19,MALE,87.0
17,15-19,FEMALE,30.3
17,15-19,MALE,87.0
17,15-19,FEMALE,30.3
17,15-19,MALE,87.0
17,15-19,FEMALE,30.3
