AGE_GROUP,SEX,ASMR_2025,ASMR_2026,ASMR_2027,ASMR_2028,ASMR_2029,ASMR_2030,ASMR_2031,ASMR_2032,ASMR_2033,ASMR_2034,ASMR_2035,ASMR_2036,ASMR_2037,ASMR_2038,ASMR_2039,ASMR_2040,ASMR_2041,ASMR_2042,ASMR_2043,ASMR_2044,ASMR_2045,ASMR_2046,ASMR_2047,ASMR_2048,ASMR_2049,ASMR_2050,ASMR_2051,ASMR_2052,ASMR_2053,ASMR_2054,ASMR_2055,ASMR_2056,ASMR_2057,ASMR_2058,ASMR_2059,ASMR_2060,ASMR_2061,ASMR_2062,ASMR_2063,ASMR_2064,ASMR_2065,ASMR_2066,ASMR_2067,ASMR_2068,ASMR_2069,ASMR_2070,ASMR_2071,ASMR_2072,ASMR_2073,ASMR_2074,ASMR_2075,ASMR_2076,ASMR_2077,ASMR_2078,ASMR_2079,ASMR_2080,ASMR_2081,ASMR_2082,ASMR_2083,ASMR_2084,ASMR_2085,ASMR_2086,ASMR_2087,ASMR_2088,ASMR_2089,ASMR_2090,ASMR_2091,ASMR_2092,ASMR_2093,ASMR_2094,ASMR_2095,ASMR_2096,ASMR_2097,ASMR_2098
30-34,FEMALE,0.9705093532173418,0.9968949175382072,1.024640101175515,1.0182898376075205,1.011620154277061,1.00515211519322,0.9984076453855784,0.9924900223608287,0.9871332675164035,0.9810696456338646,0.9751839273531423,0.9688140352955503,0.9625169162252295,0.9566483735326673,0.9510727918592017,0.9463813843192793,0.9419913199254809,0.9366803962482887,0.9305455538537787,0.924533137084719,0.9180676848067264,0.9123606943993198,0.907292529266504,0.9024516330947264,0.8981221262851559,0.8925422543398062,0.8874066522168268,0.8814632532608592,0.8753972570664457,0.8696043120968283,0.864377001124424,0.8594434013752184,0.8543715302238087,0.8490092768652865,0.8441197238347597,0.8390104626243315,0.8341750819189419,0.8287921688428156,0.8237752633248354,0.8189413630285927,0.8139353752724182,0.8089294598575726,0.8039169946659104,0.799263393613455,0.794459380275633,0.7896815661687446,0.784925441254853,0.7803535705228604,0.775601278343114,0.7708421706976284,0.7662545856186833,0.761674085420396,0.7572664130246851,0.7525057635395443,0.7484522860880409,0.7438596011995894,0.7392458694460412,0.7348082161801727,0.730522093282571,0.7260544239214137,0.7214054314788536,0.7172826997946926,0.7129808661726407,0.7086692578814117,0.7040116985299802,0.7000626918378714,0.6955820630288424,0.6914634464748,0.6871733312920288,0.6832409144603923,0.6791353084643654,0.6750379434182997,0.670943942057677,0.6668485885910903
30-34,MALE,0.9185823586564695,0.9441437236435878,0.9709066708287667,0.9648566533633991,0.9587865079508128,0.9529582817526308,0.9468944588005556,0.941151277438609,0.9356718456275934,0.9301122962794641,0.9246001347515346,0.9187356757405895,0.9130474088755962,0.9075432181915802,0.9020610503181478,0.897037414533473,0.8921520442134189,0.8870783437936768,0.8816357855383805,0.8760718151630214,0.8706229964175668,0.8651629317526275,0.8599359884424996,0.8551194290429632,0.8503389356758029,0.8451674374284487,0.8402503487586239,0.8349789866594076,0.8296294273954771,0.8245448612280145,0.8193947967386632,0.8145746199006932,0.8097847708651082,0.8048115519217149,0.8000645414861793,0.7952207507055588,0.7904237875001813,0.7856195292171475,0.7808999064104715,0.7762629349793113,0.7715479409266627,0.7667511230592605,0.7621971203728052,0.7574818228874923,0.7530205063258436,0.7484837751846675,0.7440390788460989,0.7395975251082624,0.7350766014672073,0.7306309092314234,0.7263491454992285,0.7219014191473677,0.7176177212019396,0.7134154085420146,0.7090550637997723,0.7047645934906366,0.7004720153010839,0.6963373292514627,0.6921931485498505,0.6881333985645539,0.683823582535909,0.6796755427421064,0.6756042506186245,0.671454921023301,0.6674635355895326,0.663476722415647,0.6594063709624733,0.6554224358915051,0.6515198900521882,0.6476177249496902,0.6435538702906669,0.6397396763298594,0.6358421673174458,0.6320267941238418
35-39,FEMALE,0.9474365450349164,0.9685802043875208,0.9932364435016781,0.9864980452869245,0.9800422021748696,0.9731683691574986,0.9654851467535945,0.957219566156132,0.9490940150825515,0.9408415773987807,0.9327139973703217,0.9243704039620034,0.9170141694114875,0.9100409658937464,0.9027598534642423,0.8954928656659936,0.8875312213639349,0.8800055798701462,0.8727373938180282,0.8657588906752247,0.8597383845799054,0.8541192065430296,0.8478799037410288,0.8406323116600319,0.8329322967064007,0.8256505433674872,0.8187901455999425,0.812183289744012,0.80627430251676,0.8005606027449985,0.7945294493658162,0.7881015634661351,0.7810282922310872,0.7740494893806465,0.7671245449495979,0.7607593991248995,0.7550484268330361,0.7491262711950499,0.7428604056107582,0.7369116892481304,0.730912947654233,0.7249745787487332,0.7190194275853263,0.713342713410163,0.707536849071671,0.7017356809773464,0.695800594484668,0.6901301019947239,0.6845984063855983,0.6790892210626782,0.673604915602575,0.6681383585263356,0.6628193394385439,0.6574935644553299,0.6520281352660335,0.6468270312984078,0.641625825139651,0.6365584523714248,0.6314932304414516,0.6262901412460813,0.6214817867849184,0.6162590332657953,0.6114249860005647,0.6063104725223186,0.6013215211706975,0.5963306167627004,0.5915971234434507,0.5867295018687148,0.5821283593903674,0.5771275811431741,0.5725283580287607,0.5678014356919301,0.563209652042549,0.5586217143800086
35-39,MALE,0.9004710845994818,0.921447500464683,0.94448273416299,0.9375459173748866,0.9307487958984791,0.9237972707506383,0.916274061090702,0.9089658997107972,0.9013670240064589,0.893620173701512,0.8861986016388335,0.8785501967740107,0.8714700840732849,0.8647061332501578,0.8576860221952594,0.8508643392465384,0.8434982392138618,0.8364039744668992,0.8295925174839266,0.8230261974063173,0.8170217187672902,0.8110420587991172,0.8048155794874854,0.7980755024753792,0.7912991538415353,0.7846560602743736,0.7778221008867401,0.7717340698789616,0.7659556624944431,0.7601725413096106,0.7541045200916616,0.7481362511870056,0.7417234342383945,0.73525015303,0.7290890680325022,0.7229750497710656,0.7174276767224151,0.7116934374300782,0.7058080223235735,0.7000374134168234,0.6944411779004115,0.6888032352555685,0.6832251667555412,0.6775829922586614,0.6720816595267343,0.6665839952775834,0.6612224231800578,0.6558585672769043,0.6504991985361459,0.6452193484561787,0.6400202774813872,0.634834808478854,0.6296521808760341,0.6246065675771557,0.6195555755272103,0.6145039875874325,0.6096551124221653,0.6047410990812133,0.5997588809193698,0.5949792607170555,0.5901268581009165,0.5853363917245251,0.5806742155646188,0.5758704770836724,0.5711304366777622,0.5666603170202934,0.5619813085726426,0.5573729907308868,0.5528964255456014,0.5483532117045573,0.5439480508663809,0.5394076868585802,0.5350731209374782,0.5307424497105432
40-44,FEMALE,0.8610703603313399,0.866622470362408,0.874686452384902,0.8652443326078444,0.8560524416456398,0.8469659759527846,0.8374393702863803,0.8289231417123379,0.8211684152917698,0.8137732161328189,0.8061449497963182,0.7975877167077524,0.7892637936465627,0.7806891993397683,0.7721845530009188,0.7637285637618484,0.7554610378884218,0.747402421443149,0.7398712590567468,0.7321107014076439,0.7246203606091802,0.7165733813630698,0.708790464858681,0.7014176266600336,0.6941934970994477,0.6876603194162989,0.681240622002452,0.6746860939874971,0.6672570537577028,0.6600523713357566,0.6526861206401295,0.6454857349718516,0.6389412840636721,0.6327401041700262,0.6267502669604255,0.6203855875534462,0.6138812044037769,0.607157818440769,0.6003745588798699,0.5937416563304778,0.5873660739570792,0.5816241336647939,0.5756565182028278,0.5694013122539581,0.5635831977746234,0.5576280869173347,0.5518286417549689,0.5460149906313202,0.540411742330488,0.5347099993668503,0.5291150963673347,0.5235198383743195,0.5180231310440536,0.5126305523777905,0.507251465108668,0.5019888969648167,0.496942933480001,0.49149817594160516,0.48665942583033606,0.4814091241877138,0.47646141083085336,0.4716129401985876,0.4666647267522182,0.46171739340576695,0.4569687835880053,0.4522192279062829,0.44756101032294765,0.4429955040590767,0.4383220791275353,0.4336435298752622,0.42896140003259087,0.4244798469209041,0.4201972928556832,0.41581582562717
40-44,MALE,0.8262706636716358,0.8322918089849843,0.8400929002260543,0.8311453327105067,0.8225447286275136,0.8137749206639511,0.8048361218030342,0.7966451841303406,0.7887663171753583,0.7811204947973164,0.7734664074626812,0.7652504805700117,0.7574287686125017,0.7494190019140888,0.7412738845671336,0.7334433115603372,0.7253856538224513,0.7177719830686766,0.7105910392319366,0.7031493985130416,0.6958032411501686,0.6882832274591704,0.6808352569076713,0.6737240694234237,0.6669046006261448,0.660390140852731,0.6539571093853186,0.6474034264840971,0.6405381834092395,0.633629738379164,0.6267351104042361,0.6201074780264152,0.6136741689225339,0.6074411761120487,0.6015033154140034,0.595320039913068,0.5892151763513979,0.5827205711481149,0.5764434308055822,0.5702104599808323,0.5640882327983398,0.5584364124336699,0.5526565974450939,0.5468557777773239,0.5411429718050349,0.535572658950133,0.5298639174498382,0.5243720458259676,0.5189407011048593,0.513455196793068,0.5080860744725214,0.5027730512653656,0.4975712084103879,0.4922581867549366,0.4871226679188095,0.4821079562196673,0.4771022158307644,0.47209874789524514,0.4671519665946505,0.46231393407359456,0.45753253158305546,0.45274752690230874,0.44802212493334354,0.44340839981492197,0.4387940580299942,0.4342337595695386,0.42972443733215043,0.4252656410117078,0.4207488081493942,0.41645176627407254,0.41204194965876123,0.407685785315806,0.40349892936356235,0.3991984817295928
45-49,FEMALE,0.8397046617539777,0.8314384078540741,0.8267089306098485,0.8167886627073356,0.8084368511989491,0.7996417012577169,0.7895603046684647,0.7805209782103463,0.7709357238127562,0.7617881886486694,0.7522925385597055,0.7424318520203987,0.734084103901204,0.7264301142694195,0.7191578683213858,0.7114687872578908,0.7028693549393726,0.694490526811319,0.6858957403706947,0.6772275093058002,0.6688848593897753,0.6603187069430957,0.6523796049826429,0.6451298314601087,0.6372880649988132,0.6296580912477313,0.6217077679999071,0.6140313295409416,0.6065571500737126,0.5996652750014905,0.593419592783528,0.5873215091773503,0.580814547925133,0.5736163249110207,0.5662204946690477,0.5590341021806599,0.5520415415505332,0.5457403461927594,0.5399506619932714,0.5340161681026477,0.5279602989349735,0.5217048006500355,0.514907396854397,0.5081841408920846,0.5019546606053726,0.4956852821859995,0.4902282464132392,0.48444111218552544,0.4785002228331147,0.4729635109333149,0.4672981839607101,0.4618152439706259,0.45623765128986,0.4507454027859785,0.4454066920057507,0.4400743069334878,0.4348162594106738,0.4297799747188762,0.4245234338135184,0.4195067589178598,0.4145083401550267,0.40959916143587943,0.40477096373587723,0.40008874271572675,0.3952516498484462,0.390635983497577,0.38594445254191223,0.3814031385126963,0.3768623737437043,0.37239305224664726,0.3679179215799505,0.36373465366897567,0.35931567304651946,0.3551145723714961
45-49,MALE,0.7982230062103114,0.7910739043018787,0.78654947332279,0.7772798177088935,0.7692627745036081,0.7607739231508028,0.7512311712944123,0.7426916970000254,0.7337057438460449,0.7250692966737367,0.7162677952106843,0.7068949141532284,0.6989125282360258,0.691336176223531,0.6840409139561038,0.6764537681236007,0.6683109138248898,0.6605899463715916,0.6524617498933755,0.644336264772328,0.6364585236145028,0.6283653672976974,0.6209027518765715,0.61380110283734,0.6065576451675747,0.599346554214191,0.5917152720357306,0.584392147342195,0.5773912884434347,0.570878742610897,0.5647491298146898,0.5588602256366286,0.5525328683584965,0.5458635179153164,0.5388649869437313,0.5321626063954512,0.5255632134319865,0.5193953109503429,0.5137917688281413,0.5081704020913682,0.502206176400513,0.49638847968988226,0.48996754907828655,0.4836977778052734,0.47783842403894733,0.47184471630637337,0.4666099153941256,0.46112371930251517,0.45550776201840953,0.4501420900996149,0.444816898229525,0.43954963519748086,0.4342648358693672,0.4291215287500824,0.4239813597379806,0.41889104965982543,0.41393289978218106,0.4090163453613745,0.4041474049947195,0.39933412619641634,0.394579085866183,0.38992357517872445,0.3853173573420713,0.38084026397511217,0.37627098830873207,0.37178694096136716,0.36743535450490034,0.36303951159130954,0.358776735174496,0.35446698092205015,0.35032930211868196,0.3461855652726733,0.3420783153518679,0.33800907509338673
5-9,FEMALE,0.9547228277446654,0.9541457037371627,0.9553514875958972,0.9328020769383693,0.9090317835207031,0.886909577849858,0.8623918806615962,0.8440121952867031,0.8241807415382192,0.8022017835415124,0.7837793159598675,0.7617358781675668,0.7415087194068146,0.7249848841789549,0.7065868319412129,0.688203505661918,0.6735382204579463,0.6551636839063231,0.6349513546197328,0.6239177793304705,0.6054730575332281,0.5943798024349906,0.5777650578491854,0.562979807896782,0.5500803751879239,0.5352939659063297,0.5223753926952138,0.5113133311216815,0.4947304710096873,0.48548675978446865,0.47074563793301316,0.4615229532626542,0.448668194967154,0.43578926748358204,0.4247925387103615,0.41560702350930945,0.40642542450003244,0.39361115181754025,0.3844321398785943,0.3752531360828159,0.3660722305678336,0.35874156442483646,0.34959926342790004,0.34040589530094617,0.331209544710153,0.32201006210271466,0.31280775821667184,0.3073161699616058,0.29995026774510875,0.2925725592036591,0.2833625062550672,0.2778643303874735,0.27231435920825997,0.263099411840069,0.2594291734842143,0.25205406396293645,0.24470281379725167,0.23734086576962568,0.2336105588661939,0.22811786196320638,0.21890377193080665,0.21704249138834408,0.2096866970867887,0.20601434977331332,0.20047565501799694,0.19498097767349157,0.1894568514014698,0.18577847435948833,0.18025643979676995,0.17661932409626513,0.17292865996114729,0.16742084483758882,0.16373130604906044,0.15822263863987962
5-9,MALE,0.9412414014293697,0.9408708830993662,0.9417273929921433,0.919681982537257,0.8952590128682754,0.8736549720485591,0.8536172681922723,0.8308493685211719,0.8081644824040756,0.7898983658142404,0.7700584665952451,0.7502680109948324,0.73198414346709,0.7121629554345308,0.6969166546173895,0.6801683889851351,0.6634003909876053,0.6451377157384223,0.628370965956401,0.6146419133040699,0.5993767002595269,0.5840874906683394,0.5687956048542349,0.5535071926240266,0.5413077884567966,0.5290661233841659,0.5137835657007707,0.5015925553816362,0.487837849110229,0.4771670715273971,0.46491544447964134,0.454259966577672,0.4405285382670441,0.4313818283361363,0.420760238471183,0.4085487580954908,0.3979013608327022,0.38878945797490705,0.3811765352737352,0.37201116967366077,0.3598446309923043,0.35070407544924453,0.3430861379201034,0.3339592153983762,0.3263367483603854,0.31871241807831924,0.3110864735999154,0.3019437839646813,0.2943153915429822,0.2851774547684693,0.280597502687885,0.2744914698172444,0.26685938783013075,0.260772313987803,0.253139230059812,0.24550569323634938,0.2409133219313486,0.23480451772171976,0.2302329821587097,0.224137656364742,0.21803055058538265,0.21195048866237642,0.20887122039858017,0.20276631530868483,0.19668997564219062,0.19211192111674233,0.1875101834465532,0.1814361506416913,0.17838454340626733,0.17381263038314707,0.16923691207652594,0.1646866475299372,0.16161465358201005,0.1570630431096505
50-54,FEMALE,0.8684222626243505,0.8597136436495634,0.8514729359716289,0.8396298980243483,0.8296208151798712,0.8190019644550464,0.8085639738701735,0.7997301449290088,0.7903533731009778,0.782610913908948,0.7741858060916454,0.7646173785376514,0.7562278162090447,0.7471181290567737,0.7384339005654404,0.7294023195389334,0.7199544374577286,0.7119628906286388,0.7048883510770935,0.6980611574184586,0.6908241196865764,0.6826147938642387,0.6746611883726749,0.6664714000333845,0.658228647566874,0.6501564843698179,0.6420642512441613,0.6344903568624048,0.6276447812665379,0.6201488685563898,0.6128225005612186,0.6052202301000033,0.5977908721159675,0.5907197220696195,0.584206688223534,0.5782498474632011,0.5725594923464117,0.5663448846657285,0.5595225279214185,0.5523922162967875,0.5455176885971172,0.5388017165899025,0.5327061575148935,0.5272658943183073,0.5217853804297299,0.5158086610927922,0.5098977186015958,0.503350291272055,0.49697404353959346,0.4908575224279576,0.484906210902336,0.4796725830560519,0.47421261492589845,0.46852269532443785,0.4631076469320805,0.45778150744095847,0.452420450170144,0.4470828754205651,0.44191235325282613,0.43674484450292145,0.4315842072019463,0.4265252244490503,0.42161622553682265,0.41666085074791087,0.41182266405258316,0.40705438619794915,0.40240332771963,0.39765654907393616,0.3930590811579885,0.38855766454117835,0.38405264373071296,0.3796488367894019,0.3752456488033577,0.37089308667469667
50-54,MALE,0.8441969687063945,0.8355941637031774,0.8274169534188618,0.8157433471996709,0.8059695009728773,0.7955350187671206,0.7852268296245508,0.7769883779350106,0.7679476494475534,0.7604145723729422,0.7523485827286764,0.742931532797353,0.7349100049467484,0.7261583861682958,0.717805956523553,0.7091962725000184,0.6999309293192982,0.692299031988351,0.6849673719863804,0.6780471260684741,0.6709399148103474,0.6629538382520347,0.655606729084025,0.6476277892766352,0.6396402906790843,0.6319143504047282,0.6239432456947558,0.6167112873465516,0.60986382437136,0.6027650937630687,0.5956744933773438,0.588264081002838,0.5810724501721012,0.5742547899212075,0.5679581165511542,0.562178976961372,0.556557902123307,0.5505329792898618,0.543982098927993,0.5370840506170331,0.5304471819802756,0.5239714147248111,0.5179908929044953,0.5125829139838382,0.5072190681352005,0.5013987278377938,0.4957057902753533,0.4893046975957245,0.48320418713760604,0.4772761465324964,0.471448014672932,0.4663401236191979,0.46109552476511456,0.45555616010382577,0.4503329316027973,0.4451668864325729,0.43988140834130574,0.4347839343138432,0.4296693124317524,0.4246496527074721,0.4196986032548331,0.4148087617905219,0.4099461634212325,0.4052107183864024,0.40045804313443895,0.3958448370629386,0.39124473734921617,0.3867116340784266,0.3822364837738991,0.3778484909741133,0.3734571326754871,0.36915704489575124,0.364918787044564,0.3606801154621808
55-59,FEMALE,0.919378707346719,0.9161680376013407,0.9169203658198948,0.9092548837235377,0.9022694374757896,0.8930370115708867,0.8807548099403816,0.8686958790463514,0.8570032674692469,0.847228682499445,0.8368549316552392,0.8264871165542199,0.8178136565212908,0.8085609537035502,0.8009251430655913,0.7926017457784145,0.7831809840682924,0.7748448465907282,0.7659653122371656,0.7573591847623444,0.7484093218522756,0.7390664130532218,0.7312299417693179,0.7241232816888689,0.7174009706927196,0.7101154439199189,0.7021590798890033,0.6942287321779387,0.6861423278324534,0.6779585891435714,0.6698827105696978,0.6618624557285347,0.6543700679768792,0.6475351612528222,0.6400317146627817,0.6327577341114273,0.6251870461787105,0.6177887275870416,0.6108011345013751,0.6042480505900029,0.5983853006496648,0.5927607975214854,0.586562799946011,0.5796586694986272,0.5725854919196041,0.5656900287480195,0.5589512831590739,0.5529318961810364,0.5474588999629499,0.5419798686540879,0.5359510727514022,0.530101022949975,0.5234592059806009,0.5170581641463984,0.5109885086631968,0.5049531784944693,0.4997023555059969,0.49426004020376485,0.48852150070393485,0.483126999658199,0.4777610497186212,0.472369557969957,0.4670435099354439,0.4617363633788549,0.45653182268453957,0.45140279556982066,0.44630590677441145,0.44127376282097996,0.4363476138396007,0.4314038564128115,0.42661433889463973,0.42184031921310994,0.4171400476958402,0.4125025549789795
55-59,MALE,0.9034652801986074,0.9007641906301331,0.9018593816142242,0.8944419648032444,0.8873748545397483,0.8781174062086118,0.865932490510351,0.8541967503557137,0.8428490919253913,0.8332147903625078,0.8228304681352104,0.8126553138114201,0.8043211776925538,0.7953182691711961,0.7876879176671898,0.7794409463971111,0.7700746479760928,0.7621143281780214,0.7534659317606913,0.745137012214249,0.7364584259985677,0.7272574543512237,0.7196234605972908,0.712212546836698,0.7051856985722289,0.6979759529657367,0.6899834135015674,0.6826197030036179,0.6746117462774474,0.6666567762414867,0.6589385808059447,0.6509155139922136,0.643691023679827,0.6367454758323811,0.6295653402207946,0.6224289153753078,0.6149849582257011,0.6078131130353658,0.6009065770129536,0.5945756679668956,0.5886655267435358,0.5829814319669054,0.5768245775819696,0.5701747430878996,0.5632805322550206,0.5566356527066663,0.5500380988559438,0.5440212359748348,0.5385723060212045,0.5330378270574944,0.5271113367611667,0.5214086874073738,0.5148906453222084,0.508687501497285,0.5027364590724777,0.4968245429219545,0.49167109881047694,0.48629544758166043,0.4806912663151855,0.4753631116659922,0.47002753635872857,0.4647974054683137,0.45951536519749714,0.4543315375214543,0.44923127867095797,0.44417872984160095,0.43918680925577497,0.4342332402027242,0.42936525359199385,0.4245512938194131,0.4197737192722869,0.4151104248888283,0.4104934561298344,0.4059135760021385
60-64,FEMALE,0.9188039598108647,0.9182159553135235,0.9221614841151157,0.9123075718676272,0.9013296682381366,0.8889402898020885,0.8765550299013145,0.8668937556749686,0.8592008634271662,0.8519042642908329,0.8429380274553374,0.8316567048635244,0.8207354481052834,0.8101353323015152,0.8009083787779578,0.7911717587243156,0.7814652895541191,0.7731397046243018,0.7643758484769799,0.7568417264148571,0.7488641951897498,0.7399527052753769,0.7321002222041874,0.7237114115133324,0.7155366007991257,0.7071422322347821,0.6984333443867292,0.6909527872557061,0.6840339023982406,0.6773801829834335,0.6703888372957488,0.6628164650140697,0.6553054003730532,0.6477566362086956,0.6400378279284057,0.6325174102476808,0.624963019683957,0.61792614460812,0.6113517942733062,0.6043000313197144,0.5973171488631639,0.5902814541633985,0.5833410337344649,0.5767649586383812,0.5705380427517824,0.5647722170883316,0.5593165250217014,0.5533386385247818,0.5468637549862074,0.5402257607888863,0.5338037491811457,0.5275312723214828,0.521800430324853,0.5164703455578401,0.5111879924511521,0.5054519388036203,0.49990628972363904,0.49368632700211085,0.48773897643237685,0.482044245236755,0.47640920240014695,0.4713902581225854,0.4661806449337896,0.46081465107545294,0.4557041996354575,0.4505558060647559,0.4454857372596849,0.44044980764762964,0.43547725419216404,0.4305493508700303,0.4256960366886074,0.420886422796893,0.416119991188303,0.41140249044240174
60-64,MALE,0.9213693437443696,0.9223568095909539,0.9263187753256217,0.9163936502671629,0.9051424204127876,0.892717934082608,0.8801548683766925,0.870727979218958,0.8633706085338998,0.856252359083549,0.8471530967398972,0.8354846624098063,0.824413281795368,0.8136779432727588,0.8043989802548706,0.7943923105551524,0.7845281567060356,0.7764252626105533,0.7676878987967951,0.7602079017555842,0.7521290463776179,0.7430989672434705,0.7354182494506895,0.7271154937590514,0.7190419652081893,0.7106558885507458,0.7018016245457322,0.6944153586483529,0.6871626359640856,0.6802751780369224,0.6732343483585066,0.6654988185259313,0.6584067879282647,0.650658838805077,0.6429936330313153,0.6355599276892917,0.6278465642633735,0.620836727014171,0.6141213327701572,0.607184105784738,0.600226677866565,0.5930974597261786,0.586170508801167,0.5795230983885098,0.5733787674252286,0.567614106623921,0.5620286495388785,0.5560681729083636,0.5496221021817813,0.5430147838802343,0.536580020615055,0.5302717266200624,0.52444233507291,0.5191183988432326,0.5137129817901002,0.5079862085473215,0.5024526882740498,0.4962137354614549,0.49024857707070785,0.4844765321389496,0.4788245510772771,0.473800445797615,0.46856470482054935,0.4631877667219984,0.4580364917453063,0.45290025578230714,0.44779897949138464,0.44273214151821,0.4377260093803544,0.43278937337795165,0.42791552734897476,0.42306844012258715,0.4183166552308053,0.41359611689710335
65-69,FEMALE,0.8798749541526788,0.8675955321371371,0.8615623615342127,0.8516762824043572,0.8424907486028105,0.833508834819118,0.8248208514081898,0.8165459650553074,0.8077777040200748,0.7978130865022514,0.7861706761701057,0.7745240664997239,0.765495775599658,0.7586591078006568,0.752402728132039,0.7445190221528198,0.7340367121804039,0.7238430377571576,0.7140468253833305,0.7056879266259382,0.6967021641903968,0.6877111366303033,0.6801221134113495,0.6721243013255953,0.6654967143409042,0.6583139157312724,0.6501531411179896,0.6432082265708782,0.6355161393948782,0.6282178977474544,0.620585822032969,0.6125373820230169,0.6057356372862271,0.5995765539935628,0.5937294436566051,0.5875274179552166,0.5806863932760462,0.5739449556401188,0.5670160286429329,0.5600746904499507,0.5531873281331287,0.5463599855556667,0.5399163389954144,0.534062383053297,0.5276606876733825,0.5214180042782944,0.5149868790106796,0.5087176487529153,0.5028118481004615,0.49723245972596336,0.49209701712277243,0.4873516896509926,0.4820308866289501,0.4762226681360447,0.47017337011015387,0.46439320256466393,0.4586919483457779,0.453543375593558,0.4488106532921731,0.44416811219200547,0.43908487772064836,0.4340794200584669,0.42845212158536644,0.42307626296236495,0.41792560411143187,0.4128095319167797,0.4084168592763512,0.4038064279396771,0.39894769523897927,0.39438370246907106,0.38981233446571084,0.38527186633454563,0.38078066963029505,0.3763317681221783
65-69,MALE,0.8855808121505053,0.8754894051924884,0.869413286104932,0.8594866976626117,0.850070444533577,0.8408670270905845,0.8317917620637005,0.8230396882049366,0.8139150833475085,0.8037933249264653,0.7928145416057633,0.7817089903558556,0.7730104889650387,0.7658066521487555,0.758796155548344,0.7503768902478032,0.7400975464851901,0.7303620314102844,0.7208164806311748,0.7123753269336066,0.7033820398682269,0.6944794070966003,0.6869944442157067,0.678951584066418,0.671923958310468,0.6644443807127667,0.6563325066744684,0.649288839059922,0.6417000727686843,0.6343487423302383,0.6267802906339827,0.6188307592760488,0.6120603454560467,0.6053399061929501,0.5989437987876988,0.5924214731583627,0.585420459874487,0.5789557673548132,0.5719626318881464,0.5650775078571695,0.5583641750895008,0.551467286982938,0.5450941956583404,0.5389688837811548,0.5326801315128924,0.526396678219688,0.5200108224275525,0.5137825909209041,0.5077980744645422,0.5021972121883191,0.4968537819175514,0.49168657489293227,0.4862300405603131,0.48047495459877004,0.474562595286924,0.46883637808764556,0.46317571677497527,0.457893971128556,0.45301179747455783,0.44807086088832937,0.4429179502397365,0.4378751362315687,0.4323546611945137,0.42706457451311525,0.4219541976765594,0.41687293370419914,0.4123067778985935,0.4076065159189366,0.40278273325835395,0.39816210806869523,0.3935460360123104,0.3889827346432188,0.3844271780983688,0.3799604656341809
70-74,FEMALE,0.8995574166025518,0.8897046523930859,0.8811943916945267,0.8706982670370258,0.8616582871932013,0.8520955674148093,0.8423775597904236,0.8328907775115109,0.8231960829107068,0.8143401099698259,0.8056650224760987,0.7973660182309635,0.7895622598660886,0.7811755514774277,0.7711554592129832,0.7590952979149163,0.7469431428903659,0.7381635795462055,0.7320421080308415,0.7265001099097746,0.7187586767622701,0.7079763259787378,0.6976066429964477,0.6877506111103832,0.6795630931627892,0.6705055708160021,0.6613921209260339,0.6540977113313362,0.6462006757893134,0.6400476916155196,0.6330621026716962,0.6249784336046897,0.6183237529677466,0.6107567440137215,0.6036700080506803,0.5960603241292636,0.5879120923509229,0.5814512387109682,0.5755993583034967,0.5702001995594123,0.5642029416291348,0.557526294385268,0.5509396145665252,0.5441166445188552,0.5372292024208036,0.530394654238531,0.52362965556552,0.5173351558204577,0.5117205001149011,0.5053846392420456,0.49919699258082406,0.492912703507301,0.4866680161375304,0.4809471561908031,0.47557055398465176,0.47075358889189456,0.466354861452441,0.46119037386562567,0.45550716229021576,0.44949399253129635,0.4437298376122454,0.43811830093325055,0.4331607751531721,0.4287522315670068,0.42435783427133356,0.4193938243964286,0.41452499128251186,0.4088818865966261,0.40353224391097114,0.39849867308165926,0.39348933682998216,0.38930637194045176,0.38484094010523684,0.38008718973795846
70-74,MALE,0.8878227756180224,0.8785200695014411,0.8699444082190758,0.85950537266932,0.8503941252232892,0.8408866419338333,0.8313626855677597,0.8220449681272386,0.8124994831125755,0.8036806042365447,0.7950665195287512,0.7865138697551306,0.778456274668767,0.7699469274714456,0.7600353447064252,0.7488372305186852,0.7374029660785089,0.7290209860442699,0.7226913253572828,0.7167304456277723,0.7088616520823962,0.698374109348406,0.6885953730126753,0.6790966166138812,0.6709883468098655,0.6620288733534105,0.653185304908761,0.6461590115971984,0.6384158956669452,0.6320388564173461,0.6249595671530083,0.6170469890638327,0.6105920902824411,0.6032591227035949,0.5963318405426427,0.5889965432036203,0.5810673494498173,0.5747260331077105,0.5684038536344628,0.5625509724162082,0.5564734334540185,0.5496967085548214,0.543744719511885,0.5368638511115879,0.5302685970110113,0.523761561744002,0.5170145385013434,0.5109169020362055,0.5051057963583293,0.4991151620464574,0.4930825426326435,0.48686915543129383,0.48085164426150584,0.4751291114806159,0.46990317058555353,0.4649528048649286,0.460311405957516,0.45519216799890383,0.4496756196765115,0.4439023046981712,0.4383621618029717,0.4328857385566585,0.42786884680522574,0.42334942445435914,0.4188048850925803,0.41393075104543225,0.40915158104971705,0.40373767536289645,0.3986071142856325,0.39363784145634484,0.38874425551817426,0.384550877362934,0.38010718227404217,0.3754616738510726
