ORIGIN_FIPS,DESTINATION_FIPS,AGE_GROUP,SEX,MIGRATION_RATE
02,04,5-9,MALE,0.001232344942286919
02,04,55-59,FEMALE,0.0010529185768115563
02,04,55-59,MALE,0.0012014846106192577
02,04,60-64,FEMALE,0.001501048745732895
02,04,60-64,MALE,0.0017128456155163718
02,04,65-69,FEMALE,0.0009903102685869202
02,04,65-69,MALE,0.001130042316328471
02,04,75-79,FEMALE,0.0003182922155593421
02,04,75-79,MALE,0.0003632030121764109
02,06,0-4,FEMALE,0.0018324706026241193
02,06,0-4,MALE,0.0022111878731500443
02,06,20-24,FEMALE,0.0023931268568561015
02,06,20-24,MALE,0.0028877151301702655
02,06,25-29,FEMALE,0.002588277714208928
02,06,25-29,MALE,0.003123197876030128
02,06,35-39,FEMALE,0.0025760155600806954
02,06,35-39,MALE,0.003108401498686766
02,06,45-49,FEMALE,0.0011583718902215168
02,06,45-49,MALE,0.0013977729697752254
02,06,5-9,FEMALE,0.0016090540062002094
02,06,5-9,MALE,0.0019415976991163817
02,06,55-59,FEMALE,0.0013506447294204334
02,06,55-59,MALE,0.0016297828965723873
02,06,60-64,FEMALE,0.0008827736607230717
02,06,60-64,MALE,0.0010652167682973315
02,06,65-69,FEMALE,0.0012561129768634007
02,06,65-69,MALE,0.0015157142372539776
02,06,75-79,FEMALE,0.002749040124667883
02,06,75-79,MALE,0.003317185103959551
02,08,0-4,FEMALE,0.000434705136544256
02,08,0-4,MALE,0.0006577179279484708
02,08,20-24,FEMALE,0.0010439688842418433
02,08,20-24,MALE,0.0015795466712096643
02,08,25-29,FEMALE,0.0009575850570881951
02,08,25-29,MALE,0.0014488461410631288
02,08,35-39,FEMALE,0.0008424047172460145
02,08,35-39,MALE,0.0012745758872914961
02,08,45-49,FEMALE,0.000214468427857809
02,08,45-49,MALE,0.00032449519944111207
02,08,5-9,FEMALE,0.0005816237601151203
02,08,5-9,MALE,0.0008800088662158463
02,08,60-64,FEMALE,0.00013522116536640556
02,08,60-64,MALE,0.00020459244030698341
02,08,65-69,FEMALE,0.0007236491724432735
02,08,65-69,MALE,0.0010948962739310989
02,09,0-4,FEMALE,
02,09,0-4,MALE,
02,09,20-24,FEMALE,
02,09,20-24,MALE,
02,09,25-29,FEMALE,
02,09,25-29,MALE,
02,09,35-39,FEMALE,
02,09,35-39,MALE,
02,09,45-49,FEMALE,
02,09,45-49,MALE,
02,09,5-9,FEMALE,
02,09,5-9,MALE,
02,10,0-4,FEMALE,4.065109260340432e-05
02,10,0-4,MALE,6.605802548053204e-05
02,10,20-24,FEMALE,1.3695718363758732e-05
02,10,20-24,MALE,2.2255542341107946e-05
02,10,35-39,FEMALE,9.448524854675294e-05
