ORIGIN_FIPS,DESTINATION_FIPS,AGE_GROUP,MIGRATION_RATE
17,25,0_TO_4,0.0001223172885502281
17,25,18_TO_19,0.0014326061151815315
17,25,20_TO_24,0.0004237533844513732
17,25,25_TO_34,0.0005242584605436571
17,25,35_TO_44,0.00011133074588046631
17,25,45_TO_54,5.9467108020056534e-05
17,25,55_TO_59,2.91637697322066e-05
17,25,5_TO_17,4.811511077087782e-05
17,25,60_TO_64,2.719527019860706e-05
17,25,65_TO_74,3.226514874753978e-05
17,26,0_TO_4,0.0005204725441371951
17,26,18_TO_19,0.00439730488132109
17,26,20_TO_24,0.0016336808111085835
17,26,25_TO_34,0.0013897900945461404
17,26,35_TO_44,0.0005152007921064133
17,26,45_TO_54,0.00037125259960184824
17,26,55_TO_59,0.000331300424157867
17,26,5_TO_17,0.00029948283900378155
17,26,60_TO_64,0.0003168248978137722
17,26,65_TO_74,0.00012906059499015913
17,26,75_AND_OVER,0.00018270738896987773
17,27,0_TO_4,0.00044184000149776273
17,27,18_TO_19,0.0020920597237571574
17,27,20_TO_24,0.0007817134802642437
17,27,25_TO_34,0.0008307307511826687
17,27,35_TO_44,0.0002481254389569967
17,27,45_TO_54,0.00019896471655308633
17,27,55_TO_59,0.00014815195023960953
17,27,5_TO_17,0.00031252338304448674
17,27,60_TO_64,5.9829594436935526e-05
17,27,65_TO_74,3.0183526247698507e-05
17,27,75_AND_OVER,9.006702273162986e-06
17,28,0_TO_4,6.240677987256536e-05
17,28,18_TO_19,0.00035246658389386887
17,28,20_TO_24,0.00022079781610887339
17,28,25_TO_34,7.353089757089838e-05
17,28,35_TO_44,7.046999340306112e-05
17,28,45_TO_54,7.725166368960614e-05
17,28,55_TO_59,6.299374262156626e-05
17,28,5_TO_17,1.6188261567771977e-05
17,28,60_TO_64,3.5353851258189174e-05
17,28,65_TO_74,3.7469204997142975e-05
17,29,0_TO_4,0.001239398648269148
17,29,18_TO_19,0.007933340610062806
17,29,20_TO_24,0.0032461739529945984
17,29,25_TO_34,0.0020117155488099223
17,29,35_TO_44,0.000888277227769678
17,29,45_TO_54,0.00039237175945943845
17,29,55_TO_59,0.000499283737815377
17,29,5_TO_17,0.0007585999240230923
17,29,60_TO_64,0.0004555207758266682
17,29,65_TO_74,0.00034034527872404865
17,29,75_AND_OVER,0.0005764289454824311
17,30,18_TO_19,9.664406332573824e-05
17,30,20_TO_24,5.575702426991753e-06
17,30,25_TO_34,7.296959300928847e-06
17,30,65_TO_74,3.642839374722234e-05
17,30,75_AND_OVER,1.286671753308998e-05
17,31,0_TO_4,0.000158513220876316
17,31,18_TO_19,0.000406473560458252
17,31,20_TO_24,0.0002074161302840932
17,31,25_TO_34,8.98087298575858e-05
17,31,35_TO_44,6.9877808584548e-05
17,31,45_TO_54,2.723260086899785e-05
17,31,55_TO_59,3.6163074467936184e-05
17,31,5_TO_17,7.599489458204067e-05
17,31,60_TO_64,2.0396452648955294e-05
17,31,75_AND_OVER,3.0880122079415955e-05
17,32,0_TO_4,0.00019845355999475783
17,32,18_TO_19,0.00010232900822725226
17,32,20_TO_24,0.00027766998086418927
17,32,25_TO_34,0.00020712138323405728
17,32,35_TO_44,7.816839604373166e-05
17,32,45_TO_54,0.00013116109806292844
17,32,55_TO_59,0.00028930459574348947
17,32,5_TO_17,9.398185187956509e-05
17,32,60_TO_64,0.00021892192509878681
17,32,65_TO_74,0.00026020281248015955
17,32,75_AND_OVER,1.801340454632597e-05
17,33,0_TO_4,5.117355949550359e-05
17,33,18_TO_19,5.969192146589715e-05
17,33,20_TO_24,4.460561941593402e-05
17,33,25_TO_34,7.858263862538759e-05
17,33,35_TO_44,1.302806600728861e-05
17,33,45_TO_54,2.8899902963018127e-05
17,33,55_TO_59,4.3162379203665767e-05
17,34,0_TO_4,7.488813584707842e-05
17,34,18_TO_19,0.00012791126028406533
17,34,20_TO_24,0.0001215503129084202
17,34,25_TO_34,0.0002525870527244601
17,34,35_TO_44,0.00012554318152478117
17,34,45_TO_54,4.501715653854747e-05
17,34,55_TO_59,1.6331711050035698e-05
17,34,5_TO_17,9.03844604200602e-05
17,34,60_TO_64,4.759172284756235e-05
17,34,75_AND_OVER,2.4446763312870965e-05
17,35,0_TO_4,3.120338993628268e-05
17,35,18_TO_19,2.2739779606056056e-05
17,35,20_TO_24,9.92475032004532e-05
17,35,25_TO_34,8.307307511826687e-05
17,35,45_TO_54,2.5565298774977574e-05
17,35,55_TO_59,2.4497566575053545e-05
17,35,5_TO_17,2.6980435946286626e-06
17,35,60_TO_64,1.359763509930353e-06
17,35,65_TO_74,9.783625749253999e-05
17,36,0_TO_4,0.00022092000074888136
17,36,18_TO_19,0.0020664774717003443
17,36,20_TO_24,0.0009779782056943533
17,36,25_TO_34,0.0012999813646885545
17,36,35_TO_44,0.0003363609769154514
17,36,45_TO_54,0.00011393230975805224
17,36,55_TO_59,9.332406314306112e-05
17,36,5_TO_17,9.623022154175564e-05
17,36,60_TO_64,4.6231959337631997e-05
17,36,65_TO_74,8.534652249349233e-05
17,36,75_AND_OVER,1.930007629963497e-05
17,37,0_TO_4,0.00030204881458321633
17,37,18_TO_19,0.0007617826168028779
17,37,20_TO_24,0.000626708952793873
17,37,25_TO_34,0.0003777579699634703
17,37,35_TO_44,0.0002978689637120987
17,37,45_TO_54,0.0001111534729346851
17,37,55_TO_59,0.00015165160260747433
17,37,5_TO_17,0.00011916359209609927
17,37,60_TO_64,0.0001237384794036621
17,37,65_TO_74,1.2489734999047658e-05
17,37,75_AND_OVER,6.43335876654499e-06
17,38,0_TO_4,2.4962711949026144e-05
17,38,20_TO_24,1.1151404853983505e-05
17,38,35_TO_44,8.290587459183662e-06
17,38,5_TO_17,5.396087189257325e-06
17,39,0_TO_4,0.00029331186540105717
17,39,18_TO_19,0.003931139399396941
17,39,20_TO_24,0.001256763327043941
17,39,25_TO_34,0.0008924742529597589
17,39,35_TO_44,0.000304382996715743
17,39,45_TO_54,0.00016728597676670109
17,39,55_TO_59,0.00014815195023960953
17,39,5_TO_17,0.0002064003349890927
17,39,60_TO_64,0.00015909233066185128
17,39,65_TO_74,6.244867499523829e-05
17,39,75_AND_OVER,0.00016855399968347874
17,40,0_TO_4,1.4977627169415686e-05
17,40,18_TO_19,0.00015917845724239239
17,40,20_TO_24,0.0001215503129084202
17,40,25_TO_34,8.868612073436598e-05
17,40,35_TO_44,1.8949914192419798e-05
17,40,45_TO_54,1.5005718846182489e-05
17,40,55_TO_59,4.432892999295403e-05
17,40,5_TO_17,2.877913167603907e-05
17,40,60_TO_64,2.8555033708537413e-05
17,40,65_TO_74,2.6020281248015953e-05
17,40,75_AND_OVER,3.2166793832724954e-05
17,41,0_TO_4,4.2436610313344443e-05
17,41,18_TO_19,3.126719695832708e-05
17,41,20_TO_24,9.813236271505484e-05
17,41,25_TO_34,0.00018972094182415002
17,41,35_TO_44,2.9609240925655935e-05
17,41,55_TO_59,3.966272683580098e-05
17,41,60_TO_64,4.215266880784094e-05
17,41,75_AND_OVER,4.632018311912393e-05
17,42,0_TO_4,3.619593232608791e-05
17,42,18_TO_19,0.0007447277820983359
17,42,20_TO_24,0.00020518584931329648
17,42,25_TO_34,0.0003536218738142441
17,42,35_TO_44,0.00010718545215087448
17,42,45_TO_54,7.280552477221874e-05
17,42,55_TO_59,8.632475840733153e-05
17,42,5_TO_17,7.914261210910744e-05
17,42,60_TO_64,4.759172284756235e-05
17,42,65_TO_74,1.2489734999047658e-05
17,42,75_AND_OVER,1.0293374026471985e-05
17,44,0_TO_4,1.3729491571964378e-05
17,44,18_TO_19,7.958922862119619e-05
17,44,20_TO_24,6.021758621151092e-05
17,44,25_TO_34,2.8626532642105478e-05
17,44,35_TO_44,4.145293729591831e-06
17,44,45_TO_54,5.00190628206083e-06
17,44,5_TO_17,4.047065391942994e-06
17,45,0_TO_4,3.369966113118529e-05
17,45,18_TO_19,0.0005599670727991304
17,45,20_TO_24,0.00015834994892656578
17,45,25_TO_34,0.00013639700847120845
17,45,35_TO_44,4.559823102551014e-05
17,45,45_TO_54,4.390562180920062e-05
17,45,55_TO_59,1.5165160260747433e-05
17,45,5_TO_17,6.835043773059279e-05
17,45,60_TO_64,4.487219582770164e-05
17,45,65_TO_74,8.846895624325424e-05
17,46,18_TO_19,5.4006976564383136e-05
17,46,25_TO_34,6.735654739318936e-06
17,47,0_TO_4,0.00013230237332983855
17,47,18_TO_19,0.0015093528713519707
17,47,20_TO_24,0.00034792383144428536
17,47,25_TO_34,0.0004361336443709011
17,47,35_TO_44,0.0002664831683309034
17,47,45_TO_54,0.00015728216420257942
17,47,55_TO_59,0.00010382302024665549
17,47,5_TO_17,0.00026350892440873275
17,47,60_TO_64,0.00013461658748310494
17,47,65_TO_74,6.036705249539701e-05
17,47,75_AND_OVER,7.720030519853988e-05
17,48,0_TO_4,0.001325520004493288
17,48,18_TO_19,0.0017367506674125313
17,48,20_TO_24,0.0015935357536342428
17,48,25_TO_34,0.002016767289864411
17,48,35_TO_44,0.0014934901122900853
17,48,45_TO_54,0.0010253907878224702
17,48,55_TO_59,0.000565777132804808
17,48,5_TO_17,0.0009182341700386215
17,48,60_TO_64,0.0004500817217869468
17,48,65_TO_74,0.0006276091837021448
17,48,75_AND_OVER,0.0002032941370228217
17,49,0_TO_4,3.869220352099052e-05
17,49,18_TO_19,0.00017339081949617743
17,49,20_TO_24,0.0002743245594079942
17,49,25_TO_34,0.00013808092215603817
17,49,35_TO_44,5.921848185131186e-06
17,49,45_TO_54,2.3342229316283872e-05
17,49,55_TO_59,1.2832058682170905e-05
17,49,5_TO_17,3.86719581896775e-05
17,49,60_TO_64,1.2237871589373176e-05
17,49,65_TO_74,2.2897847498254038e-05
17,49,75_AND_OVER,5.146687013235992e-06
17,50,18_TO_19,0.00022171285115904656
17,50,20_TO_24,7.248413155089278e-05
17,50,25_TO_34,1.683913684829734e-06
17,50,5_TO_17,8.993478648762209e-06
17,51,0_TO_4,0.0002970562721934111
17,51,18_TO_19,0.0008470567903255881
17,51,20_TO_24,0.0014887125480067978
17,51,25_TO_34,0.0005831954395126978
17,51,35_TO_44,0.0002570082112346935
17,51,45_TO_54,7.61401289602593e-05
17,51,55_TO_59,3.6163074467936184e-05
17,51,5_TO_17,0.00016188261567771976
17,51,60_TO_64,9.246391867526399e-05
17,51,65_TO_74,4.5795694996508075e-05
17,53,0_TO_4,0.00021467932276162484
17,53,18_TO_19,0.0004889052615302052
17,53,20_TO_24,0.0005241160281372247
17,53,25_TO_34,0.000658410250768426
17,53,35_TO_44,0.0003185954323600578
17,53,45_TO_54,0.0001394976085330298
17,53,55_TO_59,1.6331711050035698e-05
17,53,5_TO_17,0.00018436631229962528
17,53,60_TO_64,0.00012917753344338353
17,53,65_TO_74,1.2489734999047658e-05
17,53,75_AND_OVER,8.106032045846688e-05
17,54,18_TO_19,8.811664597346722e-05
17,54,25_TO_34,4.4904364928792906e-06
17,55,0_TO_4,0.0016799905141694593
17,55,18_TO_19,0.010329544886050963
17,55,20_TO_24,0.004063571928791589
17,55,25_TO_34,0.002480404857754198
17,55,35_TO_44,0.0011950289637594734
17,55,45_TO_54,0.0008219799323519964
17,55,55_TO_59,0.0007325938956730298
17,55,5_TO_17,0.0009717453679987567
17,55,60_TO_64,0.0007002782076141318
17,55,65_TO_74,0.0005287321149596842
17,55,75_AND_OVER,0.0005983023652886841
18,01,0_TO_4,4.276154027068055e-05
18,01,18_TO_19,0.00034645832972439233
18,01,20_TO_24,6.928726500069287e-05
18,01,25_TO_34,7.613002532512873e-05
18,01,35_TO_44,8.580692957426469e-05
18,01,45_TO_54,1.4355694351807272e-05
18,01,55_TO_59,3.141076985553289e-05
18,01,5_TO_17,2.9903575493626862e-05
18,01,60_TO_64,0.00015113415762250335
18,01,65_TO_74,0.00011114837723369239
18,04,0_TO_4,0.0002589448827502322
18,04,18_TO_19,0.001098922514594557
18,04,20_TO_24,0.0005857923313694943
18,04,25_TO_34,0.0005983344177896837
18,04,35_TO_44,0.00045078851734085536
18,04,45_TO_54,0.00015018264860352222
18,04,55_TO_59,0.00024679890600775846
18,04,5_TO_17,0.0004656413898293326
18,04,60_TO_64,7.296131747293265e-05
18,04,65_TO_74,0.00029444570109276403
18,04,75_AND_OVER,0.00044466316765050473
18,05,0_TO_4,5.701538702757407e-05
18,05,25_TO_34,5.3528924056731144e-05
18,05,35_TO_44,2.054532116566901e-05
18,05,55_TO_59,3.365439627378524e-05
18,05,5_TO_17,2.1359696781162045e-05
18,06,0_TO_4,0.00022806154811029627
18,06,18_TO_19,0.0007362239506643338
18,06,20_TO_24,0.001471829477741991
18,06,25_TO_34,0.0011514666330425722
18,06,35_TO_44,0.0004193662614404204
18,06,45_TO_54,0.00015349550114624697
18,06,55_TO_59,0.00023558077391649672
18,06,5_TO_17,0.00043317465072196626
18,06,60_TO_64,0.0002709991791851784
18,06,65_TO_74,9.944854805119846e-05
18,06,75_AND_OVER,0.0002972748143281464
18,08,0_TO_4,0.000266071806128679
18,08,18_TO_19,3.248046841166178e-05
18,08,20_TO_24,0.0005920911736422846
18,08,25_TO_34,0.000427041860808144
18,08,35_TO_44,9.18496710935791e-05
18,08,45_TO_54,0.00010380271300537565
18,08,55_TO_59,5.160340761980404e-05
18,08,5_TO_17,5.63895995022678e-05
18,08,60_TO_64,2.345185204487121e-05
18,08,65_TO_74,4.289937366914443e-05
18,08,75_AND_OVER,4.7464045985166235e-05
18,11,0_TO_4,2.6132052387638115e-05
18,11,18_TO_19,0.00018405598766608344
18,11,20_TO_24,0.00010917993272836452
18,11,25_TO_34,0.00020697850635269377
18,11,35_TO_44,3.746499741974937e-05
18,11,45_TO_54,4.417136723633006e-06
18,11,60_TO_64,1.3028806691595116e-05
18,12,0_TO_4,0.0003801025801838271
18,12,18_TO_19,0.0008607324129090373
18,12,20_TO_24,0.000627784613188096
18,12,25_TO_34,0.0006934969494460946
18,12,35_TO_44,0.00041332351992110595
18,12,45_TO_54,0.00042625369383058513
18,12,55_TO_59,0.000507059570525031
18,12,5_TO_17,0.0004246307720095014
18,12,60_TO_64,0.0009693432178546767
18,12,65_TO_74,0.0009554860499036714
18,12,75_AND_OVER,0.0006694928591591869
18,13,0_TO_4,0.00011403077405514813
18,13,18_TO_19,0.0005142740831846449
18,13,20_TO_24,0.0005857923313694943
18,13,25_TO_34,0.00023552726584961703
18,13,35_TO_44,0.00014623434476740885
18,13,45_TO_54,7.509132430176111e-05
18,13,55_TO_59,7.403967180232754e-05
18,13,5_TO_17,0.0002956182034512827
18,13,60_TO_64,0.0002788164632001355
18,13,65_TO_74,0.0001150483202945237
18,15,0_TO_4,9.502564504595678e-06
18,15,18_TO_19,4.872070261749268e-05
18,15,20_TO_24,0.00017006874136533704
18,15,25_TO_34,7.850908861653901e-05
18,15,35_TO_44,4.592483554678955e-05
18,15,45_TO_54,1.987711525634853e-05
18,15,5_TO_17,0.00010081776880708486
18,16,35_TO_44,2.4170966077257658e-05
18,17,0_TO_4,0.001242460308975885
18,17,18_TO_19,0.003995097614634399
18,17,20_TO_24,0.0065109032959742
18,17,25_TO_34,0.0039361602156382965
18,17,35_TO_44,0.001363242486757332
18,17,45_TO_54,0.0009132430176111241
18,17,55_TO_59,0.000866039797445407
18,17,5_TO_17,0.0010517514695044191
18,17,60_TO_64,0.0006410172892264797
18,17,65_TO_74,0.0007682887829837684
18,17,75_AND_OVER,0.0004196820908162067
18,19,0_TO_4,2.6132052387638115e-05
18,19,18_TO_19,9.202799383304172e-05
18,19,20_TO_24,0.0001952641104564981
18,19,25_TO_34,0.0002379063291410273
18,19,35_TO_44,5.8010318585418383e-05
18,19,45_TO_54,6.62570508544951e-06
18,19,55_TO_59,3.5898022692037594e-05
18,19,5_TO_17,4.870010866104946e-05
18,20,20_TO_24,5.2490352273252175e-05
18,20,45_TO_54,5.521420904541258e-05
18,20,5_TO_17,4.271939356232409e-06
18,21,0_TO_4,0.0007221949023492715
18,21,18_TO_19,0.0034970637656555853
18,21,20_TO_24,0.0015873082527431458
18,21,25_TO_34,0.0015059470634627029
18,21,35_TO_44,0.0005716433477271437
18,21,45_TO_54,0.00038429089495607157
18,21,55_TO_59,0.0004060963817036753
18,21,5_TO_17,0.0004280483234944874
18,21,60_TO_64,0.00036220082602634424
18,21,65_TO_74,0.00022814666905863175
18,21,75_AND_OVER,0.00021233915309153316
18,22,18_TO_19,7.578775962721082e-05
18,22,25_TO_34,5.471845570243628e-05
18,22,35_TO_44,1.2085483038628829e-05
18,24,18_TO_19,0.0003572851525282796
18,24,20_TO_24,0.00031704172773044313
18,24,25_TO_34,0.0001011101898849366
18,24,35_TO_44,3.5047900812023605e-05
18,24,45_TO_54,2.650282034179804e-05
18,24,5_TO_17,3.161235123611983e-05
18,25,20_TO_24,2.729498318209113e-05
18,25,25_TO_34,0.00013203801267327016
18,25,35_TO_44,2.1753869469531895e-05
18,25,45_TO_54,1.545997853271552e-05
18,25,55_TO_59,1.7949011346018797e-05
18,25,5_TO_17,6.835102969971854e-06
18,26,0_TO_4,0.0004299910438329544
18,26,18_TO_19,0.0017647721170336236
18,26,20_TO_24,0.0017195839404717413
18,26,25_TO_34,0.0011907211773508417
18,26,35_TO_44,0.0007903905907263255
18,26,45_TO_54,0.0005145964283032453
18,26,55_TO_59,0.00032756945706484305
18,26,5_TO_17,0.0008466983804052634
18,26,60_TO_64,0.0004091045301160867
18,26,65_TO_74,0.00015794769396366813
18,26,75_AND_OVER,0.0001373959225886391
18,27,0_TO_4,7.839615716291434e-05
18,27,18_TO_19,0.00011909505084275988
18,27,20_TO_24,0.0001616702850016167
18,27,25_TO_34,0.0001593972405244883
18,27,35_TO_44,3.263080420429784e-05
18,27,45_TO_54,0.00016343405877442124
18,27,5_TO_17,0.00010252654454957781
18,27,65_TO_74,4.289937366914443e-05
18,27,75_AND_OVER,5.246026135202584e-05
18,29,0_TO_4,2.3756411261489193e-05
18,29,18_TO_19,0.0010177213435654025
18,29,20_TO_24,0.0005417004354599625
18,29,25_TO_34,0.00033068979750602796
18,29,35_TO_44,0.00011481208886697388
18,29,45_TO_54,7.06741875781281e-05
18,29,55_TO_59,5.384703403805639e-05
18,29,5_TO_17,0.0001033809324208243
18,29,60_TO_64,7.296131747293265e-05
18,29,65_TO_74,4.289937366914443e-05
18,31,0_TO_4,3.801025801838271e-05
18,31,25_TO_34,3.687548101685923e-05
18,31,35_TO_44,4.350773893906379e-05
18,31,5_TO_17,4.271939356232409e-05
18,32,0_TO_4,3.563461689223379e-05
18,32,18_TO_19,0.00018405598766608344
18,32,20_TO_24,8.818379181906365e-05
18,32,25_TO_34,6.066611393096196e-05
18,32,35_TO_44,6.042741519314415e-05
18,32,45_TO_54,3.8649946331788806e-05
18,32,55_TO_59,4.7116154783299344e-05
18,32,5_TO_17,0.00010081776880708486
18,32,60_TO_64,0.00010944197620939899
18,32,65_TO_74,0.00021644683987613782
18,32,75_AND_OVER,9.992430733719207e-06
18,33,18_TO_19,6.496093682332356e-05
18,33,5_TO_17,6.835102969971854e-06
18,34,0_TO_4,0.00010452820955055246
18,34,20_TO_24,0.00015117221454696627
18,34,25_TO_34,7.018236709660306e-05
18,34,35_TO_44,6.284451180086991e-05
18,34,45_TO_54,1.4355694351807272e-05
18,34,5_TO_17,7.689490841218336e-06
18,36,0_TO_4,2.8507693513787034e-05
18,36,18_TO_19,0.00025443033589135064
18,36,20_TO_24,0.0007789568277350623
18,36,25_TO_34,0.00024980164559807865
18,36,35_TO_44,7.855563975108739e-05
18,36,55_TO_59,2.6923517019028196e-05
18,36,5_TO_17,1.0252654454957781e-05
18,37,0_TO_4,8.55230805413611e-05
18,37,18_TO_19,0.00017322916486219616
18,37,20_TO_24,0.00031704172773044313
18,37,25_TO_34,0.0002866771266149379
18,37,35_TO_44,8.701547787812758e-05
18,37,45_TO_54,0.00015680835368897173
18,37,55_TO_59,8.525780389358928e-05
18,37,5_TO_17,4.9554496532295945e-05
18,37,60_TO_64,5.2115226766380465e-05
18,37,65_TO_74,0.00017939738079824036
18,37,75_AND_OVER,3.4973507568017224e-05
18,39,0_TO_4,0.0007008141322139312
18,39,18_TO_19,0.005240182237081435
18,39,20_TO_24,0.002532134593661685
18,39,25_TO_34,0.0018770809369227054
18,39,35_TO_44,0.0007662196246490678
18,39,45_TO_54,0.0004560693667151079
18,39,55_TO_59,0.0006596261669661908
18,39,5_TO_17,0.0004357378143357057
18,39,60_TO_64,0.00026578765650854037
18,39,65_TO_74,0.00022229675446738478
18,39,75_AND_OVER,0.00036971993714761067
18,40,0_TO_4,1.9005129009191356e-05
18,40,18_TO_19,0.00034645832972439233
18,40,20_TO_24,0.00019946333863835828
18,40,25_TO_34,4.401267089109005e-05
18,40,35_TO_44,1.4502579646354596e-05
18,40,45_TO_54,6.515276667358684e-05
18,40,5_TO_17,9.3982665837113e-06
18,41,20_TO_24,8.818379181906365e-05
18,41,25_TO_34,4.0444075953974644e-05
18,42,0_TO_4,5.701538702757407e-05
18,42,18_TO_19,0.00022194986747968884
18,42,20_TO_24,8.608417772813357e-05
18,42,25_TO_34,0.00018318787343859103
18,42,35_TO_44,0.00012568902360173982
18,42,45_TO_54,0.0001004898604626509
18,42,55_TO_59,4.038527552854229e-05
18,42,5_TO_17,3.844745420609168e-05
18,44,18_TO_19,3.248046841166178e-05
18,44,35_TO_44,1.3294031342491712e-05
18,45,18_TO_19,0.0008823860585168118
18,45,20_TO_24,0.00044301857318624835
18,45,25_TO_34,0.00026526555699224545
18,45,35_TO_44,6.767870501632144e-05
18,45,45_TO_54,8.613416611084363e-05
18,45,5_TO_17,4.69913329185565e-05
18,45,60_TO_64,5.2115226766380465e-05
18,45,75_AND_OVER,2.747918451772782e-05
18,47,0_TO_4,0.00022806154811029627
18,47,18_TO_19,0.00018405598766608344
18,47,20_TO_24,0.0005375012072781023
18,47,25_TO_34,0.000243853987369553
18,47,35_TO_44,0.00019457627692192415
18,47,45_TO_54,8.171702938721062e-05
18,47,55_TO_59,0.00014134846434989804
18,47,5_TO_17,0.00012388624133073987
18,47,60_TO_64,8.599012416452778e-05
18,47,65_TO_74,1.1699829182493935e-05
18,47,75_AND_OVER,1.7486753784008612e-05
18,48,0_TO_4,0.00011878205630744597
18,48,18_TO_19,0.0003735253867341105
18,48,20_TO_24,0.0009112325154636578
18,48,25_TO_34,0.0010681994178432126
18,48,35_TO_44,0.0005450552850421602
18,48,45_TO_54,0.00011926269153809118
18,48,55_TO_59,3.141076985553289e-05
18,48,5_TO_17,0.000351153415082304
18,48,60_TO_64,0.00013289382825427018
18,48,65_TO_74,0.00017549743773740903
18,48,75_AND_OVER,0.00011241484575434108
18,49,18_TO_19,0.00036269856393022327
18,49,20_TO_24,6.928726500069287e-05
18,49,25_TO_34,1.9032506331282183e-05
18,49,35_TO_44,1.2085483038628829e-05
18,49,45_TO_54,8.834273447266013e-06
18,51,0_TO_4,0.00017579744333502003
18,51,18_TO_19,0.000644195956831292
18,51,20_TO_24,0.0001133791609102247
18,51,25_TO_34,0.00016058677217019342
18,51,35_TO_44,6.163596349700703e-05
18,51,45_TO_54,5.521420904541258e-06
18,51,5_TO_17,3.75930663348452e-05
18,53,0_TO_4,0.00010452820955055246
18,53,18_TO_19,0.0002652571586952379
18,53,20_TO_24,0.0003758309222764856
18,53,25_TO_34,0.00028786665826064305
18,53,35_TO_44,0.00014623434476740885
18,53,5_TO_17,4.1010617819831124e-05
18,54,18_TO_19,4.872070261749268e-05
18,54,25_TO_34,2.9738291142628414e-05
18,55,0_TO_4,3.0883334639935956e-05
18,55,18_TO_19,0.00024901692448940703
18,55,20_TO_24,0.00031704172773044313
18,55,25_TO_34,0.000243853987369553
18,55,35_TO_44,0.00012327192699401407
18,55,45_TO_54,0.0001435569435180727
18,55,55_TO_59,2.0192637764271145e-05
18,55,5_TO_17,8.800195073838762e-05
19,01,18_TO_19,0.00017479339420804608
19,04,0_TO_4,0.00019331535839649998
19,04,18_TO_19,0.0010837190440898857
19,04,20_TO_24,0.0005020504094154445
19,04,25_TO_34,0.0006847839468176782
19,04,35_TO_44,0.00024189713324408794
19,04,45_TO_54,0.00023858871162095726
19,04,55_TO_59,0.0005284129047000186
19,04,5_TO_17,0.00034841296960758263
19,04,60_TO_64,0.00019908004065423987
19,04,65_TO_74,0.0010550088853409924
19,04,75_AND_OVER,0.0004165202337719812
19,06,0_TO_4,7.630869410388156e-05
19,06,18_TO_19,0.0016080992267140238
19,06,20_TO_24,0.0011418314621218517
19,06,25_TO_34,0.0006565718741023431
19,06,35_TO_44,0.00026113895066123133
19,06,45_TO_54,0.00018315901094134092
19,06,55_TO_59,0.0001713771582810871
19,06,5_TO_17,0.00013973782203512673
19,06,60_TO_64,0.000178124246901162
19,08,0_TO_4,6.104695528310525e-05
19,08,18_TO_19,0.0015847934408196177
19,08,20_TO_24,0.0011729319299617464
19,08,25_TO_34,0.0008284090442775658
19,08,35_TO_44,0.0001979158362906174
19,08,45_TO_54,2.4099869860702753e-05
19,08,55_TO_59,4.284428957027178e-05
19,08,5_TO_17,1.8631709604683564e-05
19,08,60_TO_64,6.810632969750312e-05
19,08,65_TO_74,0.0003449838940658759
19,08,75_AND_OVER,5.640378165662245e-05
19,11,18_TO_19,2.3305785894406143e-05
19,11,20_TO_24,3.110046783989479e-05
19,11,25_TO_34,3.334154048175961e-05
19,11,35_TO_44,1.3744155297959543e-05
19,12,0_TO_4,0.0001373556493869868
19,12,20_TO_24,0.00032877637430745924
19,12,25_TO_34,0.00016927243629201035
19,12,35_TO_44,0.00017042752569469832
19,12,45_TO_54,0.00029642839928664384
19,12,55_TO_59,0.00033323336332433606
19,12,5_TO_17,4.471610305124055e-05
19,12,65_TO_74,3.610296565805678e-05
19,12,75_AND_OVER,7.375879139712167e-05
19,13,0_TO_4,5.595970900951315e-05
19,13,18_TO_19,0.0010021487934594642
19,13,20_TO_24,0.00025324666669628617
19,13,25_TO_34,6.924781484673151e-05
19,13,5_TO_17,9.315854802341782e-06
19,15,20_TO_24,9.330140351968438e-05
19,17,0_TO_4,0.001943328076512184
19,17,18_TO_19,0.0032861158111112663
19,17,20_TO_24,0.006015719065031078
19,17,25_TO_34,0.0035316385571833066
19,17,35_TO_44,0.0007394355550302234
19,17,45_TO_54,0.0005301971369354605
19,17,55_TO_59,0.0009616162770216554
19,17,5_TO_17,0.0010582811055460265
19,17,60_TO_64,0.0006077180188392585
19,17,65_TO_74,0.0001765033876616109
19,17,75_AND_OVER,0.0003471001948099843
19,18,18_TO_19,0.0008739669710402304
19,18,20_TO_24,1.777169590851131e-05
19,18,25_TO_34,8.720095202921744e-05
19,18,35_TO_44,6.59719454302058e-05
19,18,5_TO_17,2.9810735367493702e-05
19,20,0_TO_4,0.0002747112987739736
19,20,18_TO_19,0.0007690909345154027
19,20,20_TO_24,0.0006353381287292793
19,20,25_TO_34,0.0002462144527883787
19,20,35_TO_44,0.00013744155297959544
19,20,55_TO_59,0.00022850287770811615
19,20,5_TO_17,1.8631709604683564e-05
19,20,60_TO_64,4.7150535944425234e-05
19,20,75_AND_OVER,0.00014751758279424334
19,21,35_TO_44,8.521376284734916e-05
19,22,20_TO_24,0.0003643197661244818
19,22,25_TO_34,6.411834708030694e-05
19,22,45_TO_54,0.00021930881573239505
19,22,5_TO_17,0.000188180267007304
19,24,0_TO_4,0.00010174492547184209
19,24,18_TO_19,0.00026801653778567064
19,24,20_TO_24,9.330140351968438e-05
19,24,25_TO_34,6.668308096351923e-05
19,25,18_TO_19,0.00017479339420804608
19,26,0_TO_4,0.00017296637330213157
19,26,20_TO_24,0.00016883111113085743
19,26,25_TO_34,0.00010258935532849112
19,26,35_TO_44,0.00010720441132408444
19,26,55_TO_59,0.00011901191547297716
19,26,5_TO_17,1.1179025762810138e-05
