GEOID,AGE_GROUP,SEX,INMIG2029,OUTMIG2029,NETMIG2029,INMIG2034,OUTMIG2034,NETMIG2034,INMIG2039,OUTMIG2039,NETMIG2039,INMIG2044,OUTMIG2044,NETMIG2044,INMIG2049,OUTMIG2049,NETMIG2049,INMIG2054,OUTMIG2054,NETMIG2054,INMIG2059,OUTMIG2059,NETMIG2059,INMIG2064,OUTMIG2064,NETMIG2064,INMIG2069,OUTMIG2069,NETMIG2069,INMIG2074,OUTMIG2074,NETMIG2074,INMIG2079,OUTMIG2079,NETMIG2079,INMIG2084,OUTMIG2084,NETMIG2084,INMIG2089,OUTMIG2089,NETMIG2089,INMIG2094,OUTMIG2094,NETMIG2094
39,45-49,FEMALE,3539.938213084642,3335.4992193548705,204.43899372977148,3877.617466227644,3618.551618248914,259.06584797872983,4013.7751976339355,3715.6526347059994,298.1225629279361,4241.9793215504815,3900.8847638031075,341.094557747374,4031.787141712369,3623.4943547563457,408.29278695602306,4106.542651108944,3553.0603856966204,553.4822654123232,4208.886711679043,3667.392874387127,541.4938372919164,4056.447576367927,3516.488268848839,539.9593075190878,3979.0922953410604,3452.980435949853,526.1118593912074,3787.2055059054132,3206.965477058617,580.2400288467961,3789.9593451185015,3121.037321679292,668.9220234392096,3783.306173244773,3051.9770437370144,731.3291295077588,3780.5739937879857,3002.790641617605,777.7833521703806,3761.3774628129127,2960.403469234937,800.9739935779758
39,45-49,MALE,3973.9103097626416,3556.5009901883727,417.4093195742689,4455.883979330569,3860.095815226408,595.7881641041608,4687.961047705024,3990.6840169630723,697.2770307419514,5005.551877321423,4176.462632034025,829.0892452873977,4876.45860098042,3985.9771253104354,890.4814756699843,5012.406692495545,3915.325348041389,1097.081344454156,5186.761024545395,4068.3970301667814,1118.3639943786138,5042.949462767265,3918.632429820482,1124.317032946783,4967.29293192348,3836.9782882774716,1130.3146436460083,4778.5921576831615,3561.7426876558925,1216.849470027269,4815.879467759609,3505.855658802058,1310.023808957551,4825.433332162347,3439.184662551227,1386.24866961112,4836.356327143971,3392.611820405122,1443.7445067388485,4827.806292482844,3352.3803350091985,1475.4259574736452
39,5-9,FEMALE,4038.7780860306307,4061.5461522560963,-22.768066225465645,3739.5928803572833,3733.8410401240017,5.751840233281655,3703.1018164246934,3600.143914889709,102.95790153498456,3659.022427154426,3494.3692270975394,164.65320005688682,3620.477938758189,3418.4013899676884,202.0765487905005,3565.9367079739886,3358.3361306874976,207.600577286491,3459.137254107309,3252.4577490495312,206.679505057778,3340.0609089512163,3122.0454552087594,218.01545374245688,3241.661317025637,2990.001421646608,251.65989537902897,3189.226740191586,2891.5313458118694,297.6953943797166,3162.0617645330817,2824.8518098802942,337.2099546527875,3132.387667467585,2769.5287666645154,362.85890080306945,3083.484499719861,2705.7707724616357,377.7137272582254,3016.290844687786,2625.6258160854095,390.6650286023764
39,5-9,MALE,4534.171208669868,4511.347454710956,22.823753958911766,4200.743552771677,4115.5667578875045,85.17679488417252,4175.659828315389,4007.9969189619987,167.6629093533902,4128.720711443163,3891.4552060800734,237.2655053630897,4087.507449790957,3807.7986536389144,279.7087961520424,4028.9365968307966,3741.561445538731,287.37515129206577,3912.1363187187703,3624.2115725414014,287.9247461773689,3781.2918494102137,3479.491762113881,301.80008729633255,3673.7407492402067,3332.961619004553,340.7791302356536,3617.1318724639123,3223.711929286257,393.4199431776551,3588.053819388549,3149.781704697318,438.27211469123085,3555.7893699911033,3088.383774704263,467.40559528684025,3502.1898389526655,3017.5950524734267,484.5947864792388,3428.501051260904,2928.52197676585,499.9790744950542
39,50-54,FEMALE,3612.5241041924032,3490.187382916405,122.33672127599812,3459.587609101928,3271.365810101075,188.22179900085303,3794.9990161869655,3553.3421737634185,241.656842423547,3923.1085785150517,3650.5422329480816,272.5663455669701,4147.566906311468,3835.8743048772567,311.6926014342116,3942.436193356253,3566.332170540051,376.10402281620236,4021.5094002635406,3501.758749384016,519.7506508795245,4126.815678433873,3617.3491304935724,509.4665479403002,3978.2020417940244,3470.849268979364,507.3527728146605,3904.7382076510817,3410.579041292189,494.1591663588929,3719.458283395615,3170.499124923161,548.959158472454,3724.9050817451475,3088.375739770184,636.5293419749637,3721.1969726207026,3022.572148192695,698.6248244280077,3721.1952023184144,2976.122179483185,745.0730228352295
39,50-54,MALE,4005.530845047716,3695.8289573590955,309.70188768862045,3903.178129390184,3467.128133305575,436.0499960846091,4374.843126317236,3768.9792922875226,605.8638340297134,4594.80428790968,3900.141676737037,694.6626111726432,4907.063741703573,4087.547426906247,819.5163147973262,4786.119401838785,3907.41090919918,878.7084926396051,4929.7683986572365,3846.3612602347075,1083.407138422529,5108.596020610329,4001.440200495698,1107.1558201146313,4972.829273116266,3859.1379977516576,1113.6912753646088,4904.95457381426,3783.6418778413026,1121.312695972957,4727.413544902244,3518.497733880651,1208.915811021593,4769.626458950695,3468.0844590069673,1301.5419999437281,4784.57293210075,3406.637070960555,1377.9358611401954,4800.470822579252,3364.480872513604,1435.989950065648
39,55-59,FEMALE,3069.531739811297,3332.413142876286,-262.8814030649892,2993.5425010391305,3211.5756144089987,-218.03311336986826,2855.6172439263783,3014.7517744162847,-159.1345304899064,3131.329497340307,3279.90005625625,-148.5705589159429,3237.079216634657,3373.400102938927,-136.32088630427006,3439.581149897404,3549.949220668705,-110.36807077130106,3258.47506582234,3304.9712120379654,-46.49614621562523,3331.9229873587537,3250.754365441716,81.16862191703785,3431.6452577113423,3361.8236074496513,69.82165026169105,3308.9234279928955,3228.989341220379,79.93408677251637,3248.817117341847,3176.3020508891414,72.51506645270547,3096.719520213532,2956.335218278155,140.38430193537715,3104.5988988742943,2883.30439944804,221.29449942625433,3106.78057171149,2825.0620965732396,281.7184751382506
39,55-59,MALE,3330.15793948829,3500.550702215525,-170.39276272723464,3327.342220230546,3403.422511358275,-76.0802911277292,3224.8900619154047,3201.3413144697683,23.54874744563631,3609.87385327291,3488.59716092509,121.27669234781979,3796.4584128099395,3616.957920037682,179.50049277225753,4066.2439957991824,3799.754387130915,266.48960866826746,3957.8047197659557,3640.8911597589904,316.9135600069653,4089.9341014653237,3594.00034576784,495.9337556974838,4252.432776052911,3745.5009918813985,506.93178417151285,4140.958510822808,3619.1486120002564,521.809898822552,4088.346707764048,3555.0673837923478,533.2793239717003,3944.7041839601025,3313.5254022717204,631.1787816883821,3984.6569062141343,3272.2389047878164,712.4180014263179,4005.8837667137464,3220.0946226469327,785.7891440668136
39,60-64,FEMALE,2363.491610767582,3607.755491361737,-1244.2638805941547,2164.8413609682734,3217.610878855907,-1052.7695178876334,2101.268093668684,3109.528131641787,-1008.260037973103,2002.8593577838737,2925.0411810672044,-922.1818232833307,2191.3391993029704,3189.516590892658,-998.1773915896874,2266.049156112412,3286.4377710957274,-1020.3886149833152,2401.6762536150964,3465.632414549832,-1063.9561609347356,2281.1254428397183,3232.3293437303,-951.2039008905817,2316.621542219422,3186.135812297567,-869.5142700781453,2369.1056241867245,3300.2569282028585,-931.151304016134,2276.070830822249,3174.4256824729478,-898.354851650699,2236.9532774572253,3127.248968392225,-890.2956909349996,2130.525356944577,2915.1696843516183,-784.6443274070411,2136.0723908420955,2847.5479651379233,-711.4755742958278
39,60-64,MALE,2318.2692960047143,3544.9969538484356,-1226.7276578437213,2187.8420495719256,3227.9151827571786,-1040.073133185253,2177.832047048326,3153.450140555745,-975.618093507419,2106.0095787251,2977.215635561519,-871.2060568364191,2343.434383130952,3255.8687049614578,-912.4343218305057,2458.1352639629604,3386.126634835178,-927.9913708722174,2630.9459398879676,3569.288781833575,-938.3428419456072,2559.8854274405353,3430.950306309551,-871.0648788690155,2635.143783596605,3398.713803079094,-763.570019482489,2727.363330406159,3551.1207849559196,-823.7574545497605,2651.141056049282,3440.1460331995695,-789.0049771502877,2619.4030366115626,3387.974635723048,-768.5715991114853,2524.4186679026348,3166.5571858810163,-642.1385179783815,2551.211486410643,3134.782554632173,-583.5710682215299
