year,age,sex,number_of_people
2020,0,female,1813416.0
2020,0,male,1896481.0
2020,1,female,1844364.0
2020,1,male,1925910.0
2020,2,female,1886940.0
2020,2,male,1974201.0
2020,3,female,1925859.0
2020,3,male,2017892.0
2020,4,female,1974368.0
2020,4,male,2063925.0
2020,5,female,1989558.0
2020,5,male,2078205.0
2020,6,female,1981426.0
2020,6,male,2078523.0
2020,7,female,1980061.0
2020,7,male,2069210.0
2020,8,female,1982852.0
2020,8,male,2079435.0
2020,9,female,1996029.0
2020,9,male,2100083.0
2020,10,female,2041692.0
2020,10,male,2143052.0
2020,11,female,2095651.0
2020,11,male,2198245.0
2020,12,female,2161711.0
2020,12,male,2269244.0
2020,13,female,2153375.0
2020,13,male,2260117.0
2020,14,female,2122117.0
2020,14,male,2218927.0
2020,15,female,2100429.0
2020,15,male,2191743.0
2020,16,female,2107565.0
2020,16,male,2192148.0
2020,17,female,2088173.0
2020,17,male,2166183.0
2020,18,female,2088518.0
2020,18,male,2148072.0
2020,19,female,2114184.0
2020,19,male,2139829.0
2020,20,female,2101640.0
2020,20,male,2108030.0
2020,21,female,2077370.0
2020,21,male,2071251.0
2020,22,female,2073817.0
2020,22,male,2059984.0
2020,23,female,2082340.0
2020,23,male,2067539.0
2020,24,female,2099789.0
2020,24,male,2092044.0
2020,25,female,2140551.0
2020,25,male,2131278.0
2020,26,female,2185292.0
2020,26,male,2180944.0
2020,27,female,2230343.0
2020,27,male,2220231.0
2020,28,female,2287664.0
2020,28,male,2264915.0
2020,29,female,2319438.0
2020,29,male,2289899.0
2020,30,female,2317651.0
2020,30,male,2285251.0
2020,31,female,2261606.0
2020,31,male,2235245.0
2020,32,female,2225544.0
2020,32,male,2200567.0
2020,33,female,2206119.0
2020,33,male,2192550.0
2020,34,female,2210405.0
2020,34,male,2201128.0
2020,35,female,2197688.0
2020,35,male,2185210.0
2020,36,female,2176953.0
2020,36,male,2160092.0
2020,37,female,2201670.0
2020,37,male,2181911.0
2020,38,female,2197611.0
2020,38,male,2174332.0
2020,39,female,2179321.0
2020,39,male,2158044.0
2020,40,female,2142398.0
2020,40,male,2114830.0
2020,41,female,2084168.0
2020,41,male,2050113.0
2020,42,female,2037679.0
2020,42,male,2000870.0
2020,43,female,2011424.0
2020,43,male,1968204.0
2020,44,female,1963475.0
2020,44,male,1923518.0
2020,45,female,1963551.0
2020,45,male,1917998.0
2020,46,female,1947947.0
2020,46,male,1901013.0
2020,47,female,1982263.0
2020,47,male,1935695.0
2020,48,female,2078515.0
2020,48,male,2039619.0
2020,49,female,2177633.0
2020,49,male,2155137.0
2020,50,female,2125450.0
2020,50,male,2099496.0
2020,51,female,2070598.0
2020,51,male,2043250.0
2020,52,female,2033842.0
2020,52,male,2000546.0
2020,53,female,2054422.0
2020,53,male,2010776.0
2020,54,female,2101200.0
2020,54,male,2053493.0
2020,55,female,2176373.0
2020,55,male,2107390.0
2020,56,female,2227562.0
2020,56,male,2158353.0
2020,57,female,2236524.0
2020,57,male,2156033.0
2020,58,female,2256470.0
2020,58,male,2169744.0
2020,59,female,2252641.0
2020,59,male,2161988.0
2020,60,female,2203352.0
2020,60,male,2104081.0
2020,61,female,2186819.0
2020,61,male,2074370.0
2020,62,female,2166648.0
2020,62,male,2043947.0
2020,63,female,2127687.0
2020,63,male,1992705.0
2020,64,female,2058938.0
2020,64,male,1908475.0
2020,65,female,2004770.0
2020,65,male,1841693.0
2020,66,female,1944966.0
2020,66,male,1771484.0
2020,67,female,1868319.0
2020,67,male,1688332.0
2020,68,female,1808095.0
2020,68,male,1622131.0
2020,69,female,1731859.0
2020,69,male,1536102.0
2020,70,female,1654436.0
2020,70,male,1458139.0
2020,71,female,1619292.0
2020,71,male,1420678.0
2020,72,female,1595325.0
2020,72,male,1399505.0
2020,73,female,1575530.0
2020,73,male,1394770.0
2020,74,female,1194578.0
2020,74,male,1022565.0
2020,75,female,1143612.0
2020,75,male,968056.0
2020,76,female,1118569.0
2020,76,male,936026.0
2020,77,female,1096521.0
2020,77,male,908326.0
2020,78,female,952144.0
2020,78,male,774284.0
2020,79,female,858171.0
2020,79,male,687159.0
2020,80,female,782840.0
2020,80,male,614893.0
2020,81,female,725916.0
2020,81,male,563615.0
2020,82,female,671838.0
2020,82,male,509802.0
2020,83,female,601085.0
2020,83,male,446961.0
2020,84,female,550724.0
2020,84,male,401998.0
2020,85,female,496676.0
2020,85,male,352989.0
2020,86,female,430985.0
2020,86,male,299308.0
2020,87,female,394514.0
2020,87,male,266066.0
2020,88,female,354348.0
2020,88,male,229838.0
2020,89,female,317295.0
2020,89,male,197673.0
2020,90,female,277596.0
2020,90,male,164625.0
2020,91,female,235719.0
2020,91,male,132440.0
2020,92,female,201499.0
2020,92,male,106503.0
2020,93,female,166604.0
2020,93,male,82714.0
2020,94,female,132215.0
2020,94,male,62193.0
2020,95,female,104983.0
2020,95,male,45930.0
2020,96,female,79473.0
2020,96,male,32768.0
2020,97,female,58168.0
2020,97,male,23014.0
2020,98,female,41974.0
2020,98,male,14888.0
2020,99,female,28938.0
2020,99,male,9814.0
2020,100+,female,47687.0
2020,100+,male,13094.0
2021,0,female,1798056.0
2021,0,male,1881117.0
2021,1,female,1802307.0
2021,1,male,1882497.0
2021,2,female,1857198.0
2021,2,male,1941547.0
2021,3,female,1885088.0
2021,3,male,1974315.0
2021,4,female,1943313.0
2021,4,male,2032742.0
2021,5,female,1980916.0
2021,5,male,2069723.0
2021,6,female,1991901.0
2021,6,male,2088462.0
2021,7,female,1988378.0
2021,7,male,2078471.0
2021,8,female,1979131.0
2021,8,male,2073497.0
2021,9,female,1986003.0
2021,9,male,2087247.0
2021,10,female,2016388.0
2021,10,male,2119397.0
2021,11,female,2045411.0
2021,11,male,2148026.0
2021,12,female,2122234.0
2021,12,male,2227632.0
2021,13,female,2158268.0
2021,13,male,2267286.0
2021,14,female,2151007.0
2021,14,male,2252741.0
2021,15,female,2122906.0
2021,15,male,2218349.0
2021,16,female,2118152.0
2021,16,male,2205881.0
2021,17,female,2100712.0
2021,17,male,2180348.0
2021,18,female,2087229.0
2021,18,male,2146875.0
2021,19,female,2098255.0
2021,19,male,2122345.0
2021,20,female,2116107.0
2021,20,male,2125233.0
2021,21,female,2096026.0
2021,21,male,2094389.0
2021,22,female,2084815.0
2021,22,male,2074859.0
2021,23,female,2088019.0
2021,23,male,2073914.0
2021,24,female,2083848.0
2021,24,male,2075696.0
2021,25,female,2119678.0
2021,25,male,2111395.0
2021,26,female,2159861.0
2021,26,male,2155455.0
2021,27,female,2191206.0
2021,27,male,2184464.0
2021,28,female,2249808.0
2021,28,male,2240825.0
2021,29,female,2295481.0
2021,29,male,2276409.0
2021,30,female,2345876.0
2021,30,male,2313883.0
2021,31,female,2315533.0
2021,31,male,2290929.0
2021,32,female,2279640.0
2021,32,male,2253128.0
2021,33,female,2240657.0
2021,33,male,2223128.0
2021,34,female,2218441.0
2021,34,male,2209795.0
2021,35,female,2225972.0
2021,35,male,2220455.0
2021,36,female,2195431.0
2021,36,male,2184529.0
2021,37,female,2204440.0
2021,37,male,2187980.0
2021,38,female,2211624.0
2021,38,male,2193800.0
2021,39,female,2190280.0
2021,39,male,2167736.0
2021,40,female,2197554.0
2021,40,male,2175813.0
2021,41,female,2148896.0
2021,41,male,2120427.0
2021,42,female,2078869.0
2021,42,male,2050852.0
2021,43,female,2060685.0
2021,43,male,2020931.0
2021,44,female,1991679.0
2021,44,male,1951930.0
2021,45,female,1985380.0
2021,45,male,1943248.0
2021,46,female,1951213.0
2021,46,male,1907374.0
2021,47,female,1951208.0
2021,47,male,1905205.0
2021,48,female,1990972.0
2021,48,male,1949553.0
2021,49,female,2096944.0
2021,49,male,2063772.0
2021,50,female,2143245.0
2021,50,male,2118396.0
2021,51,female,2128535.0
2021,51,male,2100765.0
2021,52,female,2061969.0
2021,52,male,2032803.0
2021,53,female,2042284.0
2021,53,male,2004964.0
2021,54,female,2038112.0
2021,54,male,1995506.0
2021,55,female,2097594.0
2021,55,male,2040690.0
2021,56,female,2172020.0
2021,56,male,2108566.0
2021,57,female,2214727.0
2021,57,male,2135616.0
2021,58,female,2234258.0
2021,58,male,2150730.0
2021,59,female,2236031.0
2021,59,male,2143347.0
2021,60,female,2220973.0
2021,60,male,2125628.0
2021,61,female,2202361.0
2021,61,male,2092193.0
2021,62,female,2167291.0
2021,62,male,2049157.0
2021,63,female,2149236.0
2021,63,male,2018541.0
2021,64,female,2091097.0
2021,64,male,1944318.0
2021,65,female,2041134.0
2021,65,male,1881571.0
2021,66,female,1987418.0
2021,66,male,1812281.0
2021,67,female,1911527.0
2021,67,male,1729298.0
2021,68,female,1846524.0
2021,68,male,1658480.0
2021,69,female,1786535.0
2021,69,male,1584313.0
2021,70,female,1695475.0
2021,70,male,1492948.0
2021,71,female,1630857.0
2021,71,male,1422576.0
2021,72,female,1561997.0
2021,72,male,1358761.0
2021,73,female,1701423.0
2021,73,male,1495657.0
2021,74,female,1338199.0
2021,74,male,1154418.0
2021,75,female,1244570.0
2021,75,male,1063725.0
2021,76,female,1099045.0
2021,76,male,918315.0
2021,77,female,1115361.0
2021,77,male,923169.0
2021,78,female,1013009.0
2021,78,male,825643.0
2021,79,female,916808.0
2021,79,male,736080.0
2021,80,female,817631.0
2021,80,male,642757.0
2021,81,female,737945.0
2021,81,male,573875.0
2021,82,female,689382.0
2021,82,male,521674.0
2021,83,female,620145.0
2021,83,male,458956.0
2021,84,female,555865.0
2021,84,male,406495.0
2021,85,female,507202.0
2021,85,male,363840.0
2021,86,female,438262.0
2021,86,male,307396.0
2021,87,female,392400.0
2021,87,male,266771.0
2021,88,female,347637.0
2021,88,male,227802.0
2021,89,female,309024.0
2021,89,male,194686.0
2021,90,female,275631.0
2021,90,male,166093.0
2021,91,female,232800.0
2021,91,male,133380.0
2021,92,female,196457.0
2021,92,male,105543.0
2021,93,female,165178.0
2021,93,male,83395.0
2021,94,female,129744.0
2021,94,male,62293.0
2021,95,female,102715.0
2021,95,male,45450.0
2021,96,female,78613.0
2021,96,male,32317.0
2021,97,female,57736.0
2021,97,male,22983.0
2021,98,female,41396.0
2021,98,male,14699.0
2021,99,female,29142.0
2021,99,male,10032.0
2021,100+,female,49104.0
2021,100+,male,13854.0
2022,0,female,1817518.0
2022,0,male,1901728.0
2022,1,female,1786967.0
2022,1,male,1867285.0
2022,2,female,1818941.0
2022,2,male,1902619.0
2022,3,female,1855897.0
2022,3,male,1942692.0
2022,4,female,1906364.0
2022,4,male,1993414.0
2022,5,female,1951990.0
2022,5,male,2041593.0
2022,6,female,1985088.0
2022,6,male,2082641.0
2022,7,female,2001345.0
2022,7,male,2090725.0
2022,8,female,1989056.0
2022,8,male,2084407.0
2022,9,female,1985103.0
2022,9,male,2084563.0
2022,10,female,2002218.0
2022,10,male,2101559.0
2022,11,female,2016434.0
2022,11,male,2121011.0
2022,12,female,2078061.0
2022,12,male,2184077.0
2022,13,female,2123314.0
2022,13,male,2231667.0
2022,14,female,2160709.0
2022,14,male,2265775.0
2022,15,female,2157279.0
2022,15,male,2258381.0
2022,16,female,2145331.0
2022,16,male,2238663.0
2022,17,female,2113846.0
2022,17,male,2198031.0
2022,18,female,2101957.0
2022,18,male,2164823.0
2022,19,female,2106129.0
2022,19,male,2131772.0
2022,20,female,2109410.0
2022,20,male,2120297.0
2022,21,female,2112876.0
2022,21,male,2116112.0
2022,22,female,2112652.0
2022,22,male,2110049.0
2022,23,female,2108146.0
2022,23,male,2100525.0
2022,24,female,2095879.0
2022,24,male,2093689.0
2022,25,female,2115078.0
2022,25,male,2111793.0
2022,26,female,2148564.0
2022,26,male,2150249.0
2022,27,female,2172029.0
2022,27,male,2171872.0
2022,28,female,2222962.0
2022,28,male,2222215.0
2022,29,female,2267719.0
2022,29,male,2266113.0
2022,30,female,2332918.0
2022,30,male,2313765.0
2022,31,female,2346090.0
2022,31,male,2325254.0
2022,32,female,2343103.0
2022,32,male,2321168.0
2022,33,female,2303505.0
2022,33,male,2287268.0
2022,34,female,2263981.0
2022,34,male,2254908.0
2022,35,female,2247927.0
2022,35,male,2245570.0
2022,36,female,2223826.0
2022,36,male,2222086.0
2022,37,female,2237297.0
2022,37,male,2230585.0
2022,38,female,2222279.0
2022,38,male,2211736.0
2022,39,female,2209829.0
2022,39,male,2196603.0
2022,40,female,2226049.0
2022,40,male,2211106.0
2022,41,female,2197767.0
2022,41,male,2176298.0
2022,42,female,2150840.0
2022,42,male,2134928.0
2022,43,female,2110266.0
2022,43,male,2082359.0
2022,44,female,2040811.0
2022,44,male,2009771.0
2022,45,female,2028399.0
2022,45,male,1991829.0
2022,46,female,1966339.0
2022,46,male,1926904.0
2022,47,female,1960398.0
2022,47,male,1920276.0
2022,48,female,1961262.0
2022,48,male,1924364.0
2022,49,female,2015036.0
2022,49,male,1980323.0
2022,50,female,2068745.0
2022,50,male,2039883.0
2022,51,female,2137753.0
2022,51,male,2111226.0
2022,52,female,2121996.0
2022,52,male,2095692.0
2022,53,female,2070906.0
2022,53,male,2039935.0
2022,54,female,2025134.0
2022,54,male,1993433.0
2022,55,female,2042528.0
2022,55,male,1995384.0
2022,56,female,2091283.0
2022,56,male,2040997.0
2022,57,female,2158827.0
2022,57,male,2089034.0
2022,58,female,2211073.0
2022,58,male,2131946.0
2022,59,female,2219185.0
2022,59,male,2131449.0
2022,60,female,2209970.0
2022,60,male,2118376.0
2022,61,female,2212934.0
2022,61,male,2106831.0
2022,62,female,2185092.0
2022,62,male,2071706.0
2022,63,female,2150674.0
2022,63,male,2026150.0
2022,64,female,2108972.0
2022,64,male,1968420.0
2022,65,female,2078235.0
2022,65,male,1924347.0
2022,66,female,2019181.0
2022,66,male,1847059.0
2022,67,female,1951320.0
2022,67,male,1769267.0
2022,68,female,1885909.0
2022,68,male,1697339.0
2022,69,female,1830299.0
2022,69,male,1625395.0
2022,70,female,1751390.0
2022,70,male,1544386.0
2022,71,female,1667536.0
2022,71,male,1452755.0
2022,72,female,1569722.0
2022,72,male,1357618.0
2022,73,female,1693964.0
2022,73,male,1476045.0
2022,74,female,1410235.0
2022,74,male,1208893.0
2022,75,female,1419687.0
2022,75,male,1224088.0
2022,76,female,1191454.0
2022,76,male,1005380.0
2022,77,female,1106386.0
2022,77,male,915112.0
2022,78,female,1022616.0
2022,78,male,833137.0
2022,79,female,978969.0
2022,79,male,787784.0
2022,80,female,877128.0
2022,80,male,692559.0
2022,81,female,769489.0
2022,81,male,600033.0
2022,82,female,705019.0
2022,82,male,533482.0
2022,83,female,637237.0
2022,83,male,469755.0
2022,84,female,575801.0
2022,84,male,419048.0
2022,85,female,515354.0
2022,85,male,370717.0
2022,86,female,446257.0
2022,86,male,316733.0
2022,87,female,402560.0
2022,87,male,276439.0
2022,88,female,347040.0
2022,88,male,229415.0
2022,89,female,304685.0
2022,89,male,193951.0
2022,90,female,271081.0
2022,90,male,165493.0
2022,91,female,231119.0
2022,91,male,134961.0
2022,92,female,195662.0
2022,92,male,107194.0
2022,93,female,162312.0
2022,93,male,83458.0
2022,94,female,129128.0
2022,94,male,63127.0
2022,95,female,101626.0
2022,95,male,45849.0
2022,96,female,77049.0
2022,96,male,31941.0
2022,97,female,57099.0
2022,97,male,22704.0
2022,98,female,41086.0
2022,98,male,14606.0
2022,99,female,28792.0
2022,99,male,9944.0
2022,100+,female,49856.0
2022,100+,male,14351.0
2023,0,female,1820331.0
2023,0,male,1905443.0
2023,1,female,1810165.0
2023,1,male,1891984.0
2023,2,female,1807479.0
2023,2,male,1891586.0
2023,3,female,1821732.0
2023,3,male,1908106.0
2023,4,female,1880774.0
2023,4,male,1965758.0
2023,5,female,1918610.0
2023,5,male,2006295.0
2023,6,female,1959522.0
2023,6,male,2058140.0
2023,7,female,1998149.0
2023,7,male,2088973.0
2023,8,female,2005685.0
2023,8,male,2100839.0
2023,9,female,1998713.0
2023,9,male,2099729.0
2023,10,female,2004930.0
2023,10,male,2103076.0
2023,11,female,2006445.0
2023,11,male,2108027.0
2023,12,female,2052958.0
2023,12,male,2161508.0
2023,13,female,2083757.0
2023,13,male,2193341.0
2023,14,female,2130538.0
2023,14,male,2235835.0
2023,15,female,2171709.0
2023,15,male,2277045.0
2023,16,female,2184993.0
2023,16,male,2284963.0
2023,17,female,2146285.0
2023,17,male,2237183.0
2023,18,female,2120577.0
2023,18,male,2189326.0
2023,19,female,2127333.0
2023,19,male,2157395.0
2023,20,female,2123673.0
2023,20,male,2137476.0
2023,21,female,2113403.0
2023,21,male,2120190.0
2023,22,female,2137220.0
2023,22,male,2141287.0
2023,23,female,2144015.0
2023,23,male,2145824.0
2023,24,female,2124446.0
2023,24,male,2130964.0
2023,25,female,2136186.0
2023,25,male,2141296.0
2023,26,female,2153070.0
2023,26,male,2162635.0
2023,27,female,2170419.0
2023,27,male,2179185.0
2023,28,female,2213508.0
2023,28,male,2222469.0
2023,29,female,2250955.0
2023,29,male,2260642.0
2023,30,female,2315507.0
2023,30,male,2316896.0
2023,31,female,2343952.0
2023,31,male,2338910.0
2023,32,female,2383881.0
2023,32,male,2368473.0
2023,33,female,2377240.0
2023,33,male,2368871.0
2023,34,female,2336738.0
2023,34,male,2332153.0
2023,35,female,2303087.0
2023,35,male,2303624.0
2023,36,female,2254412.0
2023,36,male,2259013.0
2023,37,female,2274734.0
2023,37,male,2280595.0
2023,38,female,2263677.0
2023,38,male,2266117.0
2023,39,female,2228501.0
2023,39,male,2225856.0
2023,40,female,2253177.0
2023,40,male,2251063.0
2023,41,female,2233358.0
2023,41,male,2221994.0
2023,42,female,2205543.0
2023,42,male,2200001.0
2023,43,female,2188830.0
2023,43,male,2176074.0
2023,44,female,2094926.0
2023,44,male,2078537.0
2023,45,female,2083081.0
2023,45,male,2058122.0
2023,46,female,2012839.0
2023,46,male,1981340.0
2023,47,female,1979685.0
2023,47,male,1946158.0
2023,48,female,1974777.0
2023,48,male,1946035.0
2023,49,female,1988979.0
2023,49,male,1960933.0
2023,50,female,1991918.0
2023,50,male,1963542.0
2023,51,female,2067066.0
2023,51,male,2038888.0
2023,52,female,2134463.0
2023,52,male,2111353.0
2023,53,female,2134289.0
2023,53,male,2108140.0
2023,54,female,2056592.0
2023,54,male,2033479.0
2023,55,female,2032758.0
2023,55,male,1998830.0
2023,56,female,2039171.0
2023,56,male,2001009.0
2023,57,female,2081786.0
2023,57,male,2027770.0
2023,58,female,2158550.0
2023,58,male,2091277.0
2023,59,female,2199220.0
2023,59,male,2118195.0
2023,60,female,2196536.0
2023,60,male,2112132.0
2023,61,female,2205094.0
2023,61,male,2104955.0
2023,62,female,2198459.0
2023,62,male,2091115.0
2023,63,female,2171262.0
2023,63,male,2053272.0
2023,64,female,2113140.0
2023,64,male,1980303.0
2023,65,female,2098816.0
2023,65,male,1952524.0
2023,66,female,2058216.0
2023,66,male,1892678.0
2023,67,female,1985119.0
2023,67,male,1806951.0
2023,68,female,1927869.0
2023,68,male,1740346.0
2023,69,female,1871983.0
2023,69,male,1667084.0
2023,70,female,1797186.0
2023,70,male,1588242.0
2023,71,female,1725305.0
2023,71,male,1506411.0
2023,72,female,1607667.0
2023,72,male,1389800.0
2023,73,female,1705431.0
2023,73,male,1478703.0
2023,74,female,1406567.0
2023,74,male,1196246.0
2023,75,female,1499250.0
2023,75,male,1286003.0
2023,76,female,1362324.0
2023,76,male,1161147.0
2023,77,female,1202353.0
2023,77,male,1005730.0
2023,78,female,1017011.0
2023,78,male,829315.0
2023,79,female,990861.0
2023,79,male,798375.0
2023,80,female,939255.0
2023,80,male,744638.0
2023,81,female,827956.0
2023,81,male,649674.0
2023,82,female,737478.0
2023,82,male,560636.0
2023,83,female,653955.0
2023,83,male,483033.0
2023,84,female,593806.0
2023,84,male,431421.0
2023,85,female,535977.0
2023,85,male,384650.0
2023,86,female,455464.0
2023,86,male,325023.0
2023,87,female,411894.0
2023,87,male,286989.0
2023,88,female,357788.0
2023,88,male,239603.0
2023,89,female,305708.0
2023,89,male,196926.0
2023,90,female,268591.0
2023,90,male,166286.0
2023,91,female,228546.0
2023,91,male,135783.0
2023,92,female,195341.0
2023,92,male,109600.0
2023,93,female,162737.0
2023,93,male,85751.0
2023,94,female,127802.0
2023,94,male,63917.0
2023,95,female,101902.0
2023,95,male,47028.0
2023,96,female,76742.0
2023,96,male,32546.0
2023,97,female,56295.0
2023,97,male,22659.0
2023,98,female,40857.0
2023,98,male,14562.0
2023,99,female,28748.0
2023,99,male,9988.0
2023,100+,female,50471.0
2023,100+,male,14829.0
2024,0,female,1805279.0
2024,0,male,1890286.0
2024,1,female,1813153.0
2024,1,male,1895854.0
2024,2,female,1831059.0
2024,2,male,1916760.0
2024,3,female,1810514.0
2024,3,male,1897252.0
2024,4,female,1846656.0
2024,4,male,1931259.0
2024,5,female,1893145.0
2024,5,male,1978870.0
2024,6,female,1925843.0
2024,6,male,2022409.0
2024,7,female,1972222.0
2024,7,male,2064210.0
2024,8,female,2002475.0
2024,8,male,2099102.0
2024,9,female,2015369.0
2024,9,male,2116209.0
2024,10,female,2018627.0
2024,10,male,2118306.0
2024,11,female,2009217.0
2024,11,male,2109641.0
2024,12,female,2042924.0
2024,12,male,2148451.0
2024,13,female,2058876.0
2024,13,male,2170986.0
2024,14,female,2091220.0
2024,14,male,2197927.0
2024,15,female,2141758.0
2024,15,male,2247484.0
2024,16,female,2199740.0
2024,16,male,2304047.0
2024,17,female,2186255.0
2024,17,male,2283761.0
2024,18,female,2153412.0
2024,18,male,2228801.0
2024,19,female,2146870.0
2024,19,male,2182873.0
2024,20,female,2145866.0
2024,20,male,2164161.0
2024,21,female,2128306.0
2024,21,male,2138223.0
2024,22,female,2138282.0
2024,22,male,2146291.0
2024,23,female,2169081.0
2024,23,male,2178043.0
2024,24,female,2160590.0
2024,24,male,2177076.0
2024,25,female,2165688.0
2024,25,male,2179828.0
2024,26,female,2174764.0
2024,26,male,2193285.0
2024,27,female,2175528.0
2024,27,male,2192640.0
2024,28,female,2212658.0
2024,28,male,2231197.0
2024,29,female,2242514.0
2024,29,male,2262450.0
2024,30,female,2299554.0
2024,30,male,2312984.0
2024,31,female,2327867.0
2024,31,male,2344260.0
2024,32,female,2382639.0
2024,32,male,2383655.0
2024,33,female,2418785.0
2024,33,male,2417643.0
2024,34,female,2411360.0
2024,34,male,2415440.0
2024,35,female,2376841.0
2024,35,male,2382673.0
2024,36,female,2309337.0
2024,36,male,2317507.0
2024,37,female,2305897.0
2024,37,male,2318792.0
2024,38,female,2301871.0
2024,38,male,2317499.0
2024,39,female,2270585.0
2024,39,male,2281491.0
2024,40,female,2272849.0
2024,40,male,2282348.0
2024,41,female,2261540.0
2024,41,male,2263857.0
2024,42,female,2241735.0
2024,42,male,2247170.0
2024,43,female,2244665.0
2024,43,male,2242887.0
2024,44,female,2173097.0
2024,44,male,2172509.0
2024,45,female,2138424.0
2024,45,male,2129280.0
2024,46,female,2066667.0
2024,46,male,2047633.0
2024,47,female,2026167.0
2024,47,male,2001397.0
2024,48,female,1994632.0
2024,48,male,1973404.0
2024,49,female,2003345.0
2024,49,male,1984649.0
2024,50,female,1966874.0
2024,50,male,1946133.0
2024,51,female,1991222.0
2024,51,male,1964900.0
2024,52,female,2064571.0
2024,52,male,2040940.0
2024,53,female,2147226.0
2024,53,male,2125194.0
2024,54,female,2119891.0
2024,54,male,2102667.0
2024,55,female,2064883.0
2024,55,male,2040364.0
2024,56,female,2029516.0
2024,56,male,2005501.0
2024,57,female,2030158.0
2024,57,male,1989354.0
2024,58,female,2082376.0
2024,58,male,2031964.0
2024,59,female,2147945.0
2024,59,male,2079847.0
2024,60,female,2177610.0
2024,60,male,2100876.0
2024,61,female,2192607.0
2024,61,male,2100692.0
2024,62,female,2191621.0
2024,62,male,2091115.0
2024,63,female,2185589.0
2024,63,male,2074313.0
2024,64,female,2134453.0
2024,64,male,2008604.0
2024,65,female,2104313.0
2024,65,male,1966408.0
2024,66,female,2079739.0
2024,66,male,1922336.0
2024,67,female,2024656.0
2024,67,male,1853579.0
2024,68,female,1962772.0
2024,68,male,1779852.0
2024,69,female,1915199.0
2024,69,male,1711886.0
2024,70,female,1839771.0
2024,70,male,1631706.0
2024,71,female,1772202.0
2024,71,male,1552126.0
2024,72,female,1665110.0
2024,72,male,1443978.0
2024,73,female,1748628.0
2024,73,male,1516756.0
2024,74,female,1417854.0
2024,74,male,1200841.0
2024,75,female,1497454.0
2024,75,male,1275308.0
2024,76,female,1441053.0
2024,76,male,1222833.0
2024,77,female,1377266.0
2024,77,male,1164528.0
2024,78,female,1107359.0
2024,78,male,913864.0
2024,79,female,987582.0
2024,79,male,797218.0
2024,80,female,952728.0
2024,80,male,757104.0
2024,81,female,888462.0
2024,81,male,700884.0
2024,82,female,795067.0
2024,82,male,609053.0
2024,83,female,685441.0
2024,83,male,509413.0
2024,84,female,610656.0
2024,84,male,445194.0
2024,85,female,553997.0
2024,85,male,397491.0
2024,86,female,474752.0
2024,86,male,338467.0
2024,87,female,421496.0
2024,87,male,295704.0
2024,88,female,367237.0
2024,88,male,249894.0
2024,89,female,316268.0
2024,89,male,206683.0
2024,90,female,270376.0
2024,90,male,169665.0
2024,91,female,227276.0
2024,91,male,137197.0
2024,92,female,193921.0
2024,92,male,110937.0
2024,93,female,163262.0
2024,93,male,88357.0
2024,94,female,128790.0
2024,94,male,66196.0
2024,95,female,101413.0
2024,95,male,48017.0
2024,96,female,77371.0
2024,96,male,33648.0
2024,97,female,56413.0
2024,97,male,23273.0
2024,98,female,40608.0
2024,98,male,14656.0
2024,99,female,28900.0
2024,99,male,10066.0
2024,100+,female,51913.0
2024,100+,male,15458.0
2025,0,female,1793804.0
2025,0,male,1878126.0
2025,1,female,1792934.0
2025,1,male,1875103.0
2025,2,female,1828633.0
2025,2,male,1914852.0
2025,3,female,1828575.0
2025,3,male,1916512.0
2025,4,female,1829850.0
2025,4,male,1914381.0
2025,5,female,1853518.0
2025,5,male,1938448.0
2025,6,female,1894718.0
2025,6,male,1988851.0
2025,7,female,1932348.0
2025,7,male,2021964.0
2025,8,female,1970526.0
2025,8,male,2067700.0
2025,9,female,2006420.0
2025,9,male,2108047.0
2025,10,female,2029699.0
2025,10,male,2128334.0
2025,11,female,2017203.0
2025,11,male,2118337.0
2025,12,female,2039904.0
2025,12,male,2143473.0
2025,13,female,2042871.0
2025,13,male,2151131.0
2025,14,female,2060142.0
2025,14,male,2168538.0
2025,15,female,2095832.0
2025,15,male,2202152.0
2025,16,female,2162427.0
2025,16,male,2266309.0
2025,17,female,2193364.0
2025,17,male,2294029.0
2025,18,female,2185368.0
2025,18,male,2265641.0
2025,19,female,2171357.0
2025,19,male,2212214.0
2025,20,female,2156380.0
2025,20,male,2179398.0
2025,21,female,2140862.0
2025,21,male,2153852.0
2025,22,female,2142328.0
2025,22,male,2151997.0
2025,23,female,2158201.0
2025,23,male,2169661.0
2025,24,female,2172837.0
2025,24,male,2194790.0
2025,25,female,2188872.0
2025,25,male,2210840.0
2025,26,female,2190928.0
2025,26,male,2215939.0
2025,27,female,2183216.0
2025,27,male,2206652.0
2025,28,female,2203483.0
2025,28,male,2227876.0
2025,29,female,2227760.0
2025,29,male,2254768.0
2025,30,female,2277003.0
2025,30,male,2298331.0
2025,31,female,2298173.0
2025,31,male,2324007.0
2025,32,female,2352808.0
2025,32,male,2373027.0
2025,33,female,2403906.0
2025,33,male,2416395.0
2025,34,female,2439368.0
2025,34,male,2447469.0
2025,35,female,2438839.0
2025,35,male,2450389.0
2025,36,female,2369888.0
2025,36,male,2380327.0
2025,37,female,2349093.0
2025,37,male,2362709.0
2025,38,female,2321421.0
2025,38,male,2341151.0
2025,39,female,2298571.0
2025,39,male,2319825.0
2025,40,female,2306336.0
2025,40,male,2327115.0
2025,41,female,2272712.0
