year,age,sex,number_of_people
2036,76,male,1546834.0
2036,77,female,1755514.0
2036,77,male,1533195.0
2036,78,female,1616567.0
2036,78,male,1387080.0
2036,79,female,1561119.0
2036,79,male,1319931.0
2036,80,female,1479400.0
2036,80,male,1226736.0
2036,81,female,1378601.0
2036,81,male,1132133.0
2036,82,female,1297878.0
2036,82,male,1036607.0
2036,83,female,1182378.0
2036,83,male,919842.0
2036,84,female,1079137.0
2036,84,male,825578.0
2036,85,female,975727.0
2036,85,male,734133.0
2036,86,female,845799.0
2036,86,male,631298.0
2036,87,female,779881.0
2036,87,male,574337.0
2036,88,female,699989.0
2036,88,male,506796.0
2036,89,female,588771.0
2036,89,male,417834.0
2036,90,female,457195.0
2036,90,male,312575.0
2036,91,female,356918.0
2036,91,male,234694.0
2036,92,female,305416.0
2036,92,male,192532.0
2036,93,female,253205.0
2036,93,male,153257.0
2036,94,female,188053.0
2036,94,male,110187.0
2036,95,female,139040.0
2036,95,male,76270.0
2036,96,female,101005.0
2036,96,male,51867.0
2036,97,female,72484.0
2036,97,male,36067.0
2036,98,female,50918.0
2036,98,male,22684.0
2036,99,female,34895.0
2036,99,male,15129.0
2036,100+,female,66282.0
2036,100+,male,23415.0
2037,16,female,1860858.0
2037,16,male,1950437.0
2037,17,female,1870787.0
2037,17,male,1957866.0
2037,18,female,1906414.0
2037,18,male,1979529.0
2037,19,female,1950955.0
2037,19,male,1993926.0
2037,20,female,2002076.0
2037,20,male,2033633.0
2037,21,female,2033596.0
2037,21,male,2058060.0
2037,22,female,2057292.0
2037,22,male,2080311.0
2037,23,female,2066343.0
2037,23,male,2094914.0
2037,24,female,2062837.0
2037,24,male,2104259.0
2037,25,female,2092380.0
2037,25,male,2140893.0
2037,26,female,2131858.0
2037,26,male,2194274.0
2037,27,female,2168880.0
2037,27,male,2233149.0
2037,28,female,2240237.0
2037,28,male,2309145.0
2037,29,female,2289540.0
2037,29,male,2365597.0
2037,30,female,2314713.0
2037,30,male,2389898.0
2037,31,female,2276179.0
2037,31,male,2360247.0
2037,32,female,2271683.0
2037,32,male,2354945.0
2037,33,female,2275631.0
2037,33,male,2363704.0
2037,34,female,2275609.0
2037,34,male,2369424.0
2037,35,female,2292972.0
2037,35,male,2391513.0
2037,36,female,2295903.0
2037,36,male,2393359.0
2037,37,female,2325091.0
2037,37,male,2421444.0
2037,38,female,2319294.0
2037,38,male,2413655.0
2037,39,female,2299274.0
2037,39,male,2393250.0
2037,40,female,2329234.0
2037,40,male,2426750.0
2037,41,female,2340840.0
2037,41,male,2432469.0
2037,42,female,2357115.0
2037,42,male,2455347.0
2037,43,female,2412895.0
2037,43,male,2504504.0
2037,44,female,2416509.0
2037,44,male,2507559.0
2037,45,female,2485447.0
2037,45,male,2560176.0
2037,46,female,2471742.0
2037,46,male,2536743.0
2037,47,female,2455661.0
2037,47,male,2526456.0
2037,48,female,2406340.0
2037,48,male,2487134.0
2037,49,female,2375749.0
2037,49,male,2467352.0
2037,50,female,2306909.0
2037,50,male,2404626.0
2037,51,female,2288844.0
2037,51,male,2386405.0
2037,52,female,2257130.0
2037,52,male,2352190.0
2037,53,female,2232910.0
2037,53,male,2320752.0
2037,54,female,2203861.0
2037,54,male,2291617.0
2037,55,female,2186846.0
2037,55,male,2260794.0
2037,56,female,2151604.0
2037,56,male,2228586.0
2037,57,female,2095420.0
2037,57,male,2163456.0
2037,58,female,2022626.0
2037,58,male,2083649.0
2037,59,female,1965694.0
2037,59,male,2012605.0
2037,60,female,1907631.0
2037,60,male,1946426.0
2037,61,female,1872075.0
2037,61,male,1898684.0
2037,62,female,1847700.0
2037,62,male,1869803.0
2037,63,female,1826440.0
2037,63,male,1836807.0
2037,64,female,1820965.0
2037,64,male,1814528.0
2037,65,female,1885393.0
2037,65,male,1868723.0
2037,66,female,1937157.0
2037,66,male,1907137.0
2037,67,female,1900599.0
2037,67,male,1862346.0
2037,68,female,1827200.0
2037,68,male,1781942.0
2037,69,female,1790116.0
2037,69,male,1723342.0
2037,70,female,1775790.0
2037,70,male,1692197.0
2037,71,female,1805577.0
2037,71,male,1695339.0
2037,72,female,1811242.0
2037,72,male,1677410.0
2037,73,female,2021228.0
2037,73,male,1869412.0
2037,74,female,1698814.0
2037,74,male,1531095.0
2037,75,female,1822700.0
2037,75,male,1639782.0
2037,76,female,1761604.0
2037,76,male,1563612.0
2037,77,female,1774196.0
2037,77,male,1557715.0
2037,78,female,1621699.0
2037,78,male,1399456.0
2037,79,female,1575379.0
2037,79,male,1340446.0
2037,80,female,1507237.0
2037,80,male,1259165.0
2037,81,female,1405521.0
2037,81,male,1161892.0
2037,82,female,1330427.0
2037,82,male,1068967.0
2037,83,female,1213175.0
2037,83,male,949453.0
2037,84,female,1111481.0
2037,84,male,855305.0
2037,85,female,1013761.0
2037,85,male,767273.0
2037,86,female,870269.0
2037,86,male,651273.0
2037,87,female,789264.0
2037,87,male,580060.0
2037,88,female,702348.0
2037,88,male,506009.0
2037,89,female,626084.0
2037,89,male,443205.0
2037,90,female,526765.0
2037,90,male,364663.0
2037,91,female,391208.0
2037,91,male,260915.0
2037,92,female,306659.0
2037,92,male,194207.0
2037,93,female,258846.0
2037,93,male,157463.0
2037,94,female,203453.0
2037,94,male,120166.0
2037,95,female,151201.0
2037,95,male,83793.0
2037,96,female,106851.0
2037,96,male,55338.0
2037,97,female,75274.0
2037,97,male,37671.0
2037,98,female,53156.0
2037,98,male,23733.0
2037,99,female,36756.0
2037,99,male,15965.0
2037,100+,female,68442.0
2037,100+,male,24563.0
2038,16,female,1876898.0
2038,16,male,1967983.0
2038,17,female,1852235.0
2038,17,male,1938490.0
2038,18,female,1866901.0
2038,18,male,1939141.0
2038,19,female,1918950.0
2038,19,male,1961434.0
2038,20,female,1956009.0
2038,20,male,1986936.0
2038,21,female,1994523.0
2038,21,male,2020799.0
2038,22,female,2044683.0
2038,22,male,2069188.0
2038,23,female,2074356.0
2038,23,male,2101104.0
2038,24,female,2068039.0
2038,24,male,2109605.0
2038,25,female,2086945.0
2038,25,male,2134109.0
2038,26,female,2113974.0
2038,26,male,2173436.0
2038,27,female,2136628.0
2038,27,male,2203614.0
2038,28,female,2193275.0
2038,28,male,2265053.0
2038,29,female,2250854.0
2038,29,male,2328291.0
2038,30,female,2320113.0
2038,30,male,2397853.0
2038,31,female,2309209.0
2038,31,male,2396469.0
2038,32,female,2297423.0
2038,32,male,2385888.0
2038,33,female,2289341.0
2038,33,male,2384540.0
2038,34,female,2292816.0
2038,34,male,2390622.0
2038,35,female,2298339.0
2038,35,male,2399475.0
2038,36,female,2282843.0
2038,36,male,2384542.0
2038,37,female,2331341.0
2038,37,male,2434718.0
2038,38,female,2336641.0
2038,38,male,2439276.0
2038,39,female,2311296.0
2038,39,male,2409977.0
2038,40,female,2330724.0
2038,40,male,2434601.0
2038,41,female,2324915.0
2038,41,male,2423054.0
2038,42,female,2337798.0
2038,42,male,2443796.0
2038,43,female,2386734.0
2038,43,male,2486426.0
2038,44,female,2383404.0
2038,44,male,2483655.0
2038,45,female,2453525.0
2038,45,male,2550931.0
2038,46,female,2452407.0
2038,46,male,2529864.0
2038,47,female,2473694.0
2038,47,male,2544358.0
2038,48,female,2459200.0
2038,48,male,2543594.0
2038,49,female,2427102.0
2038,49,male,2519961.0
2038,50,female,2336549.0
2038,50,male,2434230.0
2038,51,female,2294535.0
2038,51,male,2393490.0
2038,52,female,2276636.0
2038,52,male,2378616.0
2038,53,female,2262015.0
2038,53,male,2358878.0
2038,54,female,2209441.0
2038,54,male,2306115.0
2038,55,female,2204042.0
2038,55,male,2290023.0
2038,56,female,2174844.0
2038,56,male,2258947.0
2038,57,female,2133578.0
2038,57,male,2206345.0
2038,58,female,2088090.0
2038,58,male,2159909.0
2038,59,female,2005600.0
2038,59,male,2066027.0
2038,60,female,1939983.0
2038,60,male,1991063.0
2038,61,female,1898674.0
2038,61,male,1931744.0
2038,62,female,1856394.0
2038,62,male,1883609.0
2038,63,female,1833298.0
2038,63,male,1853389.0
2038,64,female,1792222.0
2038,64,male,1795955.0
2038,65,female,1810735.0
2038,65,male,1801953.0
2038,66,female,1866266.0
2038,66,male,1840877.0
2038,67,female,1903570.0
2038,67,male,1868633.0
2038,68,female,1877322.0
2038,68,male,1835604.0
2038,69,female,1813793.0
2038,69,male,1754600.0
2038,70,female,1758468.0
2038,70,male,1689206.0
2038,71,female,1751024.0
2038,71,male,1656928.0
2038,72,female,1743564.0
2038,72,male,1629188.0
2038,73,female,1971867.0
2038,73,male,1835752.0
2038,74,female,1682532.0
2038,74,male,1522631.0
2038,75,female,1811581.0
2038,75,male,1637569.0
2038,76,female,1755688.0
2038,76,male,1564894.0
2038,77,female,1786039.0
2038,77,male,1575141.0
2038,78,female,1639467.0
2038,78,male,1422447.0
2038,79,female,1580924.0
2038,79,male,1353019.0
2038,80,female,1521287.0
2038,80,male,1279090.0
2038,81,female,1432189.0
2038,81,male,1192936.0
2038,82,female,1356905.0
2038,82,male,1097626.0
2038,83,female,1244141.0
2038,83,male,979670.0
2038,84,female,1140987.0
2038,84,male,883409.0
2038,85,female,1044669.0
2038,85,male,795443.0
2038,86,female,904661.0
2038,86,male,681147.0
2038,87,female,812574.0
2038,87,male,598872.0
2038,88,female,711273.0
2038,88,male,511501.0
2038,89,female,628670.0
2038,89,male,442957.0
2038,90,female,560535.0
2038,90,male,387147.0
2038,91,female,451003.0
2038,91,male,304610.0
2038,92,female,336356.0
2038,92,male,216090.0
2038,93,female,260120.0
2038,93,male,159004.0
2038,94,female,208179.0
2038,94,male,123610.0
2038,95,female,163710.0
2038,95,male,91469.0
2038,96,female,116270.0
2038,96,male,60847.0
2038,97,female,79687.0
2038,97,male,40231.0
2038,98,female,55245.0
2038,98,male,24815.0
2038,99,female,38401.0
2038,99,male,16722.0
2038,100+,female,71247.0
2038,100+,male,25860.0
2039,16,female,1872537.0
2039,16,male,1964658.0
2039,17,female,1867940.0
2039,17,male,1955698.0
2039,18,female,1848173.0
2039,18,male,1919734.0
2039,19,female,1879372.0
2039,19,male,1921651.0
2039,20,female,1924265.0
2039,20,male,1955057.0
2039,21,female,1948661.0
2039,21,male,1974588.0
2039,22,female,2005296.0
2039,22,male,2031747.0
2039,23,female,2061707.0
2039,23,male,2090065.0
2039,24,female,2076067.0
2039,24,male,2115902.0
2039,25,female,2092241.0
2039,25,male,2139585.0
2039,26,female,2108602.0
2039,26,male,2166762.0
2039,27,female,2118935.0
2039,27,male,2183044.0
2039,28,female,2161042.0
2039,28,male,2235559.0
2039,29,female,2204181.0
2039,29,male,2284506.0
2039,30,female,2281328.0
2039,30,male,2360637.0
2039,31,female,2314647.0
2039,31,male,2404512.0
2039,32,female,2330817.0
2039,32,male,2422416.0
2039,33,female,2315462.0
2039,33,male,2415966.0
2039,34,female,2307007.0
2039,34,male,2412178.0
2039,35,female,2316204.0
2039,35,male,2421437.0
2039,36,female,2288581.0
2039,36,male,2392890.0
2039,37,female,2318411.0
2039,37,male,2426238.0
2039,38,female,2342861.0
2039,38,male,2452686.0
2039,39,female,2328401.0
2039,39,male,2435400.0
2039,40,female,2342969.0
2039,40,male,2451549.0
2039,41,female,2326414.0
2039,41,male,2430876.0
2039,42,female,2321960.0
2039,42,male,2434500.0
2039,43,female,2367408.0
2039,43,male,2475102.0
2039,44,female,2357823.0
2039,44,male,2466130.0
2039,45,female,2420132.0
2039,45,male,2526894.0
2039,46,female,2421230.0
2039,46,male,2521417.0
2039,47,female,2454565.0
2039,47,male,2537898.0
2039,48,female,2477081.0
2039,48,male,2561250.0
2039,49,female,2480349.0
2039,49,male,2576905.0
2039,50,female,2387011.0
2039,50,male,2486002.0
2039,51,female,2323699.0
2039,51,male,2422663.0
2039,52,female,2281846.0
2039,52,male,2385177.0
2039,53,female,2281472.0
2039,53,male,2385092.0
2039,54,female,2238541.0
2039,54,male,2344145.0
2039,55,female,2209811.0
2039,55,male,2304756.0
2039,56,female,2192310.0
2039,56,male,2288697.0
2039,57,female,2156957.0
2039,57,male,2236816.0
2039,58,female,2126076.0
2039,58,male,2202474.0
2039,59,female,2070776.0
2039,59,male,2141554.0
2039,60,female,1979610.0
2039,60,male,2044022.0
2039,61,female,1930588.0
2039,61,male,1975834.0
2039,62,female,1882280.0
2039,62,male,1915829.0
2039,63,female,1841833.0
2039,63,male,1866764.0
2039,64,female,1799188.0
2039,64,male,1812365.0
2039,65,female,1782390.0
2039,65,male,1783886.0
2039,66,female,1792599.0
2039,66,male,1775676.0
2039,67,female,1834044.0
2039,67,male,1804136.0
2039,68,female,1880276.0
2039,68,male,1841792.0
2039,69,female,1863672.0
2039,69,male,1807508.0
2039,70,female,1782035.0
2039,70,male,1720155.0
2039,71,female,1733986.0
2039,71,male,1654149.0
2039,72,female,1690628.0
2039,72,male,1592195.0
2039,73,female,1898270.0
2039,73,male,1783222.0
2039,74,female,1641769.0
2039,74,male,1495633.0
2039,75,female,1794608.0
2039,75,male,1628967.0
2039,76,female,1745414.0
2039,76,male,1563308.0
2039,77,female,1780511.0
2039,77,male,1576979.0
2039,78,female,1650884.0
2039,78,male,1438905.0
2039,79,female,1598795.0
2039,79,male,1375903.0
2039,80,female,1527180.0
2039,80,male,1291685.0
2039,81,female,1445823.0
2039,81,male,1212161.0
2039,82,female,1382921.0
2039,82,male,1127323.0
2039,83,female,1269428.0
2039,83,male,1006509.0
2039,84,female,1170681.0
2039,84,male,912125.0
2039,85,female,1072931.0
2039,85,male,822117.0
2039,86,female,932718.0
2039,86,male,706635.0
2039,87,female,845173.0
2039,87,male,626815.0
2039,88,female,732761.0
2039,88,male,528545.0
2039,89,female,637138.0
2039,89,male,448207.0
2039,90,female,563253.0
2039,90,male,387293.0
2039,91,female,480217.0
2039,91,male,323648.0
2039,92,female,388025.0
2039,92,male,252481.0
2039,93,female,285529.0
2039,93,male,177092.0
2039,94,female,209404.0
2039,94,male,124973.0
2039,95,female,167654.0
2039,95,male,94192.0
2039,96,female,125970.0
2039,96,male,66478.0
2039,97,female,86771.0
2039,97,male,44278.0
2039,98,female,58528.0
2039,98,male,26530.0
2039,99,female,39945.0
2039,99,male,17506.0
2039,100+,female,74346.0
2039,100+,male,27202.0
2040,16,female,1852520.0
2040,16,male,1944353.0
2040,17,female,1863779.0
2040,17,male,1952650.0
2040,18,female,1863635.0
2040,18,male,1936612.0
2040,19,female,1860352.0
2040,19,male,1902278.0
2040,20,female,1884809.0
2040,20,male,1915694.0
2040,21,female,1917414.0
2040,21,male,1943457.0
2040,22,female,1959270.0
2040,22,male,1985558.0
2040,23,female,2021937.0
2040,23,male,2052339.0
2040,24,female,2063506.0
2040,24,male,2105026.0
2040,25,female,2100398.0
2040,25,male,2146069.0
2040,26,female,2114016.0
2040,26,male,2172414.0
2040,27,female,2113705.0
2040,27,male,2176599.0
2040,28,female,2143419.0
2040,28,male,2215103.0
2040,29,female,2172209.0
2040,29,male,2255272.0
2040,30,female,2234575.0
2040,30,male,2316969.0
2040,31,female,2276399.0
2040,31,male,2367829.0
2040,32,female,2336375.0
2040,32,male,2430639.0
2040,33,female,2349182.0
2040,33,male,2452877.0
2040,34,female,2333509.0
2040,34,male,2444055.0
2040,35,female,2330912.0
2040,35,male,2443748.0
2040,36,female,2306849.0
2040,36,male,2415281.0
2040,37,female,2324634.0
2040,37,male,2435140.0
2040,38,female,2330196.0
2040,38,male,2444627.0
2040,39,female,2334540.0
2040,39,male,2448829.0
2040,40,female,2360125.0
2040,40,male,2477255.0
2040,41,female,2338687.0
2040,41,male,2447728.0
2040,42,female,2323440.0
2040,42,male,2442317.0
2040,43,female,2351372.0
2040,43,male,2465783.0
2040,44,female,2338881.0
2040,44,male,2455184.0
2040,45,female,2394325.0
2040,45,male,2509380.0
2040,46,female,2388382.0
2040,46,male,2497825.0
2040,47,female,2423572.0
2040,47,male,2530020.0
2040,48,female,2458067.0
2040,48,male,2555122.0
2040,49,female,2498162.0
2040,49,male,2594381.0
2040,50,female,2439294.0
2040,50,male,2541908.0
2040,51,female,2373836.0
2040,51,male,2474052.0
2040,52,female,2310532.0
2040,52,male,2413959.0
2040,53,female,2286236.0
2040,53,male,2391171.0
2040,54,female,2257698.0
2040,54,male,2369910.0
2040,55,female,2239215.0
2040,55,male,2342909.0
2040,56,female,2198234.0
2040,56,male,2303663.0
2040,57,female,2174640.0
2040,57,male,2266811.0
2040,58,female,2149714.0
2040,58,male,2233316.0
2040,59,female,2108416.0
2040,59,male,2183527.0
2040,60,female,2044212.0
2040,60,male,2118683.0
2040,61,female,1970286.0
2040,61,male,2028523.0
2040,62,female,1913665.0
2040,62,male,1959391.0
2040,63,female,1867053.0
2040,63,male,1898168.0
2040,64,female,1807488.0
2040,64,male,1825161.0
2040,65,female,1789551.0
2040,65,male,1800380.0
2040,66,female,1764768.0
2040,66,male,1758227.0
2040,67,female,1761884.0
2040,67,male,1740778.0
2040,68,female,1811755.0
2040,68,male,1778634.0
2040,69,female,1866647.0
2040,69,male,1813606.0
2040,70,female,1831185.0
2040,70,male,1772114.0
2040,71,female,1757558.0
2040,71,male,1684778.0
2040,72,female,1674259.0
2040,72,male,1589696.0
2040,73,female,1840406.0
2040,73,male,1742674.0
2040,74,female,1580598.0
2040,74,male,1453057.0
2040,75,female,1751506.0
2040,75,male,1600546.0
2040,76,female,1729463.0
2040,76,male,1555544.0
2040,77,female,1770573.0
2040,77,male,1575944.0
2040,78,female,1646254.0
2040,78,male,1441134.0
2040,79,female,1610438.0
2040,79,male,1392404.0
2040,80,female,1544978.0
2040,80,male,1314158.0
2040,81,female,1451949.0
2040,81,male,1224669.0
2040,82,female,1396424.0
2040,82,male,1145880.0
2040,83,female,1294081.0
2040,83,male,1034140.0
2040,84,female,1195034.0
2040,84,male,937709.0
2040,85,female,1101401.0
2040,85,male,849405.0
2040,86,female,958431.0
2040,86,male,730808.0
2040,87,female,871887.0
2040,87,male,650761.0
2040,88,female,762654.0
2040,88,male,553673.0
2040,89,female,656873.0
2040,89,male,463587.0
2040,90,female,571246.0
2040,90,male,392247.0
2040,91,female,482860.0
2040,91,male,324047.0
2040,92,female,413450.0
2040,92,male,268501.0
2040,93,female,329627.0
2040,93,male,207102.0
2040,94,female,230059.0
2040,94,male,139340.0
2040,95,female,168787.0
2040,95,male,95336.0
2040,96,female,129097.0
2040,96,male,68518.0
2040,97,female,94076.0
2040,97,male,48421.0
2040,98,female,63773.0
2040,98,male,29230.0
2040,99,female,42352.0
2040,99,male,18738.0
2040,100+,female,77570.0
2040,100+,male,28588.0
2041,16,female,1844196.0
2041,16,male,1935741.0
2041,17,female,1844508.0
2041,17,male,1933231.0
2041,18,female,1859709.0
2041,18,male,1933907.0
2041,19,female,1875777.0
2041,19,male,1918926.0
2041,20,female,1865633.0
2041,20,male,1896326.0
2041,21,female,1878370.0
2041,21,male,1904673.0
2041,22,female,1928265.0
2041,22,male,1954852.0
2041,23,female,1975662.0
2041,23,male,2006021.0
2041,24,female,2023687.0
2041,24,male,2067170.0
2041,25,female,2087810.0
2041,25,male,2135301.0
2041,26,female,2122304.0
2041,26,male,2179108.0
2041,27,female,2119207.0
2041,27,male,2182382.0
2041,28,female,2138298.0
2041,28,male,2208840.0
2041,29,female,2154777.0
2041,29,male,2235066.0
2041,30,female,2202592.0
2041,30,male,2287849.0
2041,31,female,2230295.0
2041,31,male,2324756.0
2041,32,female,2298208.0
2041,32,male,2394191.0
2041,33,female,2354841.0
2041,33,male,2461281.0
2041,34,female,2367537.0
2041,34,male,2481296.0
2041,35,female,2357841.0
2041,35,male,2476096.0
2041,36,female,2321828.0
2041,36,male,2437964.0
2041,37,female,2343641.0
2041,37,male,2458386.0
2041,38,female,2336817.0
2041,38,male,2453969.0
2041,39,female,2322221.0
2041,39,male,2441227.0
2041,40,female,2366275.0
2041,40,male,2490933.0
2041,41,female,2355612.0
2041,41,male,2473225.0
2041,42,female,2335723.0
2041,42,male,2459151.0
2041,43,female,2352811.0
2041,43,male,2473615.0
2041,44,female,2322967.0
2041,44,male,2445961.0
2041,45,female,2375158.0
2041,45,male,2498445.0
2041,46,female,2362992.0
2041,46,male,2480744.0
2041,47,female,2390710.0
2041,47,male,2506427.0
2041,48,female,2427167.0
2041,48,male,2547725.0
2041,49,female,2479095.0
2041,49,male,2588520.0
2041,50,female,2456587.0
2041,50,male,2558735.0
2041,51,female,2425763.0
2041,51,male,2529450.0
2041,52,female,2360362.0
2041,52,male,2465050.0
2041,53,female,2314689.0
2041,53,male,2419770.0
2041,54,female,2261978.0
2041,54,male,2375485.0
2041,55,female,2258290.0
2041,55,male,2368403.0
2041,56,female,2227796.0
2041,56,male,2341971.0
2041,57,female,2180703.0
2041,57,male,2281885.0
2041,58,female,2167704.0
2041,58,male,2263809.0
2041,59,female,2132221.0
2041,59,male,2214557.0
2041,60,female,2081354.0
2041,60,male,2160013.0
2041,61,female,2034882.0
2041,61,male,2102609.0
2041,62,female,1953306.0
2041,62,male,2011818.0
2041,63,female,1897976.0
2041,63,male,1941223.0
2041,64,female,1831823.0
2041,64,male,1855409.0
2041,65,female,1797754.0
2041,65,male,1812845.0
2041,66,female,1772099.0
2041,66,male,1774687.0
2041,67,female,1734765.0
2041,67,male,1724014.0
2041,68,female,1740724.0
2041,68,male,1716694.0
2041,69,female,1798805.0
2041,69,male,1751826.0
2041,70,female,1834182.0
2041,70,male,1778121.0
2041,71,female,1806208.0
2041,71,male,1735799.0
2041,72,female,1697376.0
2041,72,male,1619480.0
2041,73,female,1822731.0
2041,73,male,1740180.0
2041,74,female,1532270.0
2041,74,male,1420010.0
2041,75,female,1686399.0
2041,75,male,1555249.0
2041,76,female,1688317.0
2041,76,male,1528868.0
2041,77,female,1754825.0
2041,77,male,1568585.0
2041,78,female,1637555.0
2041,78,male,1440747.0
2041,79,female,1606439.0
2041,79,male,1395144.0
2041,80,female,1556727.0
2041,80,male,1330471.0
2041,81,female,1469384.0
2041,81,male,1246570.0
2041,82,female,1402911.0
2041,82,male,1158309.0
2041,83,female,1307100.0
2041,83,male,1051585.0
2041,84,female,1218600.0
2041,84,male,963884.0
2041,85,female,1124845.0
2041,85,male,873790.0
2041,86,female,984358.0
2041,86,male,755568.0
2041,87,female,896436.0
2041,87,male,673528.0
2041,88,female,787267.0
2041,88,male,575309.0
2041,89,female,684169.0
2041,89,male,486086.0
2041,90,female,589351.0
2041,90,male,406074.0
2041,91,female,490029.0
2041,91,male,328467.0
2041,92,female,416031.0
2041,92,male,269087.0
2041,93,female,351500.0
2041,93,male,220464.0
2041,94,female,265807.0
2041,94,male,163117.0
2041,95,female,185578.0
2041,95,male,106397.0
2041,96,female,130064.0
2041,96,male,69414.0
2041,97,female,96487.0
2041,97,male,49957.0
2041,98,female,69188.0
2041,98,male,31998.0
2041,99,female,46175.0
2041,99,male,20668.0
2041,100+,female,81470.0
2041,100+,male,30304.0
2042,16,female,1840768.0
2042,16,male,1932305.0
2042,17,female,1836904.0
2042,17,male,1925461.0
2042,18,female,1841116.0
2042,18,male,1915428.0
2042,19,female,1872098.0
2042,19,male,1916613.0
2042,20,female,1881027.0
2042,20,male,1912917.0
2042,21,female,1859222.0
2042,21,male,1885440.0
2042,22,female,1889313.0
2042,22,male,1916245.0
2042,23,female,1944845.0
2042,23,male,1975647.0
2042,24,female,1977550.0
2042,24,male,2020916.0
2042,25,female,2047539.0
2042,25,male,2097079.0
2042,26,female,2109720.0
2042,26,male,2168454.0
2042,27,female,2127568.0
2042,27,male,2189225.0
2042,28,female,2143944.0
2042,28,male,2214823.0
2042,29,female,2149802.0
2042,29,male,2229033.0
2042,30,female,2185200.0
2042,30,male,2267790.0
2042,31,female,2198793.0
2042,31,male,2296064.0
2042,32,female,2252204.0
2042,32,male,2351361.0
2042,33,female,2316801.0
2042,33,male,2424994.0
2042,34,female,2373279.0
2042,34,male,2489856.0
2042,35,female,2392250.0
2042,35,male,2513706.0
2042,36,female,2348773.0
2042,36,male,2470257.0
2042,37,female,2359154.0
2042,37,male,2481860.0
2042,38,female,2356347.0
2042,38,male,2477820.0
2042,39,female,2329155.0
2042,39,male,2450891.0
2042,40,female,2354067.0
2042,40,male,2483615.0
2042,41,female,2361662.0
2042,41,male,2486875.0
2042,42,female,2352411.0
2042,42,male,2484580.0
2042,43,female,2365250.0
2042,43,male,2490541.0
2042,44,female,2324290.0
2042,44,male,2453608.0
2042,45,female,2358854.0
2042,45,male,2489012.0
2042,46,female,2344067.0
2042,46,male,2470060.0
2042,47,female,2365302.0
2042,47,male,2489454.0
2042,48,female,2394207.0
2042,48,male,2523975.0
2042,49,female,2448022.0
2042,49,male,2581521.0
2042,50,female,2437930.0
2042,50,male,2553281.0
2042,51,female,2442741.0
2042,51,male,2545794.0
2042,52,female,2411951.0
2042,52,male,2520043.0
2042,53,female,2364611.0
2042,53,male,2470901.0
2042,54,female,2289874.0
2042,54,male,2403684.0
2042,55,female,2262158.0
2042,55,male,2373550.0
2042,56,female,2246697.0
2042,56,male,2367232.0
2042,57,female,2210354.0
2042,57,male,2320030.0
2042,58,female,2173941.0
2042,58,male,2279122.0
2042,59,female,2150439.0
2042,59,male,2245342.0
2042,60,female,2105234.0
2042,60,male,2191184.0
2042,61,female,2071857.0
2042,61,male,2143464.0
2042,62,female,2017667.0
2042,62,male,2085332.0
2042,63,female,1937610.0
2042,63,male,1993377.0
2042,64,female,1861999.0
2042,64,male,1897444.0
2042,65,female,1821579.0
2042,65,male,1842482.0
2042,66,female,1780192.0
2042,66,male,1786761.0
2042,67,female,1742225.0
2042,67,male,1740372.0
2042,68,female,1714176.0
2042,68,male,1700497.0
2042,69,female,1728551.0
2042,69,male,1691327.0
2042,70,female,1767728.0
2042,70,male,1717962.0
2042,71,female,1809272.0
2042,71,male,1741743.0
2042,72,female,1744563.0
2042,72,male,1668694.0
2042,73,female,1848330.0
2042,73,male,1773216.0
2042,74,female,1517720.0
2042,74,male,1418220.0
2042,75,female,1634719.0
2042,75,male,1519903.0
2042,76,female,1625745.0
2042,76,male,1485883.0
2042,77,female,1713517.0
2042,77,male,1542182.0
2042,78,female,1623432.0
2042,78,male,1434489.0
2042,79,female,1598476.0
2042,79,male,1395360.0
2042,80,female,1553368.0
2042,80,male,1333645.0
2042,81,female,1481038.0
2042,81,male,1262569.0
2042,82,female,1420310.0
2042,82,male,1179642.0
2042,83,female,1313772.0
2042,83,male,1063610.0
2042,84,female,1231290.0
2042,84,male,980605.0
2042,85,female,1147372.0
2042,85,male,898590.0
2042,86,female,1005795.0
2042,86,male,777760.0
2042,87,female,921209.0
2042,87,male,696866.0
2042,88,female,809955.0
2042,88,male,595936.0
2042,89,female,706763.0
2042,89,male,505557.0
2042,90,female,614264.0
2042,90,male,426158.0
2042,91,female,505882.0
2042,91,male,340324.0
2042,92,female,422515.0
2042,92,male,273014.0
2042,93,female,353987.0
2042,93,male,221180.0
2042,94,female,283694.0
2042,94,male,173835.0
2042,95,female,214567.0
2042,95,male,124661.0
2042,96,female,143094.0
2042,96,male,77532.0
2042,97,female,97289.0
2042,97,male,50662.0
2042,98,female,71022.0
2042,98,male,33050.0
2042,99,female,50128.0
2042,99,male,22652.0
2042,100+,female,86823.0
2042,100+,male,32699.0
2043,16,female,1834885.0
2043,16,male,1926385.0
2043,17,female,1833693.0
2043,17,male,1922311.0
2043,18,female,1834136.0
2043,18,male,1908446.0
2043,19,female,1853988.0
2043,19,male,1899020.0
2043,20,female,1877631.0
2043,20,male,1911004.0
2043,21,female,1874539.0
2043,21,male,1901988.0
2043,22,female,1870078.0
2043,22,male,1896999.0
2043,23,female,1905918.0
2043,23,male,1937097.0
2043,24,female,1947188.0
2043,24,male,1991012.0
2043,25,female,2001090.0
2043,25,male,2050619.0
2043,26,female,2069085.0
2043,26,male,2129865.0
2043,27,female,2115111.0
