GEOID,AGE_GROUP,SEX,INMIG2029,OUTMIG2029,NETMIG2029,INMIG2034,OUTMIG2034,NETMIG2034,INMIG2039,OUTMIG2039,NETMIG2039,INMIG2044,OUTMIG2044,NETMIG2044,INMIG2049,OUTMIG2049,NETMIG2049,INMIG2054,OUTMIG2054,NETMIG2054,INMIG2059,OUTMIG2059,NETMIG2059,INMIG2064,OUTMIG2064,NETMIG2064,INMIG2069,OUTMIG2069,NETMIG2069,INMIG2074,OUTMIG2074,NETMIG2074,INMIG2079,OUTMIG2079,NETMIG2079,INMIG2084,OUTMIG2084,NETMIG2084,INMIG2089,OUTMIG2089,NETMIG2089,INMIG2094,OUTMIG2094,NETMIG2094
31,80-84,MALE,150.32889001956124,90.72404577191048,59.60484424765076,210.64621528958864,128.07325597928573,82.5729593103029,261.85355447531225,166.76887193806425,95.084682537248,307.09281501593966,197.0076492202265,110.08516579571315,332.14441057093353,211.5815978206607,120.56281275027283,322.70907909799905,194.0380894544717,128.67098964352735,345.44988546003833,207.91548935088153,137.5343961091568,359.30070620442024,223.156765181249,136.14394102317124,429.16140992064544,268.74483223986346,160.41657768078198,463.1708860527146,273.97060974335375,189.20027630936085,512.9804766560386,285.7661042732863,227.2143723827523,517.1024608366055,290.8914935858612,226.21096725074426,546.9849275523617,323.46729670274806,223.51763084961362,577.5694434838172,339.5143971160832,238.05504636773395
31,85+,FEMALE,69.90850879506421,31.489198676471158,38.419310118593046,84.96356486938137,34.321994121188126,50.641570748193246,114.15052511905107,44.93949656627576,69.2110285527753,142.20683879045023,56.50116354297662,85.70567524747361,160.2755080797625,62.37415257202369,97.9013555077388,159.77969797357179,59.58193142871215,100.19776654485963,150.07481661203516,52.94348553818522,97.13133107384994,155.36396125975838,55.76450746782395,99.59945379193444,176.2598500690001,69.47090527375919,106.78894479524091,214.22686678759618,90.03098382370058,124.1958829638956,240.65849887750153,98.56939221416324,142.08910666333827,258.77416974183257,99.8914103639771,158.88275937785545,263.1823871429449,100.71213026411192,162.47025687883297,285.2060278982217,116.40218559142117,168.8038423068005
31,85+,MALE,34.41054789915937,9.31005968064583,25.10048821851354,45.34643766545082,11.73297914733973,33.61345851811109,62.49422410773607,16.730036607975464,45.76418749976061,78.79169392160762,22.52327116567119,56.26842275593643,92.87658902174033,26.635830391916777,66.24075862982355,97.9097021647593,25.92215485544435,71.98754730931495,100.30662562416056,25.621057632593576,74.68556799156698,112.67884575923513,31.411755466398194,81.26709029283694,134.17019753360947,44.18120152130371,89.98899601230576,167.61819901296425,59.99410383806494,107.62409517489931,192.58005680957243,66.99786234673068,125.58219446284174,214.0228980210444,69.94162361555158,144.08127440549282,227.93029870681684,74.77956067262167,153.15073803419517,254.7094008773644,90.38596816281829,164.32343271454613
32,0-4,FEMALE,5940.922272790218,5135.713878397445,805.2083943927728,5836.087032482521,4820.331868028954,1015.755164453567,5961.182418187158,4627.265363997145,1333.917054190013,6056.380335135341,4477.83053507166,1578.5498000636808,6118.793290244181,4401.033940456337,1717.7593497878433,6072.051625651327,4305.9038833906325,1766.147742260695,5945.474115007243,4149.09959067455,1796.374524332693,5834.230074333277,3972.9262854347476,1861.3037888985295,5803.398431237274,3848.0182040977293,1955.3802271395448,5843.782384241605,3789.2730438804037,2054.509340361201,5899.296545722877,3762.8798414120547,2136.4167043108228,5916.640701148603,3729.172564654725,2187.4681364938774,5883.6663377884715,3671.277846392234,2212.3884913962374,5822.532692402825,3596.651905913999,2225.880786488826
32,0-4,MALE,6308.652834878066,5827.659340376857,480.99349450120917,6212.764285291728,5472.038883744887,740.7254015468407,6356.402458201974,5254.646910640807,1101.755547561167,6464.803893909688,5086.582812019093,1378.221081890595,6533.843287230811,5000.817498750515,1533.025788480296,6483.541958294197,4893.843200631418,1589.698757662779,6348.06466129422,4716.574288756067,1631.4903725381528,6230.830291948176,4517.178637294742,1713.651654653434,6200.827227260392,4375.824128774198,1825.0030984861942,6247.075265146736,4309.659857478439,1937.4154076682962,6308.526463442229,4280.135424792698,2028.3910386495309,6327.959573510257,4242.35424287867,2085.605330631586,6292.787689552934,4176.902543801366,2115.8851457515684,6227.582496524375,4092.329708678404,2135.2527878459705
32,10-14,FEMALE,6295.615408002964,5756.286295550662,539.3291124523021,6081.407214539642,5580.901246948371,500.50596759127075,5695.5415820010385,5009.995768693675,685.5458133073635,5661.934550133312,4737.265377497368,924.669172635944,5781.3452723251285,4588.578869549001,1192.7664027761275,5867.819334734116,4473.147981427539,1394.6713533065767,5926.21069768161,4415.525967245139,1510.684730436471,5888.241122950896,4330.701634825708,1557.5394881251877,5776.920544413538,4184.834690802007,1592.085853611531,5678.69283157728,4024.111727267359,1654.581104309921,5652.3875579335945,3915.427616599467,1736.9599413341275,5687.9702557188775,3870.2066132430173,1817.7636424758603,5735.766538960951,3853.9178166476117,1881.8487223133393,5749.866639971598,3827.2873112449724,1922.5793287266251
32,10-14,MALE,6668.756704059478,6390.517557420446,278.2391466390318,6446.168216681053,6111.925103534959,334.2431131460944,6045.636886441001,5480.513518657154,565.1233677838463,6024.515249247945,5186.2768486896575,838.2384005582871,6163.153732668032,5027.198373771137,1135.9553588968947,6263.764659249448,4903.762608693798,1360.0020505556504,6330.781661674326,4842.540470370486,1488.2411913038395,6293.669407469885,4750.72704653407,1542.9423609358155,6178.415816698835,4591.915456007285,1586.5003606915507,6077.620207146447,4417.008877546399,1660.6113296000476,6053.036436864583,4298.963144152841,1754.0732927117424,6093.582876175027,4250.460268305168,1843.1226078698592,6146.382004404459,4233.448245440533,1912.9337589639254,6162.926088895081,4204.987498770985,1957.9385901240958
32,15-19,FEMALE,8072.652565943075,9611.63210223465,-1538.9795362915738,7746.046978202191,9695.212442098225,-1949.1654638960345,7509.085038708351,9400.104816600508,-1891.0197778921565,7074.510823777207,8465.615498712357,-1391.10467493515,7035.95263339049,8033.937236949348,-997.984603558858,7181.781059650502,7812.253816840459,-630.4727571899566,7290.230728162877,7639.573515804834,-349.3427876419564,7362.494659000749,7555.217594111962,-192.7229351112128,7315.121910304923,7418.480385835755,-103.35847553083204,7179.332796161486,7178.236857823971,1.0959383375147809,7059.700881065073,6915.731398024177,143.9694830408962,7026.3005878036165,6742.263152806653,284.0374349969634,7067.32396616293,6674.825981059301,392.4979851036296,7122.9686930043745,6654.047796967255,468.92089603711975
32,15-19,MALE,8652.23568739665,11042.229723801916,-2389.9940364052673,8339.397568856873,11055.614318139696,-2716.216749282823,8093.98747342835,10586.307229884327,-2492.319756455977,7643.471879266583,9527.949925766485,-1884.4780464999021,7625.17803396106,9052.932850359179,-1427.7548163981191,7795.854744015005,8812.544058184947,-1016.689314169942,7923.335794256033,8625.641003933924,-702.3052096778911,8007.048506067762,8535.49155449182,-528.4430484240584,7959.673194147416,8384.714642693189,-425.04144854577225,7817.794175180596,8116.860898559722,-299.0667233791264,7693.892462609594,7824.34709138945,-130.45462877985574,7661.560137134059,7631.627446194099,29.932690939959684,7707.925661890458,7558.356085352535,149.56957653792324,7769.053929097944,7537.279558524589,231.77437057335464
32,20-24,FEMALE,13068.369296159352,8852.394522587121,4215.97477357223,13656.87668483514,9193.321398916834,4463.555285918306,13173.949661758403,9237.96944822284,3935.980213535562,12826.294280549382,8958.877038199926,3867.4172423494565,12209.016662187905,8102.795981343742,4106.220680844163,12150.211701247072,7722.476340940451,4427.73536030662,12411.784809527366,7543.241904992494,4868.542904534872,12612.167934418607,7403.252568063822,5208.915366354785,12745.59615593627,7337.177115234427,5408.419040701842,12680.61002721226,7213.658863885936,5466.951163326325,12470.592530026082,6991.085428501819,5479.507101524264,12284.249581610766,6750.398690397339,5533.850891213427,12235.390378811604,6595.84934341524,5639.541035396364,12307.042680343478,6541.055232531189,5765.987447812289
