GEOID,AGE_GROUP,SEX,2029,2034,2039,2044,2049,2054,2059,2064,2069,2074,2079,2084,2089,2094
04,50-54,FEMALE,215742.0,236284.0,245710.0,266184.0,260454.0,264134.0,267409.0,252941.0,244741.0,230166.0,225576.0,226959.0,227089.0,225312.0
04,55-59,FEMALE,220047.0,212045.0,232772.0,242096.0,262353.0,256664.0,260554.0,264278.0,250374.0,242534.0,228416.0,224046.0,225608.0,225943.0
04,60-64,FEMALE,218049.0,216989.0,209311.0,230332.0,239677.0,259936.0,254226.0,258375.0,262625.0,249247.0,241778.0,228091.0,223950.0,225739.0
04,65-69,FEMALE,235308.0,214697.0,214061.0,206831.0,228389.0,237993.0,258482.0,252840.0,257382.0,262324.0,249543.0,242527.0,229303.0,225466.0
04,70-74,FEMALE,229135.0,230136.0,210408.0,210235.0,203599.0,225805.0,235704.0,256450.0,250929.0,255944.0,261645.0,249514.0,243020.0,230250.0
04,75-79,FEMALE,198110.0,217779.0,219945.0,201787.0,202406.0,196765.0,219373.0,229650.0,250559.0,245525.0,251146.0,257673.0,246504.0,240782.0
04,80-84,FEMALE,146346.0,173662.0,192570.0,196123.0,181170.0,183047.0,179166.0,201301.0,211827.0,232208.0,228287.0,234535.0,241925.0,232592.0
04,85+,FEMALE,111258.0,153403.0,192398.0,222542.0,236019.0,226211.0,225701.0,226007.0,253181.0,278120.0,308748.0,316673.0,327030.0,343558.0
04,0-4,MALE,200054.0,199618.0,197442.0,192660.0,184530.0,175904.0,169083.0,165400.0,163972.0,162642.0,159940.0,155924.0,151671.0,148305.0
04,10-14,MALE,225907.0,207408.0,202107.0,202188.0,200539.0,196387.0,188846.0,180612.0,174027.0,170515.0,169265.0,168149.0,165669.0,161844.0
04,15-19,MALE,238456.0,227128.0,209059.0,203935.0,204174.0,202705.0,198786.0,191468.0,183377.0,176878.0,173428.0,172244.0,171207.0,168812.0
04,20-24,MALE,264919.0,241650.0,230754.0,213152.0,208307.0,208813.0,207680.0,204201.0,197292.0,189455.0,183110.0,179779.0,178729.0,177856.0
04,25-29,MALE,275399.0,270328.0,248893.0,238599.0,221760.0,217203.0,218039.0,217328.0,214377.0,207954.0,200420.0,194249.0,191043.0,190134.0
04,30-34,MALE,277982.0,277485.0,274303.0,254616.0,245041.0,228963.0,224676.0,225755.0,225380.0,222859.0,216865.0,209640.0,203659.0,200569.0
04,35-39,MALE,283613.0,279728.0,280494.0,279013.0,260979.0,252015.0,236716.0,232725.0,234061.0,234023.0,231914.0,226335.0,219419.0,213638.0
04,40-44,MALE,264023.0,284574.0,281163.0,282850.0,282600.0,265715.0,257348.0,242816.0,239162.0,240760.0,241016.0,239251.0,234030.0,227409.0
04,45-49,MALE,251029.0,264232.0,285111.0,281926.0,284394.0,285206.0,269387.0,261598.0,247780.0,244456.0,246321.0,246870.0,245442.0,240566.0
04,5-9,MALE,206198.0,200633.0,200555.0,198697.0,194313.0,186550.0,178175.0,171508.0,167934.0,166618.0,165419.0,162853.0,158954.0,154782.0
04,50-54,MALE,219847.0,248730.0,261948.0,282728.0,279661.0,282743.0,284323.0,269362.0,262053.0,248823.0,245787.0,247896.0,248710.0,247575.0
04,55-59,MALE,218860.0,215239.0,243819.0,256793.0,277363.0,274595.0,278298.0,280638.0,266640.0,259907.0,247380.0,244701.0,247099.0,248230.0
04,60-64,MALE,211166.0,214241.0,211001.0,239386.0,252281.0,272861.0,270445.0,274899.0,278123.0,265146.0,259091.0,247340.0,245095.0,247883.0
04,65-69,MALE,216985.0,204275.0,208063.0,205439.0,233741.0,246817.0,267630.0,265778.0,271170.0,275486.0,263730.0,258520.0,247684.0,246018.0
04,70-74,MALE,200070.0,206844.0,195580.0,199956.0,198021.0,226292.0,239568.0,260603.0,259356.0,265776.0,271213.0,260719.0,256438.0,246526.0
04,75-79,MALE,163204.0,182417.0,190129.0,180808.0,186003.0,185203.0,213005.0,226530.0,247620.0,247329.0,254847.0,261460.0,252584.0,249512.0
04,80-84,MALE,120252.0,136141.0,153945.0,162199.0,155656.0,161768.0,162435.0,188512.0,201914.0,222277.0,223212.0,231628.0,239401.0,232855.0
04,85+,MALE,84624.0,113725.0,137313.0,160538.0,176543.0,177614.0,185515.0,192865.0,222874.0,250035.0,280831.0,295820.0,312725.0,332619.0
05,0-4,FEMALE,83199.0,81054.0,79543.0,77604.0,74389.0,70598.0,67098.0,64579.0,62986.0,61601.0,59816.0,57599.0,55341.0,53436.0
05,10-14,FEMALE,96218.0,88148.0,82751.0,80777.0,79409.0,77601.0,74506.0,70820.0,67411.0,64972.0,63449.0,62130.0,60405.0,58238.0
05,15-19,FEMALE,98145.0,96088.0,88076.0,82729.0,80785.0,79440.0,77655.0,74585.0,70923.0,67536.0,65116.0,63609.0,62306.0,60597.0
05,20-24,FEMALE,106030.0,100409.0,98332.0,90313.0,85025.0,83161.0,81883.0,80159.0,77125.0,73478.0,70101.0,67704.0,66236.0,64977.0
05,25-29,FEMALE,100879.0,105372.0,99908.0,97850.0,89972.0,84821.0,83041.0,81831.0,80176.0,77215.0,73638.0,70325.0,67985.0,66568.0
05,30-34,FEMALE,98800.0,99863.0,104294.0,98985.0,96965.0,89250.0,84231.0,82522.0,81367.0,79772.0,76884.0,73383.0,70139.0,67854.0
05,35-39,FEMALE,103521.0,97686.0,98787.0,103160.0,98021.0,96049.0,88516.0,83641.0,82010.0,80916.0,79386.0,76579.0,73161.0,69992.0
05,40-44,FEMALE,99006.0,102457.0,96773.0,97922.0,102280.0,97273.0,95357.0,87967.0,83204.0,81641.0,80602.0,79128.0,76385.0,73032.0
05,45-49,FEMALE,98965.0,97942.0,101458.0,95922.0,97125.0,101478.0,96602.0,94746.0,87495.0,82841.0,81346.0,80363.0,78946.0,76265.0
05,5-9,FEMALE,88240.0,82789.0,80785.0,79393.0,77562.0,74442.0,70732.0,67301.0,64843.0,63304.0,61969.0,60228.0,58047.0,55819.0
05,50-54,FEMALE,90238.0,97323.0,96448.0,100032.0,94676.0,95946.0,100311.0,95584.0,93814.0,86723.0,82191.0,80773.0,79853.0,78500.0
05,55-59,FEMALE,92205.0,87850.0,94922.0,94231.0,97891.0,92787.0,94149.0,98530.0,94007.0,92362.0,85493.0,81127.0,79812.0,78979.0
05,60-64,FEMALE,89049.0,88791.0,84839.0,91932.0,91497.0,95278.0,90520.0,92038.0,96469.0,92229.0,90762.0,84178.0,80030.0,78863.0
05,65-69,FEMALE,95345.0,83819.0,83922.0,80483.0,87527.0,87403.0,91302.0,87002.0,88700.0,93173.0,89300.0,88073.0,81878.0,78022.0
05,70-74,FEMALE,86921.0,87896.0,77669.0,78160.0,75284.0,82216.0,82418.0,86416.0,82635.0,84516.0,89018.0,85564.0,84616.0,78876.0
05,75-79,FEMALE,70442.0,76809.0,78226.0,69635.0,70607.0,68437.0,75186.0,75781.0,79881.0,76769.0,78879.0,83405.0,80490.0,79910.0
05,80-84,FEMALE,48842.0,56487.0,62385.0,64259.0,57883.0,59414.0,58182.0,64535.0,65614.0,69752.0,67577.0,69956.0,74434.0,72296.0
05,85+,FEMALE,34524.0,42081.0,50236.0,57034.0,60261.0,56011.0,56825.0,57413.0,65114.0,70037.0,75986.0,76067.0,78747.0,85000.0
05,0-4,MALE,87359.0,85107.0,83521.0,81485.0,78109.0,74128.0,70453.0,67808.0,66136.0,64681.0,62806.0,60479.0,58108.0,56108.0
05,10-14,MALE,101244.0,92861.0,87201.0,85132.0,83697.0,81799.0,78544.0,74665.0,71078.0,68512.0,66911.0,65523.0,63707.0,61430.0
05,15-19,MALE,104052.0,101187.0,92873.0,87277.0,85248.0,83844.0,81974.0,78748.0,74895.0,71332.0,68787.0,67205.0,65834.0,64035.0
05,20-24,MALE,111428.0,106137.0,103300.0,95053.0,89593.0,87677.0,86369.0,84588.0,81425.0,77611.0,74079.0,71575.0,70046.0,68732.0
05,25-29,MALE,107047.0,110556.0,105436.0,102680.0,94640.0,89373.0,87574.0,86359.0,84672.0,81611.0,77894.0,74449.0,72021.0,70559.0
05,30-34,MALE,101949.0,105533.0,109052.0,104117.0,101462.0,93656.0,88582.0,86887.0,85753.0,84153.0,81197.0,77589.0,74242.0,71892.0
05,35-39,MALE,104364.0,100553.0,104134.0,107673.0,102933.0,100382.0,92823.0,87947.0,86360.0,85312.0,83801.0,80953.0,77457.0,74211.0
05,40-44,MALE,99338.0,102773.0,99160.0,102769.0,106344.0,101782.0,99347.0,92004.0,87298.0,85813.0,84849.0,83423.0,80672.0,77273.0
05,45-49,MALE,99098.0,97338.0,100896.0,97517.0,101177.0,104810.0,100461.0,98172.0,91077.0,86564.0,85199.0,84335.0,83009.0,80368.0
05,5-9,MALE,92847.0,87124.0,85018.0,83554.0,81629.0,78348.0,74445.0,70837.0,68251.0,66633.0,65229.0,63397.0,61106.0,58763.0
05,50-54,MALE,90280.0,96616.0,95114.0,98785.0,95639.0,99358.0,103055.0,98920.0,96788.0,89937.0,85611.0,84365.0,83599.0,82372.0
05,55-59,MALE,89734.0,86648.0,93012.0,91829.0,95622.0,92794.0,96587.0,100360.0,96520.0,94608.0,88094.0,84021.0,82935.0,82303.0
05,60-64,MALE,85821.0,84877.0,82293.0,88719.0,87938.0,91897.0,89482.0,93400.0,97292.0,93833.0,92207.0,86111.0,82357.0,81482.0
05,65-69,MALE,86668.0,77802.0,77489.0,75571.0,81948.0,81673.0,85780.0,83920.0,87955.0,91956.0,89028.0,87804.0,82308.0,79003.0
05,70-74,MALE,75474.0,76769.0,69461.0,69730.0,68461.0,74723.0,74929.0,79145.0,77843.0,81974.0,86074.0,83695.0,82886.0,78018.0
05,75-79,MALE,56452.0,62531.0,64352.0,58898.0,59833.0,59323.0,65357.0,66109.0,70404.0,69782.0,74003.0,78189.0,76496.0,76213.0
05,80-84,MALE,36976.0,41682.0,47030.0,49226.0,45811.0,47369.0,47649.0,53216.0,54512.0,58751.0,58893.0,63103.0,67282.0,66413.0
05,85+,MALE,19943.0,24964.0,29351.0,34180.0,37105.0,35766.0,37656.0,39504.0,45798.0,49619.0,54701.0,56705.0,61511.0,67697.0
06,0-4,FEMALE,1023685.0,1074111.0,1117383.0,1157922.0,1175871.0,1171370.0,1168534.0,1180803.0,1205648.0,1233467.0,1254140.0,1264156.0,1266218.0,1267013.0
06,10-14,FEMALE,1159579.0,1089504.0,1106433.0,1163411.0,1208745.0,1249258.0,1266610.0,1261913.0,1258689.0,1270183.0,1293948.0,1320481.0,1339821.0,1348594.0
06,15-19,FEMALE,1230694.0,1193700.0,1138036.0,1158216.0,1215915.0,1261394.0,1301815.0,1319131.0,1314487.0,1311167.0,1322319.0,1345567.0,1371500.0,1390236.0
06,20-24,FEMALE,1316152.0,1269640.0,1238220.0,1191650.0,1212635.0,1268410.0,1312621.0,1351767.0,1368256.0,1363321.0,1359483.0,1369636.0,1391563.0,1416067.0
